t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785239487.932331,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.040021,0.1077,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.140083,0.1001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.246433,0.1063,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.344745,0.0983,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.447567,0.1028,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.559004,0.1114,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.657481,0.0985,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.756803,0.0993,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.864697,0.1079,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239488.960777,0.0961,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.028400,0.0676,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.129611,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.229676,0.1001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.335681,0.1060,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.432364,0.0967,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.537389,0.1050,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.638957,0.1016,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.738912,0.1000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.887405,0.1485,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239489.948384,0.0610,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.047430,0.0990,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.149069,0.1016,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.257061,0.1080,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.353338,0.0963,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.451534,0.0982,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.591449,0.1399,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.655916,0.0645,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.754837,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.912972,0.1581,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239490.973550,0.0606,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239491.104806,0.1313,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785239491.579877,0.4751,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
