t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785483997.077766,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483997.179336,0.1016,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483997.319611,0.1403,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483997.381901,0.0623,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483997.491511,0.1096,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483997.591506,0.1000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483997.689355,0.0978,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483997.798235,0.1089,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483997.888962,0.0907,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483997.991479,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483998.094189,0.1027,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483998.192359,0.0982,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483998.294957,0.1026,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483998.395638,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483998.495249,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483998.597669,0.1024,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483998.696519,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483998.797261,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483998.898922,0.1017,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.019418,0.1205,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.101919,0.0825,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.202377,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.305737,0.1034,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.405549,0.0998,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.506618,0.1011,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.624291,0.1177,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.708305,0.0840,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.810000,0.1017,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483999.916601,0.1066,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.011088,0.0945,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.111794,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.213269,0.1015,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.314645,0.1014,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.412960,0.0983,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.517464,0.1045,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.618654,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.718689,0.1000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.819734,0.1010,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484000.921347,0.1016,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.022723,0.1014,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.127031,0.1043,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.227486,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.334017,0.1065,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.420732,0.0867,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.522119,0.1014,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.624397,0.1023,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.726374,0.1020,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.824202,0.0978,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484001.926542,0.1023,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.029405,0.1029,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.170612,0.1412,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.229107,0.0585,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.330773,0.1017,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.432246,0.1015,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.533949,0.1017,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.637374,0.1034,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.734362,0.0970,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.835497,0.1011,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484002.936239,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484003.070206,0.1340,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484003.148477,0.0783,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484003.249098,0.1006,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
