t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786694112.144869,0.0000,-0.0,-0.0,-0.0000,0.0000,3.5663,-0.1003,-11.0954,,enc,
1786694112.152097,0.0072,-0.0,-0.0,-0.0000,0.0000,3.5663,-0.1003,-11.0954,,enc,
1786694112.185662,0.0336,-0.0,-0.0,-0.0000,0.0000,3.5663,-0.1003,-11.0954,,enc,
1786694112.286520,0.1009,-0.0,-0.0,-0.0000,0.0000,3.5663,-0.1003,-11.0954,,enc,
1786694112.468215,0.1817,-0.0,-0.0,-0.0000,0.0000,3.5663,-0.1003,-11.0954,,enc,
1786694112.485298,0.0171,-0.0,-0.0,-0.0000,0.0000,3.5663,-0.1003,-11.0954,,enc,
1786694112.583442,0.0981,24.48729705810547,-0.0,0.0718,-0.4162,3.5673,-0.0933,-11.1362,,enc,
1786694112.792337,0.2089,36.7309455871582,0.18365472555160522,0.1082,-0.6212,3.5733,-0.0715,-11.2660,,enc,
1786694112.825801,0.0335,35.094417572021484,-0.0,0.1029,-0.5965,3.5743,-0.0682,-11.2859,,enc,
1786694112.886727,0.0609,34.7503547668457,-0.0,0.1019,-0.5907,3.5763,-0.0623,-11.3219,,enc,
1786694113.130495,0.2438,34.00339889526367,-0.0,0.0997,-0.5780,3.5873,-0.0406,-11.4628,,enc,
1786694113.136354,0.0059,34.00339889526367,-0.0,0.0997,-0.5780,3.5875,-0.0401,-11.4662,,enc,
1786694113.190875,0.0545,33.8500862121582,-0.0,0.0993,-0.5754,3.5901,-0.0354,-11.4976,,enc,
1786694113.291450,0.1006,31.639528274536133,-0.0,0.0928,-0.5378,3.5950,-0.0275,-11.5517,,enc,
1786694113.462377,0.1709,31.639528274536133,-0.0,0.0928,-0.5378,3.6046,-0.0148,-11.6436,,enc,
1786694113.495293,0.0329,31.457691192626953,-0.0,0.0922,-0.5347,3.6065,-0.0124,-11.6612,,enc,
1786694113.593907,0.0986,31.404958724975586,-0.0,0.0921,-0.5338,3.6125,-0.0056,-11.7138,,enc,
1786694113.776062,0.1822,32.00320053100586,-0.0,0.0938,-0.5440,3.6249,0.0061,-11.8129,,enc,
1786694113.811357,0.0353,32.13957595825195,-0.0,0.0942,-0.5463,3.6274,0.0083,-11.8322,,enc,
1786694113.896840,0.0855,32.22960662841797,-0.0,0.0945,-0.5478,3.6336,0.0135,-11.8790,,enc,
1786694114.128386,0.2315,31.955923080444336,-8.08080768585205,0.0700,-0.6805,3.6476,0.0217,-12.0366,,enc,
1786694114.130680,0.0023,33.27605438232422,-24.00240135192871,0.0272,-0.9736,3.6477,0.0217,-12.0389,,enc,
1786694114.312994,0.1823,32.7697639465332,-22.6867618560791,0.0296,-0.9426,3.6527,0.0236,-12.2107,,enc,
1786694114.313070,0.0001,32.912384033203125,-22.184038162231445,0.0315,-0.9365,3.6527,0.0236,-12.2108,,enc,
1786694114.466684,0.1536,32.87419509887695,-21.85491180419922,0.0323,-0.9303,3.6576,0.0246,-12.3537,,enc,
1786694114.609281,0.1426,32.7697639465332,-21.78649139404297,0.0322,-0.9273,3.6622,0.0250,-12.4859,,enc,
1786694114.609354,0.0001,33.63972854614258,-23.275054931640625,0.0304,-0.9674,3.6622,0.0250,-12.4860,,enc,
1786694114.816940,0.2076,33.63972854614258,-22.54770851135254,0.0325,-0.9551,3.6689,0.0242,-12.6843,,enc,
1786694114.820701,0.0038,33.4251594543457,-22.58953094482422,0.0318,-0.9521,3.6690,0.0242,-12.6878,,enc,
1786694114.910695,0.0900,32.36687469482422,-22.002201080322266,0.0304,-0.9242,3.6717,0.0236,-12.7710,,enc,
1786694115.129420,0.2187,30.670339584350586,-21.48760223388672,0.0269,-0.8866,3.6771,0.0213,-12.9649,,enc,
1786694115.168320,0.0389,30.912181854248047,-21.093017578125,0.0288,-0.8840,3.6781,0.0209,-12.9993,,enc,
1786694115.208488,0.0402,30.119375228881836,-20.38567543029785,0.0285,-0.8585,3.6791,0.0203,-13.0338,,enc,
1786694115.318208,0.1097,28.366474151611328,-20.365673065185547,0.0235,-0.8283,3.6813,0.0190,-13.1247,,enc,
1786694115.475930,0.1577,28.466482162475586,-20.01836395263672,0.0248,-0.8241,3.6843,0.0165,-13.2547,,enc,
1786694115.521805,0.0459,28.548309326171875,-19.63832664489746,0.0261,-0.8191,3.6852,0.0157,-13.2922,,enc,
1786694115.612242,0.0904,28.099172592163086,-17.9981632232666,0.0296,-0.7836,3.6871,0.0138,-13.3631,,enc,
1786694115.805782,0.1935,26.366273880004883,-0.7273454666137695,0.0752,-0.4605,3.6963,0.0025,-13.4522,,enc,
1786694115.849261,0.0435,26.262624740600586,-0.0,0.0770,-0.4464,3.6984,-0.0001,-13.4716,,enc,
1786694116.123341,0.2741,25.92772674560547,-0.0,0.0760,-0.4407,3.7092,-0.0179,-13.5924,,enc,
1786694116.155540,0.0322,24.42607879638672,-0.0,0.0716,-0.4152,3.7104,-0.0199,-13.6058,,enc,
1786694116.282502,0.1270,24.18423843383789,-0.0,0.0709,-0.4111,3.7145,-0.0279,-13.6580,,enc,
1786694116.398984,0.1165,23.76708221435547,-0.0,0.0697,-0.4040,3.7179,-0.0353,-13.7051,,enc,
1786694116.501766,0.1028,24.18423843383789,-0.0,0.0709,-0.4111,3.7207,-0.0420,-13.7473,,enc,
1786694116.505305,0.0035,23.69145965576172,-2.0202019214630127,0.0635,-0.4370,3.7208,-0.0422,-13.7489,,enc,
1786694116.548654,0.0433,23.638729095458984,-22.54770851135254,0.0032,-0.7851,3.7208,-0.0424,-13.7829,,enc,
1786694116.694231,0.1456,23.69145965576172,-22.22222137451172,0.0043,-0.7804,3.7210,-0.0430,-13.8965,,enc,
1786694116.825601,0.1314,23.76708221435547,-21.42638397216797,0.0069,-0.7682,3.7211,-0.0439,-13.9974,,enc,
1786694116.825681,0.0001,24.911582946777344,-16.365272521972656,0.0251,-0.7016,3.7211,-0.0439,-13.9975,,enc,
1786694116.955930,0.1302,28.18463706970215,-0.18183636665344238,0.0821,-0.4822,3.7219,-0.0545,-14.0603,,enc,
1786694117.025722,0.0698,28.18463706970215,-0.0,0.0826,-0.4791,3.7222,-0.0603,-14.0937,,enc,
1786694117.141650,0.1159,27.82096290588379,-0.0,0.0816,-0.4729,3.7220,-0.0697,-14.1485,,enc,
1786694117.231246,0.0896,27.82096290588379,-0.0,0.0816,-0.4729,3.7217,-0.0770,-14.1909,,enc,
1786694117.338005,0.1068,28.730146408081055,10.364673614501953,0.1146,-0.3122,3.7206,-0.0892,-14.2242,,enc,
1786694117.427779,0.0898,30.184837341308594,23.275054931640625,0.1568,-0.1175,3.7192,-0.1032,-14.2348,,enc,
1786694117.559544,0.1318,30.486684799194336,22.22222137451172,0.1546,-0.1405,3.7169,-0.1235,-14.2533,,enc,
1786694117.628254,0.0687,30.54850959777832,22.9113826751709,0.1568,-0.1298,3.7155,-0.1342,-14.2622,,enc,
1786694117.728509,0.1003,30.670339584350586,24.793386459350586,0.1626,-0.0999,3.7133,-0.1503,-14.2722,,enc,
1786694117.830602,0.1021,30.7303466796875,24.911582946777344,0.1632,-0.0989,3.7109,-0.1668,-14.2823,,enc,
1786694117.931726,0.1011,30.609121322631836,24.66735076904297,0.1621,-0.1010,3.7084,-0.1830,-14.2925,,enc,
1786694118.032609,0.1009,30.912181854248047,24.547908782958984,0.1626,-0.1082,3.7057,-0.1992,-14.3035,,enc,
1786694118.134958,0.1023,31.588611602783203,24.609731674194336,0.1648,-0.1186,3.7027,-0.2158,-14.3156,,enc,
1786694118.264735,0.1298,31.404958724975586,24.42607879638672,0.1637,-0.1186,3.6986,-0.2366,-14.3310,,enc,
1786694118.624783,0.3600,31.404958724975586,24.24242401123047,0.1632,-0.1217,3.6847,-0.2937,-14.3748,,enc,
1786694118.626782,0.0020,31.275854110717773,24.18423843383789,0.1626,-0.1205,3.6847,-0.2940,-14.3751,,enc,
1786694118.657773,0.0310,31.404958724975586,24.24242401123047,0.1632,-0.1217,3.6835,-0.2989,-14.3788,,enc,
1786694119.164394,0.5066,31.275854110717773,23.82056427001953,0.1616,-0.1267,3.6588,-0.3770,-14.4430,,enc,
1786694119.164487,0.0001,31.588611602783203,23.69145965576172,0.1621,-0.1342,3.6588,-0.3770,-14.4431,,enc,
1786694119.164617,0.0001,31.639528274536133,23.093217849731445,0.1605,-0.1453,3.6588,-0.3770,-14.4431,,enc,
1786694119.313001,0.1484,31.588611602783203,23.14049530029297,0.1605,-0.1436,3.6511,-0.3996,-14.4644,,enc,
1786694119.313078,0.0001,31.772266387939453,23.14049530029297,0.1610,-0.1467,3.6511,-0.3996,-14.4644,,enc,
1786694119.470532,0.1575,31.588611602783203,22.77318572998047,0.1594,-0.1498,3.6425,-0.4231,-14.4880,,enc,
1786694119.826692,0.3562,15.27425479888916,11.27385425567627,0.0778,-0.0680,3.6324,-0.4489,-14.5122,,enc,
1786694119.826761,0.0001,-0.18365472555160522,-0.0,-0.0005,0.0031,3.6324,-0.4489,-14.5122,,enc,
1786694120.373143,0.5464,-0.0,-0.0,-0.0000,0.0000,3.6324,-0.4489,-14.5122,,enc,
1786694120.373218,0.0001,-0.0,-0.0,-0.0000,0.0000,3.6324,-0.4489,-14.5122,,enc,
1786694120.373273,0.0001,-0.0,-0.0,-0.0000,0.0000,3.6324,-0.4489,-14.5122,,enc,
1786694120.373295,0.0000,-0.0,-0.0,-0.0000,0.0000,3.6324,-0.4489,-14.5122,,enc,
1786694120.373314,0.0000,-0.0,-0.0,-0.0000,0.0000,3.6324,-0.4489,-14.5122,,enc,
1786694120.373333,0.0000,-0.0,-0.0,-0.0000,0.0000,3.6324,-0.4489,-14.5122,,enc,
1786694120.373354,0.0000,-0.0,-0.0,-0.0000,0.0000,3.6324,-0.4489,-14.5122,,enc,
1786694120.373374,0.0000,-0.0,-0.0,-0.0000,0.0000,3.6324,-0.4489,-14.5122,,enc,
