t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785483329.274427,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483329.395854,0.1214,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483329.473531,0.0777,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483329.586351,0.1128,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483329.691747,0.1054,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483329.823966,0.1322,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483329.866033,0.0421,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483329.968316,0.1023,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.073415,0.1051,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.194366,0.1210,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.271332,0.0770,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.370921,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.471623,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.574405,0.1028,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.674770,0.1004,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.775160,0.1004,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.876123,0.1010,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483330.975997,0.0999,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483331.079287,0.1033,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483331.257316,0.1780,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483331.297935,0.0406,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483331.521184,0.2232,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483331.521228,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483331.584535,0.0633,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483331.757678,0.1731,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483331.790950,0.0333,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483332.011310,0.2204,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483332.011349,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483332.090295,0.0789,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
