t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786712392.845020,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712392.913011,0.0680,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.040138,0.1271,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.193160,0.1530,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.219130,0.0260,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.333671,0.1145,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.507364,0.1737,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.541082,0.0337,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.644748,0.1037,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.820330,0.1756,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.849319,0.0290,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712393.940459,0.0911,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0015,enc,
1786712394.051323,0.1109,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712394.203889,0.1526,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0013,enc,
1786712394.239085,0.0352,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0013,enc,
1786712394.376772,0.1377,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0013,enc,
1786712394.538949,0.1622,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0013,enc,
1786712394.564867,0.0259,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0013,enc,
1786712394.651914,0.0870,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712394.825228,0.1733,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712394.859187,0.0340,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712394.981338,0.1222,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712395.055650,0.0743,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712395.184667,0.1290,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712395.295652,0.1110,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712395.357970,0.0623,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712395.460983,0.1030,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712395.560440,0.0995,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712395.662949,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,356.0014,enc,
1786712395.762188,0.0992,1.454690933227539,1.454690933227539,0.0085,0.0000,0.0008,0.0000,0.0000,356.0014,imu,
