t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786460919.269707,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460919.287452,0.0177,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460919.334400,0.0469,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460919.374653,0.0403,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460919.431270,0.0566,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460919.572948,0.1417,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460919.657684,0.0847,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460919.757512,0.0998,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460919.842099,0.0846,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460919.950904,0.1088,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460920.034013,0.0831,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460920.134491,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786460920.235713,0.1012,16.18343734741211,13.092218399047852,0.0858,-0.0525,0.0087,-0.0000,-0.0053,,enc,
1786460920.336575,0.1009,28.911983489990234,24.18423843383789,0.1557,-0.0804,0.0244,-0.0003,-0.0134,,enc,
1786460920.438132,0.1016,28.366474151611328,23.275054931640625,0.1514,-0.0865,0.0398,-0.0006,-0.0222,,enc,
1786460920.538681,0.1005,30.912181854248047,24.00240135192871,0.1610,-0.1175,0.0559,-0.0011,-0.0340,,enc,
1786460920.638710,0.1000,32.36687469482422,24.911582946777344,0.1679,-0.1267,0.0727,-0.0019,-0.0467,,enc,
1786460920.757276,0.1186,31.772266387939453,24.793386459350586,0.1659,-0.1186,0.0924,-0.0031,-0.0608,,enc,
1786460920.857847,0.1006,31.821365356445312,24.547908782958984,0.1653,-0.1236,0.1089,-0.0043,-0.0732,,enc,
1786460920.953454,0.0956,31.821365356445312,24.729745864868164,0.1658,-0.1205,0.1247,-0.0057,-0.0847,,enc,
1786460921.048167,0.0947,33.457889556884766,25.27525520324707,0.1722,-0.1391,0.1410,-0.0073,-0.0979,,enc,
