t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785331644.853975,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331644.925156,0.0712,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.118233,0.1931,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.165976,0.0477,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.377575,0.2116,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.400525,0.0229,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.422250,0.0217,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.612339,0.1901,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.643135,0.0308,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.856444,0.2133,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.881475,0.0250,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331645.939717,0.0582,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331646.151367,0.2116,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331647.702124,1.5508,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331647.975892,0.2738,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331648.006571,0.0307,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331648.043196,0.0366,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331648.072814,0.0296,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331648.101000,0.0282,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331648.127871,0.0269,-7.202146530151367,-6.842039108276367,-0.0412,0.0061,-0.0011,-0.0000,0.0002
1785331648.179768,0.0519,-29.639328002929688,-30.184837341308594,-0.1754,-0.0093,-0.0102,0.0000,-0.0003
1785331648.203257,0.0235,-28.18463706970215,-29.093820571899414,-0.1679,-0.0155,-0.0142,0.0000,-0.0007
1785331648.203310,0.0001,-27.82096290588379,-34.185237884521484,-0.1818,-0.1082,-0.0142,0.0000,-0.0007
1785331648.203322,0.0000,-27.639127731323242,-26.366273880004883,-0.1584,0.0216,-0.0142,0.0000,-0.0007
1785331648.203332,0.0000,-18.72914695739746,-20.00200080871582,-0.1136,-0.0216,-0.0142,0.0000,-0.0007
