t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786626275.326653,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786626275.326776,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786626275.417606,0.0908,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786626275.516468,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786626275.620830,0.1044,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786626275.718102,0.0973,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786626275.821170,0.1031,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786626275.920326,0.0992,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786626276.020738,0.1004,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786626276.121217,0.1005,0.18365472555160522,0.36730945110321045,0.0016,0.0031,0.0002,0.0000,0.0003,,enc,
1786626276.236743,0.1155,24.00240135192871,24.366071701049805,0.1418,0.0062,0.0165,0.0000,0.0010,,enc,
1786626276.327972,0.0912,25.09341812133789,26.002599716186523,0.1498,0.0155,0.0302,0.0001,0.0024,,enc,
1786626276.425273,0.0973,24.911582946777344,26.184436798095703,0.1498,0.0216,0.0448,0.0001,0.0045,,enc,
1786626276.524083,0.0988,25.63892936706543,29.639328002929688,0.1621,0.0680,0.0608,0.0003,0.0113,,enc,
1786626276.626273,0.1022,25.45709228515625,29.639328002929688,0.1616,0.0711,0.0773,0.0006,0.0185,,enc,
1786626276.726670,0.1004,25.27525520324707,29.457490921020508,0.1605,0.0711,0.0934,0.0010,0.0257,,enc,
1786626276.827906,0.1012,25.27525520324707,29.275653839111328,0.1600,0.0680,0.1096,0.0015,0.0325,,enc,
1786626276.928911,0.1010,24.911582946777344,31.094018936157227,0.1642,0.1051,0.1262,0.0023,0.0432,,enc,
1786626277.028981,0.1001,24.729745864868164,32.00320053100586,0.1663,0.1236,0.1428,0.0032,0.0555,,enc,
1786626277.153043,0.1241,24.42607879638672,31.772266387939453,0.1648,0.1249,0.1632,0.0046,0.0710,,enc,
1786626277.387049,0.2340,24.366071701049805,31.821365356445312,0.1648,0.1267,0.2015,0.0085,0.1007,,enc,
1786626277.417357,0.0303,24.366071701049805,31.639528274536133,0.1642,0.1236,0.2065,0.0090,0.1044,,enc,
1786626277.436779,0.0194,24.18423843383789,31.457691192626953,0.1632,0.1236,0.2096,0.0094,0.1068,,enc,
1786626277.540915,0.1041,24.127187728881836,31.869497299194336,0.1642,0.1316,0.2266,0.0114,0.1205,,enc,
1786626277.639904,0.0990,24.366071701049805,32.548709869384766,0.1669,0.1391,0.2430,0.0136,0.1343,,enc,
