t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785242449.434317,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242449.895190,0.4609,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.026373,0.1312,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.379186,0.3528,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.531049,0.1519,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.531106,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.531126,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.531144,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.531161,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.531177,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.652126,0.1209,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.652199,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242450.652220,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242452.796590,2.1444,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242454.363733,1.5671,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242454.363797,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242456.573206,2.2094,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242456.921535,0.3483,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242456.921621,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242458.594450,1.6728,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242459.628528,1.0341,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242459.628596,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
