t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785244445.578389,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244445.660127,0.0817,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244445.762932,0.1028,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244445.860855,0.0979,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244445.963849,0.1030,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244446.223183,0.2593,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244446.236935,0.0138,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244446.275927,0.0390,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244446.462618,0.1867,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244446.514022,0.0514,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244446.705180,0.1912,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244446.718116,0.0129,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244446.778844,0.0607,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244446.972000,0.1932,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244447.002452,0.0305,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244447.194945,0.1925,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244447.225893,0.0309,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244447.280329,0.0544,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244447.455998,0.1757,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244447.520721,0.0647,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244448.216272,0.6956,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244448.461241,0.2450,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244448.712812,0.2516,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244448.971306,0.2585,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.020221,0.0489,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.279905,0.2597,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.311167,0.0313,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.311201,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.311217,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.311231,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.311244,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.311256,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.311270,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.468044,0.1568,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.497293,0.0292,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.563740,0.0664,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.714991,0.1513,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.715038,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244449.966477,0.2514,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244450.009298,0.0428,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244450.308106,0.2988,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244450.475650,0.1675,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244450.509084,0.0334,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244450.530826,0.0217,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244450.553385,0.0226,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244450.716873,0.1635,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244450.736644,0.0198,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244450.753713,0.0171,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.154701,0.4010,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.154744,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.154759,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.154773,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.154787,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.154799,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.154811,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.154827,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.339338,0.1845,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.381134,0.0418,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.520897,0.1398,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.584377,0.0635,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.653884,0.0695,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.750867,0.0970,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785244451.899107,0.1482,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
