t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785483862.183846,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483862.271419,0.0876,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483862.371076,0.0997,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483862.472328,0.1013,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483862.577102,0.1048,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483862.678720,0.1016,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483862.769048,0.0903,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483862.870253,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483862.985535,0.1153,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.072607,0.0871,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.171798,0.0992,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.275353,0.1036,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.376506,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.476693,0.1002,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.576668,0.1000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.678404,0.1017,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.784354,0.1060,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.880200,0.0958,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483863.984177,0.1040,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.084808,0.1006,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.184392,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.285535,0.1011,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.390337,0.1048,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.490997,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.590640,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.690412,0.0998,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.794586,0.1042,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.891015,0.0964,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483864.997875,0.1069,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483865.095428,0.0976,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483865.194519,0.0991,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483865.296308,0.1018,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483865.398340,0.1020,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483865.499636,0.1013,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483865.604449,0.1048,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483865.701461,0.0970,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483865.802546,0.1011,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483865.903445,0.1009,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.003777,0.1003,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.101811,0.0980,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.202251,0.1004,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.310289,0.1080,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.408756,0.0985,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.508316,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.615423,0.1071,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.721890,0.1065,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.812284,0.0904,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483866.991883,0.1796,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.011356,0.0195,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.110958,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.215382,0.1044,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.316126,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.416624,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.518963,0.1023,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.624944,0.1060,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.721083,0.0961,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.823287,0.1022,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483867.922322,0.0990,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.024832,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.126472,0.1016,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.225621,0.0991,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.327890,0.1023,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.433073,0.1052,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.528096,0.0950,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.650015,0.1219,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.751757,0.1017,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.853291,0.1015,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483868.933398,0.0801,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483869.036029,0.1026,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483869.140292,0.1043,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483869.236352,0.0961,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483869.340130,0.1038,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483869.442380,0.1023,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483869.546618,0.1042,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483869.644801,0.0982,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483869.751220,0.1064,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483869.850239,0.0990,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
