t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src
1786024131.094838,0.1016,25.752302169799805,24.704326629638672,0.1479,-0.0178,1.0261,0.2038,0.5353,,enc
1786024131.195512,0.1007,25.667705535888672,26.78580665588379,0.1538,0.0190,1.0394,0.2117,0.5372,,enc
1786024131.299608,0.1041,27.007238388061523,26.87289047241211,0.1580,-0.0023,1.0536,0.2201,0.5369,,enc
1786024131.399794,0.1002,24.575069427490234,24.548185348510742,0.1440,-0.0005,1.0660,0.2275,0.5369,,enc
1786024131.504649,0.1049,27.066730499267578,27.120487213134766,0.1589,0.0009,1.0803,0.2360,0.5370,,enc
1786024131.604653,0.1000,24.494901657104492,24.441162109375,0.1435,-0.0009,1.0926,0.2433,0.5369,,enc
1786024131.705859,0.1012,27.00602912902832,27.086570739746094,0.1586,0.0014,1.1064,0.2516,0.5370,,enc
1786024131.810954,0.1051,25.72562599182129,24.677419662475586,0.1478,-0.0178,1.1198,0.2595,0.5352,,enc
1786024131.909938,0.0990,25.817075729370117,26.89238166809082,0.1546,0.0183,1.1329,0.2673,0.5370,,enc
1786024132.012081,0.1021,27.12428855895996,27.070524215698242,0.1589,-0.0009,1.1469,0.2756,0.5369,,enc
1786024132.117427,0.1053,24.603113174438477,24.49570083618164,0.1440,-0.0018,1.1599,0.2834,0.5367,,enc
1786024132.217123,0.0997,27.111297607421875,26.60295295715332,0.1575,-0.0086,1.1734,0.2914,0.5358,,enc
1786024132.319284,0.1022,27.2390079498291,21.58595848083496,0.1432,-0.0961,1.1860,0.2987,0.5260,,enc
1786024132.423884,0.1046,35.277469635009766,17.767370223999023,0.1555,-0.2976,1.2004,0.3064,0.4949,,enc
1786024132.526953,0.1031,39.133644104003906,11.587493896484375,0.1487,-0.4682,1.2142,0.3131,0.4466,,enc
1786024132.640485,0.1135,37.36671447753906,9.899070739746094,0.1386,-0.4669,1.2287,0.3191,0.3936,,enc
1786024132.731024,0.0905,41.78929901123047,9.98098087310791,0.1518,-0.5407,1.2416,0.3237,0.3447,,enc
1786024132.832209,0.1012,38.273284912109375,9.25288200378418,0.1394,-0.4933,1.2551,0.3278,0.2948,,enc
1786024132.935185,0.1030,42.32558059692383,10.531733512878418,0.1550,-0.5404,1.2706,0.3316,0.2391,,enc
1786024133.037059,0.1019,38.82209777832031,9.971234321594238,0.1431,-0.4904,1.2850,0.3344,0.1891,,enc
1786024133.139155,0.1021,42.59287643432617,11.202092170715332,0.1577,-0.5336,1.3009,0.3365,0.1347,,enc
1786024133.241136,0.1020,38.613929748535156,10.172704696655273,0.1430,-0.4834,1.3155,0.3378,0.0854,,enc
1786024133.343648,0.1025,41.26480484008789,13.605472564697266,0.1609,-0.4702,1.3319,0.3384,0.0372,,enc
1786024133.445646,0.1020,35.915771484375,19.164716720581055,0.1615,-0.2847,1.3484,0.3385,0.0081,,enc
1786024133.547742,0.1021,27.443370819091797,21.98756980895996,0.1449,-0.0927,1.3632,0.3385,-0.0013,,enc
1786024133.649419,0.1017,26.677946090698242,27.0810546875,0.1576,0.0069,1.3792,0.3385,-0.0006,,enc
1786024133.751104,0.1017,23.083534240722656,25.258010864257812,0.1417,0.0370,1.3936,0.3385,0.0031,,enc
1786024133.853068,0.1020,25.78692054748535,27.910058975219727,0.1574,0.0361,1.4097,0.3386,0.0068,,enc
1786024133.953409,0.1003,25.740312576293945,23.24698257446289,0.1436,-0.0424,1.4241,0.3387,0.0025,,enc
1786024134.058399,0.1050,33.7103385925293,19.22164535522461,0.1552,-0.2463,1.4404,0.3383,-0.0233,,enc
1786024134.157413,0.0990,38.34212875366211,12.484652519226074,0.1490,-0.4395,1.4551,0.3373,-0.0668,,enc
1786024134.259430,0.1020,35.529388427734375,12.51198673248291,0.1409,-0.3912,1.4694,0.3358,-0.1068,,enc
1786024134.365087,0.1057,35.747676849365234,18.817703247070312,0.1600,-0.2878,1.4862,0.3335,-0.1372,,enc
1786024134.463924,0.0988,27.842618942260742,21.821582794189453,0.1456,-0.1023,1.5004,0.3313,-0.1473,,enc
1786024134.566442,0.1025,27.495208740234375,26.984516143798828,0.1597,-0.0087,1.5166,0.3289,-0.1482,,enc
1786024134.671066,0.1046,23.521427154541016,25.241880416870117,0.1430,0.0292,1.5314,0.3268,-0.1451,,enc
1786024134.769965,0.0989,25.8655948638916,27.960596084594727,0.1578,0.0356,1.5468,0.3246,-0.1416,,enc
1786024134.871941,0.1020,24.084339141845703,25.078556060791016,0.1442,0.0169,1.5614,0.3225,-0.1399,,enc
1786024134.977869,0.1059,26.77912712097168,27.2359619140625,0.1584,0.0078,1.5780,0.3202,-0.1390,,enc
1786024135.079082,0.1012,26.833158493041992,26.028303146362305,0.1550,-0.0137,1.5936,0.3180,-0.1404,,enc
1786024135.178558,0.0995,24.56673812866211,25.48055648803711,0.1467,0.0155,1.6080,0.3160,-0.1389,,enc
1786024135.286404,0.1078,27.140520095825195,27.059913635253906,0.1589,-0.0014,1.6250,0.3136,-0.1390,,enc
1786024135.382559,0.0962,24.594484329223633,24.51385498046875,0.1440,-0.0014,1.6387,0.3117,-0.1392,,enc
1786024135.484514,0.1020,26.98695182800293,26.852542877197266,0.1579,-0.0023,1.6546,0.3094,-0.1394,,enc
1786024135.589885,0.1054,24.582361221313477,24.663002014160156,0.1444,0.0014,1.6697,0.3073,-0.1392,,enc
1786024135.691926,0.1020,27.49209213256836,26.63197898864746,0.1587,-0.0146,1.6857,0.3051,-0.1407,,enc
1786024135.794065,0.1021,29.139301300048828,21.374662399291992,0.1481,-0.1320,1.7007,0.3027,-0.1542,,enc
1786024135.896316,0.1023,34.23461151123047,16.92230987548828,0.1500,-0.2943,1.7158,0.2999,-0.1843,,enc
1786024135.998098,0.1018,39.37447738647461,12.40639877319336,0.1518,-0.4584,1.7308,0.2964,-0.2310,,enc
1786024136.099578,0.1015,34.73568344116211,14.299718856811523,0.1438,-0.3474,1.7449,0.2925,-0.2662,,enc
1786024136.204986,0.1054,33.76290512084961,20.836584091186523,0.1601,-0.2197,1.7611,0.2877,-0.2894,,enc
1786024136.304477,0.0995,26.50100326538086,22.93109893798828,0.1449,-0.0607,1.7749,0.2835,-0.2954,,enc
1786024136.406365,0.1019,26.724361419677734,27.23502540588379,0.1582,0.0087,1.7903,0.2789,-0.2945,,enc
1786024136.507729,0.1014,25.43488311767578,23.741561889648438,0.1442,-0.0288,1.8043,0.2746,-0.2974,,enc
1786024136.610345,0.1026,32.99381637573242,20.176603317260742,0.1559,-0.2179,1.8194,0.2695,-0.3198,,enc
1786024136.712765,0.1024,36.22710037231445,12.788830757141113,0.1437,-0.3984,1.8332,0.2643,-0.3606,,enc
1786024136.811595,0.0988,38.65668869018555,10.136336326599121,0.1431,-0.4848,1.8462,0.2587,-0.4085,,enc
1786024136.913838,0.1022,41.455806732177734,9.659582138061523,0.1499,-0.5405,1.8599,0.2519,-0.4638,,enc
1786024137.017174,0.1033,38.1452522277832,9.384387016296387,0.1394,-0.4889,1.8724,0.2448,-0.5143,,enc
1786024137.118240,0.1011,40.266849517822266,13.80884075164795,0.1586,-0.4497,1.8860,0.2363,-0.5597,,enc
1786024137.223138,0.1049,32.357513427734375,18.217342376708984,0.1483,-0.2404,1.8990,0.2277,-0.5850,,enc
1786024137.323076,0.0999,29.88627052307129,24.50929069519043,0.1595,-0.0914,1.9122,0.2188,-0.5941,,enc
1786024137.426395,0.1033,26.105754852294922,24.64002799987793,0.1488,-0.0249,1.9249,0.2101,-0.5967,,enc
1786024137.531082,0.1047,23.180496215820312,27.48017692565918,0.1485,0.0731,1.9378,0.2015,-0.5890,,enc
1786024137.635409,0.1043,25.784177780151367,27.87519645690918,0.1573,0.0355,1.9515,0.1924,-0.5853,,enc
1786024137.732642,0.0972,23.720478057861328,24.903034210205078,0.1426,0.0201,1.9631,0.1848,-0.5834,,enc
1786024137.837618,0.1050,26.780065536499023,27.236915588378906,0.1584,0.0078,1.9770,0.1756,-0.5825,,enc
1786024137.937065,0.0994,24.620153427124023,24.48577880859375,0.1440,-0.0023,1.9889,0.1678,-0.5828,,enc
1786024138.041032,0.1040,27.16790008544922,26.952884674072266,0.1587,-0.0037,2.0027,0.1587,-0.5831,,enc
1786024138.143602,0.1026,27.17705535888672,25.806480407714844,0.1554,-0.0233,2.0160,0.1499,-0.5855,,enc
1786024138.246311,0.1027,24.67428970336914,25.695602416992188,0.1477,0.0174,2.0286,0.1415,-0.5838,,enc
1786024138.347432,0.1011,27.004608154296875,26.95095443725586,0.1582,-0.0009,2.0420,0.1327,-0.5838,,enc
1786024138.450640,0.1032,24.60369873046875,24.60369873046875,0.1443,0.0000,2.0544,0.1245,-0.5838,,enc
1786024138.552149,0.1015,27.01097869873047,27.091629028320312,0.1586,0.0014,2.0678,0.1156,-0.5837,,enc
1786024138.654230,0.1021,24.49796485900879,24.63240623474121,0.1441,0.0023,2.0801,0.1075,-0.5835,,enc
1786024138.753192,0.0990,27.000255584716797,27.080875396728516,0.1586,0.0014,2.0932,0.0989,-0.5833,,enc
1786024138.859051,0.1059,25.584115982055664,24.619747161865234,0.1472,-0.0164,2.1062,0.0903,-0.5851,,enc
1786024138.960851,0.1018,25.8177433013916,26.757980346679688,0.1542,0.0160,2.1193,0.0816,-0.5834,,enc
1786024139.063600,0.1027,27.175317764282227,27.040937423706055,0.1590,-0.0023,2.1329,0.0726,-0.5837,,enc
1786024139.166747,0.1031,24.54349136352539,24.62411117553711,0.1442,0.0014,2.1453,0.0644,-0.5835,,enc
1786024139.268149,0.1014,27.142229080200195,27.034738540649414,0.1589,-0.0018,2.1588,0.0555,-0.5837,,enc
1786024139.365945,0.0978,24.48802375793457,24.541725158691406,0.1438,0.0009,2.1705,0.0478,-0.5836,,enc
1786024139.473665,0.1077,27.117759704589844,27.037126541137695,0.1588,-0.0014,2.1848,0.0384,-0.5838,,enc
1786024139.570973,0.0973,24.643869400024414,24.536418914794922,0.1442,-0.0018,2.1965,0.0306,-0.5840,,enc
1786024139.672498,0.1015,29.159481048583984,24.780126571655273,0.1582,-0.0744,2.2098,0.0217,-0.5915,,enc
1786024139.779977,0.1075,34.52346420288086,18.42081069946289,0.1552,-0.2737,2.2234,0.0120,-0.6209,,enc
1786024139.877109,0.0971,35.249881744384766,11.665873527526855,0.1376,-0.4009,2.2340,0.0038,-0.6599,,enc
1786024139.980094,0.1030,40.76073455810547,10.330436706542969,0.1498,-0.5173,2.2456,-0.0063,-0.7131,,enc
1786024140.084056,0.1040,37.669883728027344,8.888884544372559,0.1365,-0.4892,2.2559,-0.0161,-0.7640,,enc
1786024140.261333,0.1773,42.144412994384766,9.984747886657715,0.1529,-0.5466,2.2735,-0.0367,-0.8609,,enc
1786024140.288204,0.0269,38.6667594909668,9.6666898727417,0.1417,-0.4929,2.2760,-0.0396,-0.8742,,enc
1786024140.517336,0.2291,41.81406784057617,12.304441452026367,0.1587,-0.5016,2.2960,-0.0700,-0.9891,,enc
1786024140.517376,0.0000,37.43817138671875,16.364591598510742,0.1578,-0.3582,2.2960,-0.0700,-0.9891,,enc
1786024140.595603,0.0782,28.60181427001953,22.705778121948242,0.1504,-0.1002,2.3023,-0.0799,-0.9969,,enc
1786024140.773865,0.1783,25.725242614746094,27.739437103271484,0.1568,0.0342,2.3177,-0.1033,-0.9908,,enc
1786024140.798716,0.0249,17.196186065673828,30.55342674255371,0.1400,0.2270,2.3196,-0.1062,-0.9852,,enc
1786024141.016170,0.2175,12.987707138061523,38.38776779174805,0.1506,0.4317,2.3402,-0.1316,-0.8913,,enc
1786024141.016388,0.0002,9.128997802734375,36.777061462402344,0.1346,0.4700,2.3402,-0.1317,-0.8912,,enc
1786024141.111115,0.0947,9.5896577835083,41.4915885925293,0.1498,0.5423,2.3497,-0.1422,-0.8398,,enc
1786024141.271425,0.1603,10.211841583251953,42.69542694091797,0.1551,0.5522,2.3678,-0.1592,-0.7513,,enc
1786024141.313181,0.0418,9.82978630065918,39.1555290222168,0.1436,0.4985,2.3723,-0.1632,-0.7305,,enc
1786024141.527038,0.2139,11.774477005004883,42.75959396362305,0.1599,0.5267,2.4002,-0.1830,-0.6179,,enc
1786024141.527073,0.0000,14.603316307067871,35.5401496887207,0.1470,0.3559,2.4002,-0.1830,-0.6179,,enc
1786024141.619634,0.0926,21.645299911499023,33.579742431640625,0.1619,0.2029,2.4126,-0.1915,-0.5991,,enc
1786024141.779973,0.1603,21.789216995239258,31.94988250732422,0.1576,0.1727,2.4338,-0.2051,-0.5714,,enc
1786024141.822936,0.0430,15.849732398986816,32.03636932373047,0.1404,0.2751,2.4389,-0.2083,-0.5596,,enc
1786024142.029026,0.2061,12.943100929260254,38.98337173461914,0.1523,0.4426,2.4669,-0.2225,-0.4684,,enc
1786024142.032167,0.0031,9.698716163635254,37.431365966796875,0.1382,0.4714,2.4673,-0.2227,-0.4669,,enc
1786024142.279357,0.2472,10.183506965637207,42.358497619628906,0.1541,0.5469,2.5033,-0.2351,-0.3317,,enc
1786024142.279399,0.0000,9.272822380065918,38.842071533203125,0.1411,0.5026,2.5033,-0.2351,-0.3317,,enc
1786024142.335318,0.0559,10.665225982666016,43.13301086425781,0.1577,0.5519,2.5117,-0.2377,-0.3008,,enc
1786024142.527200,0.1919,10.755108833312988,39.04435729980469,0.1460,0.4809,2.5392,-0.2435,-0.2085,,enc
1786024142.536854,0.0097,11.114456176757812,38.81066131591797,0.1464,0.4708,2.5405,-0.2438,-0.2040,,enc
1786024142.775824,0.2390,10.113622665405273,26.61813735961914,0.1077,0.2805,2.5660,-0.2473,-0.1369,,enc
1786024142.775897,0.0001,4.6390604972839355,9.58344554901123,0.0417,0.0840,2.5660,-0.2473,-0.1369,,enc
1786024142.841096,0.0652,0.9689962267875671,0.3240373432636261,0.0038,-0.0110,2.5663,-0.2473,-0.1377,,enc
1786024143.024951,0.1839,-0.1199863851070404,-1.3027093410491943,-0.0042,-0.0201,2.5655,-0.2472,-0.1414,,enc
1786024143.045395,0.0204,-0.0981745794415474,-1.065895438194275,-0.0034,-0.0164,2.5655,-0.2472,-0.1417,,enc
1786024143.275964,0.2306,-0.03818756714463234,-0.41460785269737244,-0.0013,-0.0064,2.5651,-0.2472,-0.1432,,enc
1786024143.276000,0.0000,0.00271288282237947,0.029454156756401062,0.0001,0.0005,2.5651,-0.2472,-0.1432,,enc
1786024143.352404,0.0764,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024143.527777,0.1754,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024143.556482,0.0287,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024143.779538,0.2231,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024143.779592,0.0001,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024143.865676,0.0861,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.030865,0.1652,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.070439,0.0396,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.282479,0.2120,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.285001,0.0025,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.376587,0.0916,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.538348,0.1618,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.580580,0.0422,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.793408,0.2128,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.793483,0.0001,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024144.884590,0.0911,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.047627,0.1630,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.089038,0.0414,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.192919,0.1039,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.293709,0.1008,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.394419,0.1007,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.499966,0.1055,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.602077,0.1021,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.704974,0.1029,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.807001,0.1020,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024145.913948,0.1069,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024146.011053,0.0971,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024146.113206,0.1022,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024146.215999,0.1028,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024146.318187,0.1022,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024146.418744,0.1006,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
1786024146.520638,0.1019,0.0,0.0,0.0000,0.0000,2.5651,-0.2472,-0.1432,,enc
