t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785484943.441395,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484943.449771,0.0084,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484943.538118,0.0883,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484943.640335,0.1022,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484943.739263,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484943.845205,0.1059,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484943.944381,0.0992,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.042269,0.0979,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.146240,0.1040,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.244326,0.0981,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.348937,0.1046,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.449240,0.1003,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.554518,0.1053,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.649451,0.0949,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.749198,0.0997,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.852044,0.1028,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484944.956949,0.1049,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.055567,0.0986,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.161363,0.1058,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.259341,0.0980,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.364047,0.1047,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.467339,0.1033,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.568165,0.1008,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.670022,0.1019,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.760451,0.0904,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.873201,0.1127,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484945.964122,0.0909,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.069417,0.1053,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.165320,0.0959,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.267990,0.1027,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.372754,0.1048,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.468503,0.0957,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.573700,0.1052,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.673699,0.1000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.774300,0.1006,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.874649,0.1003,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484946.980980,0.1063,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.084248,0.1033,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.185235,0.1010,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.282768,0.0975,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.380369,0.0976,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.482831,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.579355,0.0965,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.684389,0.1050,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.786878,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.885970,0.0991,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484947.985386,0.0994,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484948.087320,0.1019,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484948.187190,0.0999,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
