t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785242612.193561,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196678,0.0031,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196706,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196717,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196727,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196740,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196748,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196757,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196766,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196789,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196800,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242612.196809,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242615.947124,3.7503,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242617.224481,1.2774,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785242619.010118,1.7856,-0.0,17.07988929748535,0.0501,0.2903,0.0777,0.0443,0.5184
1785242622.453992,3.4439,-0.0,35.1104621887207,0.1029,0.5968,-0.2212,0.2350,2.5737
1785242624.045233,1.5912,-0.0,33.6700325012207,0.0987,0.5723,-0.3692,0.1822,3.4844
1785242624.045288,0.0001,-0.0,33.63972854614258,0.0986,0.5718,-0.3692,0.1822,3.4845
1785242624.045301,0.0000,-0.0,33.60881423950195,0.0985,0.5713,-0.3692,0.1822,3.4845
1785242624.045310,0.0000,-0.0,33.6700325012207,0.0987,0.5723,-0.3692,0.1822,3.4845
1785242625.975460,1.9302,-0.0,33.821563720703125,0.0992,0.5749,-0.3918,-0.0079,4.5941
1785242627.468163,1.4927,-0.0,33.457889556884766,0.0981,0.5687,-0.2940,-0.1170,5.4431
1785242627.468208,0.0000,-0.0,33.6700325012207,0.0987,0.5723,-0.2940,-0.1170,5.4431
1785242627.468219,0.0000,-0.0,33.6700325012207,0.0987,0.5723,-0.2940,-0.1170,5.4431
1785242627.468228,0.0000,-0.0,0.9091818928718567,0.0027,0.0155,-0.2940,-0.1170,5.4431
1785242627.468236,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.468245,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.468252,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.468259,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.747262,0.2790,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.747306,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.747317,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.747325,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.747333,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.747340,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.747348,0.0000,-0.0,0.7346189022064209,0.0022,0.0125,-0.2940,-0.1170,5.4431
1785242627.747357,0.0000,-0.0,34.548912048339844,0.1013,0.5873,-0.2940,-0.1170,5.4431
1785242627.747365,0.0000,0.18005365133285522,34.2101936340332,0.1008,0.5784,-0.2940,-0.1170,5.4431
1785242627.747385,0.0000,28.911983489990234,4.000400066375732,0.0965,-0.4234,-0.2940,-0.1170,5.4431
1785242627.747394,0.0000,29.348745346069336,-0.0,0.0861,-0.4989,-0.2940,-0.1170,5.4431
1785242627.747402,0.0000,28.730146408081055,-0.0,0.0842,-0.4884,-0.2940,-0.1170,5.4431
1785242627.747411,0.0000,29.201101303100586,-0.0,0.0856,-0.4964,-0.2940,-0.1170,5.4431
1785242627.747419,0.0000,3.6730945110321045,-0.0,0.0108,-0.0624,-0.2940,-0.1170,5.4431
1785242627.747428,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242627.747435,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561231,0.8138,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561295,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561316,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561333,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561354,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561370,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561387,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561414,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561432,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561450,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561466,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.561483,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242628.744264,0.1828,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.421211,0.6769,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.780994,0.3598,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781059,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781080,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781097,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781114,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781611,0.0005,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781667,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781688,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781705,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781722,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242629.781739,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.032088,0.2503,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.253250,0.2212,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426221,0.1730,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426282,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426302,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426320,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426337,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426353,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426369,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426386,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426403,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426420,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.426437,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242630.645366,0.2189,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242631.479194,0.8338,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242631.812403,0.3332,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.304126,0.4917,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.744296,0.4402,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.744353,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.744374,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.744393,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.744411,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.744428,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.750596,0.0062,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.750629,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.750653,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.750672,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242632.750690,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242633.235016,0.4843,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242633.536906,0.3019,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242633.818992,0.2821,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242634.522137,0.7031,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
1785242634.523505,0.0014,-0.0,-0.0,-0.0000,0.0000,-0.2940,-0.1170,5.4431
