t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786461300.000480,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461300.000551,0.0001,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461300.000568,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461300.353786,0.3532,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461300.951718,0.5979,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.345438,1.3937,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992574,0.6471,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992626,0.0001,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992637,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992646,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992654,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992662,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992669,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992678,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992685,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461302.992692,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461305.125913,2.1332,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461306.931870,1.8060,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461306.931918,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461306.931937,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461306.931947,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461306.931955,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461306.931962,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461306.931971,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461306.931978,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461309.206118,2.2741,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461309.206164,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461309.206174,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461309.206195,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1473,-2.0970,-22.3713,,enc,
1786461309.206203,0.0000,0.36730945110321045,-0.18365472555160522,0.0005,-0.0094,8.1473,-2.0970,-22.3713,,enc,
1786461309.206213,0.0000,37.28190994262695,-35.2617073059082,0.0059,-1.2331,8.1473,-2.0970,-22.3713,,enc,
1786461309.206222,0.0000,39.85307312011719,-37.28190994262695,0.0075,-1.3111,8.1473,-2.0970,-22.3713,,enc,
1786461309.206231,0.0000,39.09482192993164,-36.549110412597656,0.0075,-1.2858,8.1473,-2.0970,-22.3713,,enc,
1786461309.206239,0.0000,39.09482192993164,-36.91278076171875,0.0064,-1.2920,8.1473,-2.0970,-22.3713,,enc,
1786461309.206248,0.0000,38.9348030090332,-36.7309455871582,0.0065,-1.2862,8.1473,-2.0970,-22.3714,,enc,
1786461310.269460,1.0632,39.11845779418945,-37.0982551574707,0.0059,-1.2955,8.1484,-2.0908,-23.7488,,enc,
1786461310.269512,0.0001,39.11845779418945,-37.0982551574707,0.0059,-1.2955,8.1484,-2.0908,-23.7488,,enc,
1786461310.269525,0.0000,39.11845779418945,-36.3636360168457,0.0081,-1.2830,8.1484,-2.0908,-23.7489,,enc,
1786461310.269534,0.0000,38.91298294067383,-36.91278076171875,0.0059,-1.2889,8.1484,-2.0908,-23.7489,,enc,
1786461310.269543,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461310.269552,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461310.269561,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461310.269569,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461310.269577,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461310.269584,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461310.269591,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461310.269601,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461310.269615,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461310.269623,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461311.614670,1.3450,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951649,2.3370,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951702,0.0001,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951713,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951721,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951728,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951735,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951742,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951749,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951756,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951763,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461313.951770,0.0000,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461320.774790,6.8230,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461324.121082,3.3463,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461325.371848,1.2508,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
1786461327.770327,2.3985,-0.0,-0.0,-0.0000,0.0000,8.1484,-2.0908,-23.7489,,enc,
