t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786458423.623823,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786458426.505594,2.8818,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786458428.644629,2.1390,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,,enc,
1786458428.644861,0.0002,-15.059687614440918,-14.325068473815918,-0.0862,0.0125,-0.0000,-0.0000,0.0000,,enc,
1786458428.644893,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.0000,-0.0000,0.0000,,enc,
1786458428.644915,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.0000,-0.0000,0.0000,,enc,
1786458428.644943,0.0000,-27.18090057373047,24.609731674194336,-0.0075,0.8803,-0.0000,-0.0000,0.0000,,enc,
1786458428.644970,0.0000,-40.91318130493164,39.09482192993164,-0.0053,1.3600,-0.0000,-0.0000,0.0001,,enc,
1786458428.645123,0.0002,-39.27665328979492,37.821964263916016,-0.0043,1.3105,-0.0000,-0.0000,0.0003,,enc,
1786458428.645183,0.0001,-21.6712589263916,21.48760223388672,-0.0005,0.7336,-0.0000,-0.0000,0.0003,,enc,
1786458428.645212,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.0000,-0.0000,0.0003,,enc,
1786458428.645238,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.0000,-0.0000,0.0003,,enc,
1786458428.645264,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.0000,-0.0000,0.0003,,enc,
1786458430.689917,2.0447,-0.0,-0.0,-0.0000,0.0000,-0.0000,-0.0000,0.0003,,enc,
1786458431.754011,1.0641,-0.0,-0.0,-0.0000,0.0000,-0.0000,-0.0000,0.0003,,enc,
1786458432.800448,1.0464,-0.0,-0.0,-0.0000,0.0000,-0.0000,-0.0000,0.0003,,enc,
1786458433.676947,0.8765,23.093217849731445,25.820762634277344,0.1434,0.0464,0.1256,0.0051,0.0409,,enc,
1786458435.658888,1.9819,31.094018936157227,34.91258239746094,0.1935,0.0649,0.5037,0.0699,0.1696,,enc,
1786458438.267141,2.6083,30.54850959777832,34.185237884521484,0.1898,0.0618,0.9719,0.2307,0.3308,,enc,
1786458439.554274,1.2871,31.404958724975586,33.60881423950195,0.1906,0.0375,1.1998,0.3215,0.3790,,enc,
1786458439.554349,0.0001,33.4251594543457,31.221303939819336,0.1896,-0.0375,1.1999,0.3215,0.3790,,enc,
1786458439.554373,0.0000,34.1597785949707,30.486684799194336,0.1896,-0.0624,1.1999,0.3215,0.3790,,enc,
1786458439.554394,0.0000,34.185237884521484,30.003000259399414,0.1882,-0.0711,1.1999,0.3215,0.3790,,enc,
1786458439.554416,0.0000,33.97612380981445,30.119375228881836,0.1879,-0.0656,1.1999,0.3215,0.3790,,enc,
1786458439.554436,0.0000,33.457889556884766,28.00279998779297,0.1802,-0.0927,1.1999,0.3215,0.3790,,enc,
1786458439.554456,0.0000,32.36687469482422,25.27525520324707,0.1690,-0.1205,1.1999,0.3215,0.3790,,enc,
1786458439.554476,0.0000,32.185035705566406,25.27525520324707,0.1685,-0.1175,1.1999,0.3215,0.3790,,enc,
1786458439.554496,0.0000,32.36687469482422,24.729745864868164,0.1674,-0.1298,1.1999,0.3215,0.3790,,enc,
1786458439.554515,0.0000,32.36687469482422,22.9113826751709,0.1621,-0.1607,1.1999,0.3215,0.3790,,enc,
1786458439.554535,0.0000,32.13957595825195,22.95684051513672,0.1616,-0.1561,1.1999,0.3215,0.3790,,enc,
1786458439.554555,0.0000,32.36687469482422,22.72954559326172,0.1616,-0.1638,1.1999,0.3215,0.3790,,enc,
1786458440.656748,1.1022,32.3232307434082,22.58953094482422,0.1610,-0.1655,1.3739,0.3562,0.1967,,enc,
1786458441.886600,1.2299,32.22960662841797,22.14659881591797,0.1594,-0.1714,1.5700,0.3534,-0.0141,,enc,
1786458441.886673,0.0001,33.821563720703125,24.00240135192871,0.1695,-0.1669,1.5700,0.3534,-0.0141,,enc,
1786458441.886705,0.0000,33.63972854614258,21.638526916503906,0.1621,-0.2040,1.5700,0.3534,-0.0141,,enc,
1786458441.886737,0.0000,33.0578498840332,21.12029457092285,0.1589,-0.2029,1.5700,0.3534,-0.0142,,enc,
1786458441.886760,0.0000,32.912384033203125,21.27485466003418,0.1589,-0.1978,1.5700,0.3534,-0.0142,,enc,
1786458441.886782,0.0000,32.912384033203125,20.911184310913086,0.1578,-0.2040,1.5700,0.3534,-0.0142,,enc,
1786458441.886802,0.0000,32.9498176574707,20.88622283935547,0.1579,-0.2051,1.5700,0.3534,-0.0142,,enc,
1786458441.886821,0.0000,33.0578498840332,21.12029457092285,0.1589,-0.2029,1.5700,0.3534,-0.0142,,enc,
1786458441.886841,0.0000,32.912384033203125,21.093017578125,0.1584,-0.2009,1.5700,0.3534,-0.0142,,enc,
1786458441.900006,0.0132,32.912384033203125,20.911184310913086,0.1578,-0.2040,1.5721,0.3534,-0.0169,,enc,
1786458441.900066,0.0001,32.6905403137207,21.12029457092285,0.1578,-0.1967,1.5721,0.3534,-0.0169,,enc,
1786458443.293674,1.3936,31.772266387939453,22.95684051513672,0.1605,-0.1498,1.7901,0.3033,-0.2257,,enc,
1786458444.776752,1.4831,30.147096633911133,23.909765243530273,0.1585,-0.1060,2.0081,0.2155,-0.3829,,enc,
1786458447.280090,2.5033,29.201101303100586,23.87511444091797,0.1556,-0.0905,2.3276,-0.0075,-0.6096,,enc,
1786458447.280158,0.0001,24.42607879638672,27.36455535888672,0.1519,0.0499,2.3276,-0.0076,-0.6096,,enc,
1786458447.280182,0.0000,23.275054931640625,28.00279998779297,0.1504,0.0804,2.3276,-0.0076,-0.6096,,enc,
1786458447.280204,0.0000,22.9113826751709,28.548309326171875,0.1509,0.0958,2.3276,-0.0076,-0.6096,,enc,
1786458447.280225,0.0000,22.86681365966797,28.268423080444336,0.1499,0.0918,2.3276,-0.0076,-0.6096,,enc,
