t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786461118.696491,0.0000,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461118.763839,0.0673,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.075023,0.3112,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.075091,0.0001,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.206363,0.1313,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.361492,0.1551,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.439010,0.0775,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.597495,0.1585,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.670945,0.0735,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.767952,0.0970,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.908344,0.1404,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461119.990925,0.0826,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461120.062977,0.0721,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461120.128975,0.0660,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461120.195920,0.0669,-0.0,-0.0,-0.0000,0.0000,-1.3210,-2.9719,-4.6612,,enc,
1786461120.277599,0.0817,-0.0,8.81542682647705,0.0258,0.1498,-1.3211,-2.9698,-4.6490,,enc,
1786461120.352995,0.0754,-0.0,27.82096290588379,0.0816,0.4729,-1.3217,-2.9637,-4.6133,,enc,
1786461120.398530,0.0455,-0.0,25.38756561279297,0.0744,0.4315,-1.3221,-2.9603,-4.5937,,enc,
1786461120.530649,0.1321,1.8183637857437134,25.09341812133789,0.0789,0.3956,-1.3239,-2.9501,-4.5414,,enc,
1786461120.530718,0.0001,26.262624740600586,25.16069793701172,0.1508,-0.0187,-1.3239,-2.9501,-4.5414,,enc,
1786461120.530745,0.0000,25.528005599975586,26.078969955444336,0.1513,0.0094,-1.3239,-2.9501,-4.5414,,enc,
1786461120.530767,0.0000,26.184436798095703,25.63892936706543,0.1520,-0.0093,-1.3239,-2.9501,-4.5414,,enc,
1786461120.599988,0.0692,27.548208236694336,25.344350814819336,0.1551,-0.0375,-1.3257,-2.9395,-4.5440,,enc,
1786461120.660426,0.0604,27.275455474853516,25.27525520324707,0.1541,-0.0340,-1.3272,-2.9303,-4.5460,,enc,
1786461120.726016,0.0656,26.91178321838379,25.09341812133789,0.1525,-0.0309,-1.3289,-2.9204,-4.5481,,enc,
1786461120.776674,0.0507,26.997243881225586,24.97704315185547,0.1524,-0.0343,-1.3301,-2.9128,-4.5498,,enc,
1786461120.866405,0.0897,26.91178321838379,24.911582946777344,0.1520,-0.0340,-1.3323,-2.8993,-4.5528,,enc,
1786461120.968008,0.1016,26.72994613647461,24.911582946777344,0.1514,-0.0309,-1.3347,-2.8841,-4.5560,,enc,
1786461121.053904,0.0859,26.62993621826172,24.793386459350586,0.1508,-0.0312,-1.3367,-2.8713,-4.5587,,enc,
1786461121.117648,0.0637,28.730146408081055,23.82056427001953,0.1541,-0.0835,-1.3381,-2.8616,-4.5640,,enc,
1786461121.178868,0.0612,28.366474151611328,23.456892013549805,0.1520,-0.0835,-1.3394,-2.8524,-4.5691,,enc,
1786461121.254003,0.0751,28.366474151611328,23.638729095458984,0.1525,-0.0804,-1.3410,-2.8411,-4.5751,,enc,
1786461121.322674,0.0687,30.003000259399414,22.365873336791992,0.1536,-0.1298,-1.3424,-2.8306,-4.5841,,enc,
1786461121.396616,0.0739,29.457490921020508,22.365873336791992,0.1520,-0.1205,-1.3437,-2.8195,-4.5930,,enc,
1786461121.447559,0.0509,29.752065658569336,22.4058780670166,0.1529,-0.1249,-1.3446,-2.8117,-4.5993,,enc,
