t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786520878.772272,0.0000,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520878.967828,0.1956,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520878.982653,0.0148,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.072592,0.0899,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.296325,0.2237,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.299139,0.0028,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.372462,0.0733,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.475753,0.1033,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.628982,0.1532,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.673874,0.0449,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.771742,0.0979,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.965864,0.1941,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520879.988055,0.0222,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520880.074733,0.0867,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520880.287850,0.2131,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520880.290764,0.0029,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520880.376048,0.0853,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
1786520880.476315,0.1003,-0.0,-0.0,-0.0000,0.0000,0.1303,0.2716,9.0140,,enc,
