t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786711699.039325,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9893,enc,
1786711699.216828,0.1775,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9893,enc,
1786711699.249900,0.0331,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9892,enc,
1786711699.346493,0.0966,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9823,enc,
1786711699.559870,0.2134,24.42786407470703,19.61361312866211,0.1291,-0.0818,0.0276,0.0001,0.0044,359.7319,imu,
1786711699.566283,0.0064,27.731863021850586,24.24242401123047,0.1524,-0.0593,0.0285,0.0001,0.0022,359.8560,imu,
1786711699.666876,0.1006,27.36455535888672,24.24242401123047,0.1513,-0.0531,0.0438,0.0002,0.0032,359.8006,imu,
1786711699.870382,0.2035,30.486684799194336,24.24242401123047,0.1605,-0.1061,0.0764,0.0002,0.0006,359.9484,imu,
1786711699.878172,0.0078,30.912181854248047,24.366071701049805,0.1621,-0.1113,0.0777,0.0002,-0.0016,0.0734,imu,
1786711699.951519,0.0733,30.670339584350586,24.42607879638672,0.1616,-0.1061,0.0895,0.0002,-0.0023,0.1156,imu,
1786711700.051065,0.0995,30.912181854248047,25.63892936706543,0.1658,-0.0896,0.1060,0.0000,-0.0081,0.4450,imu,
1786711700.199769,0.1487,31.308757781982422,26.76111602783203,0.1703,-0.0773,0.1313,-0.0002,-0.0098,0.5425,imu,
1786711700.258342,0.0586,31.329336166381836,26.64794158935547,0.1700,-0.0796,0.1413,-0.0004,-0.0134,0.7521,imu,
1786711700.359338,0.1010,31.457691192626953,26.91178321838379,0.1711,-0.0773,0.1586,-0.0007,-0.0186,1.0461,imu,
1786711700.548807,0.1895,31.256622314453125,26.841846466064453,0.1704,-0.0750,0.1909,-0.0014,-0.0221,1.2501,imu,
1786711700.575960,0.0272,31.833486557006836,27.285844802856445,0.1733,-0.0773,0.1956,-0.0015,-0.0276,1.5644,imu,
1786711700.671323,0.0954,31.689441680908203,27.008047103881836,0.1721,-0.0796,0.2120,-0.0021,-0.0324,1.8375,imu,
1786711700.859219,0.1879,31.238468170166016,26.947467803955078,0.1706,-0.0729,0.2440,-0.0032,-0.0364,2.0690,imu,
1786711700.888861,0.0296,31.457691192626953,27.09362030029297,0.1717,-0.0742,0.2491,-0.0034,-0.0408,2.3196,imu,
1786711700.977552,0.0887,31.588611602783203,26.62993621826172,0.1707,-0.0843,0.2642,-0.0041,-0.0442,2.5155,imu,
1786711701.190060,0.2125,32.0495491027832,27.008047103881836,0.1732,-0.0857,0.3010,-0.0058,-0.0474,2.6981,imu,
1786711701.226789,0.0367,31.509389877319336,26.64794158935547,0.1705,-0.0826,0.3072,-0.0062,-0.0517,2.9418,imu,
1786711701.282194,0.0554,30.486684799194336,27.18090057373047,0.1691,-0.0562,0.3166,-0.0067,-0.0561,3.1944,imu,
1786711701.401084,0.1189,29.734575271606445,27.635662078857422,0.1682,-0.0357,0.3365,-0.0078,-0.0548,3.1246,imu,
1786711701.533798,0.1327,29.888906478881836,27.548208236694336,0.1684,-0.0398,0.3589,-0.0090,-0.0556,3.1663,imu,
1786711701.599339,0.0655,29.84389305114746,27.371618270874023,0.1678,-0.0420,0.3698,-0.0096,-0.0535,3.0479,imu,
1786711701.692718,0.0934,28.833791732788086,27.548208236694336,0.1653,-0.0219,0.3853,-0.0105,-0.0544,3.0973,imu,
1786711701.857363,0.1646,27.280750274658203,27.993972778320312,0.1621,0.0121,0.4119,-0.0119,-0.0543,3.0908,imu,
1786711701.902406,0.0450,27.82096290588379,28.18463706970215,0.1642,0.0062,0.4193,-0.0123,-0.0526,2.9934,imu,
1786711701.997709,0.0953,27.548208236694336,27.91551971435547,0.1626,0.0062,0.4348,-0.0131,-0.0505,2.8740,imu,
