t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785503089.277473,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503089.278842,0.0014,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503089.314403,0.0356,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503089.518766,0.2044,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503089.520788,0.0020,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503089.770704,0.2499,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503089.772591,0.0019,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503089.822588,0.0500,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503090.027311,0.2047,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503090.029194,0.0019,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503090.276711,0.2475,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503090.278508,0.0018,-0.0,8.10241413116455,0.0238,0.1377,0.0000,0.0000,0.0002
1785503090.330019,0.0515,-0.0,26.46788787841797,0.0776,0.4499,0.0040,0.0001,0.0234
1785503090.536856,0.2068,-0.0,24.911582946777344,0.0730,0.4234,0.0191,0.0018,0.1110
1785503090.538589,0.0017,-0.0,25.02745819091797,0.0734,0.4254,0.0192,0.0018,0.1117
1785503090.845575,0.3070,14.224238395690918,26.287832260131836,0.1188,0.2051,0.0551,0.0081,0.1747
1785503090.846978,0.0014,25.820762634277344,28.911983489990234,0.1605,0.0525,0.0553,0.0082,0.1748
1785503090.849496,0.0025,24.911582946777344,28.730146408081055,0.1573,0.0649,0.0557,0.0082,0.1749
1785503090.949188,0.0997,23.093217849731445,28.911983489990234,0.1525,0.0989,0.0706,0.0110,0.1848
1785503091.038537,0.0893,1.0910181999206543,31.094018936157227,0.0944,0.5100,0.0789,0.0129,0.2304
1785503091.137331,0.0988,-0.0,30.7303466796875,0.0901,0.5224,0.0874,0.0154,0.2820
1785503091.238394,0.1011,-0.0,30.54850959777832,0.0896,0.5193,0.0960,0.0184,0.3344
1785503091.338767,0.1004,-0.0,30.54850959777832,0.0896,0.5193,0.1043,0.0218,0.3866
1785503091.440331,0.1016,-0.0,30.54850959777832,0.0896,0.5193,0.1125,0.0257,0.4393
1785503091.540422,0.1001,3.273054599761963,30.54850959777832,0.0992,0.4636,0.1213,0.0303,0.4857
1785503091.641811,0.1014,26.82799530029297,32.0495491027832,0.1726,0.0888,0.1367,0.0386,0.4947
1785503091.744264,0.1025,25.89531707763672,32.6905403137207,0.1718,0.1155,0.1521,0.0471,0.5065
1785503091.845556,0.1013,25.38756561279297,32.4096565246582,0.1695,0.1194,0.1670,0.0556,0.5186
1785503091.958541,0.1130,25.38756561279297,32.4096565246582,0.1695,0.1194,0.1835,0.0654,0.5321
1785503092.056020,0.0975,28.18463706970215,32.548709869384766,0.1781,0.0742,0.1984,0.0743,0.5393
1785503092.148919,0.0929,29.275653839111328,33.09421920776367,0.1829,0.0649,0.2129,0.0831,0.5454
1785503092.250244,0.1013,28.911983489990234,33.09421920776367,0.1818,0.0711,0.2286,0.0928,0.5526
1785503092.351030,0.1008,30.119375228881836,31.955923080444336,0.1820,0.0312,0.2442,0.1024,0.5557
1785503092.452083,0.1011,30.366674423217773,30.912181854248047,0.1797,0.0093,0.2596,0.1120,0.5567
