t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785502304.360822,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502304.534517,0.1737,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502304.710379,0.1759,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502304.848224,0.1378,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502304.848928,0.0007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502304.968890,0.1200,3.0912182331085205,2.7275454998016357,0.0171,-0.0062,0.0020,-0.0000,-0.0007
1785502304.985889,0.0170,27.82096290588379,24.18423843383789,0.1525,-0.0618,0.0046,-0.0000,-0.0018
1785502305.097628,0.1117,26.997243881225586,24.42607879638672,0.1508,-0.0437,0.0215,-0.0001,-0.0067
1785502305.205661,0.1080,26.82799530029297,24.127187728881836,0.1494,-0.0459,0.0376,-0.0003,-0.0116
1785502305.276369,0.0707,26.64794158935547,23.94713592529297,0.1484,-0.0459,0.0481,-0.0005,-0.0149
1785502305.368218,0.0918,27.008047103881836,26.46788787841797,0.1568,-0.0092,0.0625,-0.0007,-0.0157
1785502305.471262,0.1030,27.09362030029297,27.639127731323242,0.1605,0.0093,0.0791,-0.0009,-0.0148
1785502305.571651,0.1004,26.91178321838379,27.457292556762695,0.1594,0.0093,0.0951,-0.0012,-0.0138
1785502305.675552,0.1039,26.72994613647461,27.275455474853516,0.1584,0.0093,0.1115,-0.0014,-0.0129
1785502305.775297,0.0997,26.64794158935547,27.908315658569336,0.1600,0.0214,0.1275,-0.0015,-0.0107
1785502305.914528,0.1392,26.10778045654297,29.708852767944336,0.1637,0.0612,0.1502,-0.0016,-0.0022
1785502305.990197,0.0757,25.820762634277344,29.821165084838867,0.1632,0.0680,0.1626,-0.0016,0.0029
1785502306.083911,0.0937,25.820762634277344,29.639328002929688,0.1626,0.0649,0.1778,-0.0014,0.0090
1785502306.259124,0.1752,25.820762634277344,29.457490921020508,0.1621,0.0618,0.2062,-0.0009,0.0198
1785502306.300419,0.0413,25.71166229248047,29.752065658569336,0.1626,0.0687,0.2129,-0.0007,0.0227
1785502306.512094,0.2117,24.24242401123047,30.670339584350586,0.1610,0.1093,0.2470,0.0009,0.0458
1785502306.513954,0.0019,24.18423843383789,31.275854110717773,0.1626,0.1205,0.2473,0.0009,0.0460
1785502306.582685,0.0687,24.00240135192871,31.094018936157227,0.1616,0.1205,0.2584,0.0015,0.0543
1785502306.761812,0.1791,23.275054931640625,31.821365356445312,0.1616,0.1453,0.2872,0.0038,0.0803
1785502306.858732,0.0969,22.184038162231445,32.912384033203125,0.1616,0.1824,0.3028,0.0053,0.0980
1785502307.013365,0.1546,22.184038162231445,32.73054504394531,0.1610,0.1793,0.3275,0.0085,0.1257
1785502307.076483,0.0631,22.002201080322266,32.36687469482422,0.1594,0.1762,0.3375,0.0098,0.1369
1785502307.101018,0.0245,21.638526916503906,32.548709869384766,0.1589,0.1855,0.3413,0.0104,0.1414
1785502307.256732,0.1557,2.3406972885131836,33.6700325012207,0.1056,0.5325,0.3574,0.0140,0.2243
1785502307.304562,0.0478,-0.0,33.60881423950195,0.0985,0.5713,0.3619,0.0152,0.2517
1785502307.506733,0.2022,-0.0,33.4251594543457,0.0980,0.5682,0.3804,0.0223,0.3665
1785502307.531745,0.0250,-0.0,33.0578498840332,0.0969,0.5619,0.3827,0.0232,0.3806
1785502307.590445,0.0587,-0.0,33.6700325012207,0.0987,0.5723,0.3880,0.0255,0.4142
1785502307.759973,0.1695,-0.0,33.8500862121582,0.0993,0.5754,0.4027,0.0338,0.5117
1785502307.797076,0.0371,-0.0,33.8500862121582,0.0993,0.5754,0.4058,0.0357,0.5331
1785502308.017031,0.2200,-0.0,33.8500862121582,0.0993,0.5754,0.4231,0.0490,0.6596
1785502308.040054,0.0230,-0.0,33.8500862121582,0.0993,0.5754,0.4249,0.0505,0.6729
1785502308.102714,0.0627,-0.0,33.8500862121582,0.0993,0.5754,0.4296,0.0545,0.7089
1785502308.284613,0.1819,-0.0,33.8500862121582,0.0993,0.5754,0.4420,0.0676,0.8136
1785502308.321852,0.0372,-0.0,33.821563720703125,0.0992,0.5749,0.4445,0.0704,0.8350
1785502308.528880,0.2070,-0.0,33.4899787902832,0.0982,0.5693,0.4562,0.0869,0.9528
1785502308.548211,0.0193,-0.0,33.8500862121582,0.0993,0.5754,0.4573,0.0885,0.9640
1785502308.607425,0.0592,-0.0,33.821563720703125,0.0992,0.5749,0.4605,0.0934,0.9980
1785502308.773531,0.1661,-0.0,33.63972854614258,0.0986,0.5718,0.4681,0.1080,1.0930
1785502308.810630,0.0371,-0.0,33.821563720703125,0.0992,0.5749,0.4697,0.1113,1.1143
1785502309.021114,0.2105,3.81856369972229,33.09421920776367,0.1082,0.4976,0.4775,0.1327,1.2191
1785502309.057518,0.0364,27.09362030029297,31.275854110717773,0.1711,0.0711,0.4797,0.1385,1.2216
1785502309.113490,0.0560,26.002599716186523,32.00320053100586,0.1701,0.1020,0.4829,0.1475,1.2274
1785502309.311673,0.1982,25.820762634277344,31.821365356445312,0.1690,0.1020,0.4935,0.1793,1.2476
1785502309.350823,0.0391,25.567617416381836,31.869497299194336,0.1684,0.1071,0.4956,0.1855,1.2518
1785502309.555617,0.2048,9.81916332244873,29.093820571899414,0.1141,0.3276,0.5014,0.2082,1.3189
1785502309.573824,0.0182,-0.0,27.09362030029297,0.0794,0.4605,0.5017,0.2096,1.3272
1785502309.619728,0.0459,-0.0,26.997243881225586,0.0792,0.4589,0.5025,0.2131,1.3483
