t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src
1786001658.571063,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001658.607909,0.0368,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001658.705201,0.0973,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001658.804585,0.0994,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001658.905097,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.005215,0.1001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.106470,0.1013,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.205622,0.0992,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.306218,0.1006,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.404670,0.0985,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.506443,0.1018,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.604369,0.0979,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.705868,0.1015,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.806612,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001659.903747,0.0971,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.005933,0.1022,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.105508,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.205969,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.305643,0.0997,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.407703,0.1021,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.505610,0.0979,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.606882,0.1013,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.710546,0.1037,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.813273,0.1027,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001660.908560,0.0953,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.008414,0.0999,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.125883,0.1175,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.236617,0.1107,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.316837,0.0802,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.412116,0.0953,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.510000,0.0979,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.612021,0.1020,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.709879,0.0979,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.809813,0.0999,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001661.910717,0.1009,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.010171,0.0995,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.112776,0.1026,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.212644,0.0999,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.313239,0.1006,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.413288,0.1000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.516991,0.1037,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.618220,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.723315,0.1051,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.818774,0.0955,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001662.935384,0.1166,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.015518,0.0801,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.115722,0.1002,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.217515,0.1018,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.316518,0.0990,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.418716,0.1022,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.520864,0.1021,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.621039,0.1002,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.725502,0.1045,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.825176,0.0997,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001663.927422,0.1022,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.030287,0.1029,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.202363,0.1721,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.235314,0.0330,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.329232,0.0939,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.433026,0.1038,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.533852,0.1008,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.630935,0.0971,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.734782,0.1038,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.830014,0.0952,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001664.930375,0.1004,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001665.032868,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001665.134728,0.1019,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001665.232952,0.0982,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001665.336889,0.1039,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,enc
1786001665.431623,0.0947,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,enc
1786001665.532688,0.1011,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.8750,enc
1786001665.635748,0.1031,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.5625,enc
1786001665.736660,0.1009,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,359.2500,enc
1786001665.834684,0.0980,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,358.0000,enc
1786001665.953011,0.1183,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,355.1250,enc
1786001666.037777,0.0848,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,351.8125,enc
1786001666.138988,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,348.6250,enc
1786001666.240787,0.1018,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,345.0625,enc
1786001666.341581,0.1008,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,341.9375,enc
1786001666.444950,0.1034,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,339.3125,enc
1786001666.546747,0.1018,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,338.3125,enc
1786001666.649405,0.1027,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,339.1875,enc
1786001666.749743,0.1003,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,342.3750,enc
1786001666.846713,0.0970,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,348.1875,enc
1786001666.946336,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,355.0000,enc
1786001667.051657,0.1053,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,1.6250,enc
1786001667.155769,0.1041,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,6.8125,enc
1786001667.248891,0.0931,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,9.5000,enc
1786001667.347597,0.0987,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,imu
1786001667.450742,0.1031,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0524,6.0000,imu
1786001667.547933,0.0972,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1353,1.2500,imu
1786001667.649441,0.1015,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.2400,355.2500,imu
1786001667.750652,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.3447,349.2500,imu
1786001667.851100,0.1004,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.4407,343.7500,imu
1786001667.959547,0.1084,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.5531,337.3125,imu
1786001668.060783,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.6272,333.0625,imu
1786001668.158456,0.0977,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.6469,331.9375,imu
1786001668.259812,0.1014,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.5770,335.9375,imu
1786001668.358370,0.0986,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.4407,343.7500,imu
1786001668.461283,0.1029,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.2749,353.2500,imu
1786001668.560911,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0873,4.0000,imu
1786001668.665643,0.1047,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1124,15.4375,imu
1786001668.762357,0.0967,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.2793,25.0000,imu
1786001668.998519,0.2362,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.3829,30.9375,imu
1786001668.998560,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.4200,33.0625,imu
1786001669.063281,0.0647,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.3949,31.6250,imu
1786001669.248290,0.1850,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.3240,27.5625,imu
1786001669.262052,0.0138,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.2149,21.3125,imu
1786001669.491094,0.2290,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.0916,14.2500,imu
1786001669.491136,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0436,6.5000,imu
1786001669.565904,0.0748,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1789,358.7500,imu
1786001669.744480,0.1786,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.2913,352.3125,imu
1786001669.765150,0.0207,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.3752,347.5000,imu
1786001669.975604,0.2105,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.4440,343.5625,imu
1786001669.975651,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.4963,340.5625,imu
1786001670.066095,0.0904,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.5007,340.3125,imu
1786001670.228808,0.1627,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.4581,342.7500,imu
1786001670.269830,0.0410,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.3883,346.7500,imu
1786001670.489506,0.2197,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.3120,351.1250,imu
1786001670.489548,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.2356,355.5000,imu
1786001670.568131,0.0786,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1691,359.3125,imu
1786001670.752303,0.1842,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1189,2.1875,imu
1786001670.769122,0.0168,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1058,2.9375,imu
1786001670.991501,0.2224,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1353,1.2500,imu
1786001670.991560,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1767,358.8750,imu
1786001671.069284,0.0777,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.2083,357.0625,imu
1786001671.242763,0.1735,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.2203,356.3750,imu
1786001671.269070,0.0263,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.2193,356.4375,imu
1786001671.496545,0.2275,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.2029,357.3750,imu
1786001671.496563,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1680,359.3750,imu
1786001671.568811,0.0722,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1102,2.6875,imu
1786001671.745339,0.1765,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0589,5.6250,imu
1786001671.772645,0.0273,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0327,7.1250,imu
1786001671.996467,0.2238,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0382,6.8125,imu
1786001671.996510,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0578,5.6875,imu
1786001672.078486,0.0820,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0654,5.2500,imu
1786001672.250403,0.1719,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0644,5.3125,imu
1786001672.278274,0.0279,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0633,5.3750,imu
1786001672.500548,0.2223,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0567,5.7500,imu
1786001672.500575,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0600,5.5625,imu
1786001672.582103,0.0815,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0589,5.6250,imu
1786001672.757920,0.1758,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0447,6.4375,imu
1786001672.778386,0.0205,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0098,8.4375,imu
1786001673.011711,0.2333,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.0436,11.5000,imu
1786001673.011762,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1091,15.2500,imu
1786001673.087800,0.0760,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1822,19.4375,imu
1786001673.268693,0.1809,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.2814,25.1250,imu
1786001673.284116,0.0154,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.4200,33.0625,imu
1786001673.576049,0.2919,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.5836,42.4375,imu
1786001673.576071,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.7505,52.0000,imu
1786001673.588290,0.0122,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.9087,61.0625,imu
1786001673.700393,0.1121,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-1.0570,69.5625,imu
1786001673.789817,0.0894,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-1.2010,77.8125,imu
1786001673.893661,0.1038,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-1.3112,84.1250,imu
1786001673.993998,0.1003,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-1.3886,88.5625,imu
1786001674.095414,0.1014,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-1.4344,91.1875,imu
1786001674.195897,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-1.4552,92.3750,imu
1786001674.297706,0.1018,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-1.4813,93.8750,imu
1786001674.401120,0.1034,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.0513,11.9375,imu
1786001674.504648,0.1035,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1145,15.5625,imu
1786001674.604822,0.1002,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1549,17.8750,imu
1786001674.707964,0.1031,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1822,19.4375,imu
1786001674.820189,0.1122,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1854,19.6250,imu
1786001674.908683,0.0885,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1560,17.9375,imu
1786001675.011246,0.1026,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1309,16.5000,imu
1786001675.120049,0.1088,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.0905,14.1875,imu
1786001675.213530,0.0935,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.0644,12.6875,imu
1786001675.316024,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.0720,13.1250,imu
1786001675.414692,0.0987,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.0916,14.2500,imu
1786001675.514826,0.1001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1014,14.8125,imu
1786001675.615815,0.1010,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.1091,15.2500,imu
1786001675.725808,0.1100,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.0829,13.7500,imu
1786001675.814189,0.0884,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-0.0087,9.5000,imu
1786001675.945184,0.1310,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0862,4.0625,imu
1786001676.017618,0.0724,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.1887,358.1875,imu
1786001676.114920,0.0973,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.3054,351.5000,imu
1786001676.214653,0.0997,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.4254,344.6250,imu
1786001676.314770,0.1001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.5574,337.0625,imu
1786001676.417154,0.1024,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.7243,327.5000,imu
1786001676.515133,0.0980,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.9196,316.3125,imu
1786001676.617687,0.1026,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,1.1356,303.9375,imu
1786001676.716074,0.0984,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,1.3766,290.1250,imu
1786001676.815550,0.0995,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,1.6439,274.8125,imu
1786001676.916750,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,1.9013,260.0625,imu
1786001677.017393,0.1006,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,2.1228,247.3750,imu
1786001677.117638,0.1002,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,2.3049,236.9375,imu
1786001677.217140,0.0995,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,2.4675,227.6250,imu
1786001677.321192,0.1041,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,2.6311,218.2500,imu
1786001677.416652,0.0955,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,2.7893,209.1875,imu
1786001677.518732,0.1021,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,2.9147,202.0000,imu
1786001677.617425,0.0987,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,3.0151,196.2500,imu
1786001677.716803,0.0994,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,3.0860,192.1875,imu
1786001677.822599,0.1058,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,3.1296,189.6875,imu
1786001677.919687,0.0971,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-3.1329,188.5000,imu
1786001678.024127,0.1044,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-3.1361,188.6875,imu
1786001678.124690,0.1006,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,3.1209,190.1875,imu
1786001678.223825,0.0991,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,3.1110,190.7500,imu
1786001678.322025,0.0982,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,3.1318,189.5625,imu
1786001678.424683,0.1027,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-3.1274,188.1875,imu
1786001678.521721,0.0970,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-3.1318,188.4375,imu
1786001678.620690,0.0990,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,3.1285,189.7500,imu
1786001678.727680,0.1070,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,3.1209,190.1875,imu
1786001678.824817,0.0971,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,3.1176,190.3750,imu
1786001678.927013,0.1022,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,-3.0532,183.9375,imu
