t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786460333.783314,0.0000,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460333.884369,0.1011,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.092008,0.2076,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.148100,0.0561,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.229502,0.0814,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.294034,0.0645,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.402293,0.1083,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.489787,0.0875,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.589638,0.0999,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.689614,0.1000,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.790837,0.1012,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.891872,0.1010,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460334.992121,0.1002,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.113703,0.1216,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.206482,0.0928,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.299910,0.0934,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.395821,0.0959,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.496958,0.1011,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.596597,0.0996,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.698785,0.1022,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.797520,0.0987,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.899149,0.1016,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460335.999555,0.1004,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460336.099450,0.0999,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460336.211643,0.1122,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460336.322341,0.1107,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460336.410252,0.0879,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460336.517883,0.1076,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460336.603497,0.0856,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460336.704464,0.1010,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460336.806551,0.1021,-0.0,-0.0,-0.0000,0.0000,1.5846,0.0123,-0.7000,,enc,
1786460336.910040,0.1035,-4.8142499923706055,3.922722339630127,-0.0026,0.1485,1.5844,0.0124,-0.6846,,enc,
1786460337.010682,0.1006,-39.66941833496094,38.01652908325195,-0.0048,1.3205,1.5840,0.0127,-0.5517,,enc,
1786460337.110720,0.1000,-38.54930877685547,37.09461975097656,-0.0043,1.2858,1.5836,0.0129,-0.4231,,enc,
1786460337.211387,0.1007,-38.36747360229492,36.91278076171875,-0.0043,1.2796,1.5832,0.0130,-0.2943,,enc,
1786460337.337945,0.1266,-38.36747360229492,36.7309455871582,-0.0048,1.2765,1.5826,0.0131,-0.1327,,enc,
1786460337.459072,0.1211,-38.3514289855957,36.7309455871582,-0.0048,1.2762,1.5820,0.0131,0.0219,,enc,
1786460337.519673,0.0606,-38.185638427734375,36.549110412597656,-0.0048,1.2703,1.5817,0.0130,0.0989,,enc,
1786460337.619276,0.0996,-38.56748962402344,37.0982551574707,-0.0043,1.2862,1.5813,0.0129,0.2270,,enc,
1786460337.717179,0.0979,-12.423701286315918,12.243648529052734,-0.0005,0.4193,1.5812,0.0129,0.2680,,enc,
1786460337.816899,0.0997,-8.2644624710083,6.978879928588867,-0.0038,0.2591,1.5809,0.0128,0.2939,,enc,
1786460337.917494,0.1006,-40.4040412902832,38.56748962402344,-0.0054,1.3424,1.5804,0.0126,0.4289,,enc,
1786460338.017141,0.0996,-38.75114822387695,37.28190994262695,-0.0043,1.2924,1.5800,0.0124,0.5577,,enc,
1786460338.118841,0.1017,-38.185638427734375,36.549110412597656,-0.0048,1.2703,1.5796,0.0120,0.6869,,enc,
1786460338.219012,0.1002,-38.00379943847656,36.549110412597656,-0.0043,1.2672,1.5793,0.0117,0.8138,,enc,
1786460338.319911,0.1009,-38.38383483886719,36.7309455871582,-0.0048,1.2768,1.5790,0.0113,0.9426,,enc,
1786460338.435956,0.1160,-28.00279998779297,27.457292556762695,-0.0016,0.9427,1.5790,0.0112,1.0520,,enc,
1786460338.539661,0.1037,-0.18183636665344238,0.36367273330688477,0.0005,0.0093,1.5790,0.0112,1.0530,,enc,
1786460338.645520,0.1059,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460338.767936,0.1224,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460338.864176,0.0962,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460338.963062,0.0989,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.043312,0.0803,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.126324,0.0830,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.228178,0.1019,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.325518,0.0973,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.426351,0.1008,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.576751,0.1504,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.651574,0.0748,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.748800,0.0972,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.835750,0.0869,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460339.938768,0.1030,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.028508,0.0897,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.130744,0.1022,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.231020,0.1003,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.332971,0.1020,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.433683,0.1007,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.535923,0.1022,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.676617,0.1407,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.772256,0.0956,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.890600,0.1183,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460340.983167,0.0926,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460341.052784,0.0696,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460341.160564,0.1078,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
1786460341.241461,0.0809,-0.0,-0.0,-0.0000,0.0000,1.5790,0.0112,1.0530,,enc,
