t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785243330.697350,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243330.797694,0.1003,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243330.899575,0.1019,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243331.002169,0.1026,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243331.103564,0.1014,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243331.213802,0.1102,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243331.313338,0.0995,-17.4652042388916,21.2463321685791,0.0111,0.6580,0.0011,0.0001,0.0655
1785243331.415061,0.1017,-22.14659881591797,27.188100814819336,0.0148,0.8386,0.0026,0.0003,0.1508
1785243331.513495,0.0984,-21.60643768310547,26.46788787841797,0.0143,0.8172,0.0040,0.0006,0.2312
1785243331.614669,0.1012,-21.2463321685791,26.64794158935547,0.0158,0.8141,0.0055,0.0011,0.3136
1785243331.717003,0.1023,-20.88622283935547,27.908315658569336,0.0206,0.8294,0.0074,0.0019,0.3985
1785243331.819739,0.1027,-21.638526916503906,30.366674423217773,0.0256,0.8840,0.0097,0.0032,0.4893
1785243331.919573,0.0998,-21.2463321685791,30.429067611694336,0.0269,0.8784,0.0120,0.0046,0.5770
1785243332.023364,0.1038,-20.9366397857666,30.853992462158203,0.0291,0.8803,0.0144,0.0065,0.6684
1785243332.122183,0.0988,-21.06627655029297,32.22960662841797,0.0327,0.9059,0.0167,0.0087,0.7579
1785243332.226954,0.1048,-20.88622283935547,32.0495491027832,0.0327,0.8998,0.0190,0.0113,0.8522
1785243332.326363,0.0994,-20.911184310913086,32.00320053100586,0.0325,0.8994,0.0209,0.0139,0.9416
1785243332.423384,0.0970,-20.9366397857666,32.3232307434082,0.0334,0.9053,0.0225,0.0167,1.0294
1785243332.525194,0.1018,-21.06627655029297,32.9498176574707,0.0348,0.9182,0.0241,0.0199,1.1229
1785243332.628473,0.1033,-20.88622283935547,33.3099250793457,0.0364,0.9212,0.0254,0.0234,1.2180
1785243332.728822,0.1003,-20.7061710357666,32.9498176574707,0.0359,0.9120,0.0263,0.0269,1.3095
1785243332.832755,0.1039,-20.5261173248291,33.1298713684082,0.0370,0.9120,0.0269,0.0307,1.4043
1785243332.934499,0.1017,-20.5261173248291,32.9498176574707,0.0364,0.9090,0.0272,0.0344,1.4968
1785243333.033568,0.0991,-20.365673065185547,32.912384033203125,0.0368,0.9056,0.0272,0.0380,1.5865
1785243333.139846,0.1063,-20.5261173248291,33.3099250793457,0.0375,0.9151,0.0267,0.0420,1.6838
1785243333.252358,0.1125,-20.365673065185547,33.27605438232422,0.0379,0.9118,0.0258,0.0462,1.7864
1785243333.339697,0.0873,-20.3460636138916,33.6700325012207,0.0391,0.9182,0.0248,0.0494,1.8666
1785243333.441120,0.1014,-20.365673065185547,33.821563720703125,0.0395,0.9211,0.0233,0.0531,1.9600
1785243333.540761,0.0996,-20.2020206451416,33.4251594543457,0.0388,0.9116,0.0215,0.0565,2.0508
1785243333.642715,0.1020,-17.44719886779785,30.119375228881836,0.0372,0.8085,0.0195,0.0598,2.1333
1785243333.742348,0.0996,-0.0,1.2603754997253418,0.0037,0.0214,0.0193,0.0601,2.1354
1785243333.844227,0.1019,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243333.946276,0.1020,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.049676,0.1034,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.150743,0.1011,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.262398,0.1117,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.362193,0.0998,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.461109,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.553789,0.0927,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.660735,0.1069,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.754171,0.0934,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.856961,0.1028,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243334.958942,0.1020,-0.0,-0.0,-0.0000,0.0000,0.0193,0.0601,2.1354
1785243335.059099,0.1002,-0.0,15.977961540222168,0.0468,0.2716,0.0167,0.0640,2.1626
1785243335.159768,0.1007,-0.0,28.08837127685547,0.0824,0.4774,0.0117,0.0706,2.2107
1785243335.260172,0.1004,-0.0,27.008047103881836,0.0792,0.4591,0.0067,0.0768,2.2568
1785243335.367966,0.1078,-0.0,27.008047103881836,0.0792,0.4591,0.0010,0.0831,2.3062
1785243335.467072,0.0991,-0.0,27.728261947631836,0.0813,0.4713,-0.0047,0.0888,2.3529
1785243335.567705,0.1006,-0.0,30.54850959777832,0.0896,0.5193,-0.0114,0.0949,2.4052
1785243335.665281,0.0976,-0.0,29.935720443725586,0.0878,0.5088,-0.0180,0.1003,2.4549
1785243335.771338,0.1061,-0.0,30.311946868896484,0.0889,0.5152,-0.0256,0.1059,2.5095
1785243335.872226,0.1009,-0.0,30.249011993408203,0.0887,0.5142,-0.0331,0.1108,2.5614
1785243335.973537,0.1013,23.22692108154297,8.46252155303955,0.0929,-0.2510,-0.0409,0.1161,2.5359
1785243336.220849,0.2473,29.168691635131836,-0.0,0.0855,-0.4958,-0.0566,0.1302,2.4133
1785243336.221772,0.0009,28.268423080444336,-0.0,0.0829,-0.4805,-0.0567,0.1303,2.4129
1785243336.278795,0.0570,27.908315658569336,1.8005366325378418,0.0871,-0.4438,-0.0603,0.1337,2.3876
1785243336.479281,0.2005,22.86681365966797,26.82799530029297,0.1457,0.0673,-0.0819,0.1534,2.4011
1785243336.502852,0.0236,23.58702850341797,26.287832260131836,0.1462,0.0459,-0.0844,0.1557,2.4022
1785243336.721035,0.2182,23.456892013549805,25.63892936706543,0.1440,0.0371,-0.1078,0.1767,2.4103
1785243336.722328,0.0013,23.22692108154297,25.38756561279297,0.1425,0.0367,-0.1079,0.1768,2.4103
1785243336.791309,0.0690,20.16600799560547,26.10778045654297,0.1357,0.1010,-0.1150,0.1830,2.4173
1785243336.966007,0.1747,0.5401609539985657,30.429067611694336,0.0908,0.5081,-0.1277,0.1924,2.5060
1785243337.002833,0.0368,-0.0,30.003000259399414,0.0880,0.5100,-0.1304,0.1943,2.5248
1785243337.211455,0.2086,-0.0,29.708852767944336,0.0871,0.5050,-0.1462,0.2032,2.6302
1785243337.213680,0.0022,-0.0,32.00320053100586,0.0938,0.5440,-0.1464,0.2033,2.6314
1785243337.297615,0.0839,-0.0,32.00320053100586,0.0938,0.5440,-0.1534,0.2068,2.6770
1785243337.469474,0.1719,-0.0,31.821365356445312,0.0933,0.5409,-0.1684,0.2126,2.7700
1785243337.498835,0.0294,-0.0,31.639528274536133,0.0928,0.5378,-0.1709,0.2136,2.7858
1785243337.733311,0.2345,-0.0,31.955923080444336,0.0937,0.5432,-0.1923,0.2186,2.9131
1785243337.780287,0.0470,-0.0,31.869497299194336,0.0934,0.5417,-0.1966,0.2194,2.9386
1785243337.800837,0.0206,-6.301877975463867,32.22960662841797,0.0760,0.6550,-0.1982,0.2197,2.9520
1785243337.992969,0.1921,-27.09362030029297,33.457889556884766,0.0187,1.0293,-0.2017,0.2197,3.1498
1785243338.002994,0.0100,-25.27525520324707,33.63972854614258,0.0245,1.0014,-0.2020,0.2197,3.1598
1785243338.234073,0.2311,-24.847402572631836,33.4899787902832,0.0253,0.9916,-0.2077,0.2183,3.3890
1785243338.243958,0.0099,-24.127187728881836,33.6700325012207,0.0280,0.9824,-0.2079,0.2182,3.3987
1785243338.309874,0.0659,-23.82056427001953,34.00339889526367,0.0299,0.9829,-0.2098,0.2176,3.4635
1785243338.498955,0.1891,-23.76708221435547,33.6700325012207,0.0290,0.9763,-0.2146,0.2149,3.6481
1785243338.523278,0.0243,-23.50780487060547,33.97612380981445,0.0307,0.9771,-0.2152,0.2145,3.6718
1785243338.734951,0.2117,-23.58702850341797,33.6700325012207,0.0296,0.9733,-0.2199,0.2103,3.8779
1785243338.755399,0.0204,-22.6867618560791,34.0301399230957,0.0333,0.9641,-0.2204,0.2099,3.8976
1785243338.819002,0.0636,-22.86681365966797,33.8500862121582,0.0322,0.9641,-0.2218,0.2084,3.9589
1785243338.981649,0.1626,-22.58953094482422,33.7924690246582,0.0328,0.9584,-0.2248,0.2040,4.1148
1785243339.022748,0.0411,-22.6867618560791,34.0301399230957,0.0333,0.9641,-0.2255,0.2028,4.1544
1785243339.232434,0.2097,-28.099172592163086,33.97612380981445,0.0172,1.0552,-0.2267,0.1994,4.3756
1785243339.233324,0.0009,-28.18463706970215,34.36707305908203,0.0181,1.0633,-0.2267,0.1994,4.3766
1785243339.320095,0.0868,-27.91551971435547,34.1597785949707,0.0183,1.0552,-0.2271,0.1978,4.4681
1785243339.507192,0.1871,23.04686737060547,4.321287631988525,0.0802,-0.3183,-0.2316,0.1835,4.4086
1785243339.525479,0.0183,25.71166229248047,-0.0,0.0754,-0.4370,-0.2320,0.1822,4.4006
1785243339.739651,0.2142,24.609731674194336,-0.18365472555160522,0.0716,-0.4214,-0.2380,0.1681,4.3103
1785243339.757322,0.0177,30.853992462158203,-25.528005599975586,0.0156,-0.9584,-0.2381,0.1678,4.2934
1785243339.822370,0.0650,31.457691192626953,-27.275455474853516,0.0123,-0.9983,-0.2385,0.1671,4.2285
1785243339.986546,0.1642,31.149282455444336,-26.82799530029297,0.0127,-0.9855,-0.2397,0.1654,4.0667
1785243340.027143,0.0406,31.329336166381836,-26.64794158935547,0.0137,-0.9855,-0.2401,0.1650,4.0267
1785243340.233044,0.2059,17.4652042388916,-14.944453239440918,0.0074,-0.5509,-0.2412,0.1640,3.9132
1785243340.244494,0.0115,-0.18005365133285522,0.18005365133285522,0.0000,0.0061,-0.2412,0.1640,3.9133
1785243340.331425,0.0869,-0.0,-0.0,-0.0000,0.0000,-0.2412,0.1640,3.9133
1785243340.484392,0.1530,-0.0,-0.0,-0.0000,0.0000,-0.2412,0.1640,3.9133
1785243340.535716,0.0513,-0.0,-0.0,-0.0000,0.0000,-0.2412,0.1640,3.9133
1785243340.735131,0.1994,-0.0,-0.0,-0.0000,0.0000,-0.2412,0.1640,3.9133
1785243340.760438,0.0253,-0.0,-0.0,-0.0000,0.0000,-0.2412,0.1640,3.9133
1785243340.982622,0.2222,-0.0,-0.0,-0.0000,0.0000,-0.2412,0.1640,3.9133
1785243340.983780,0.0012,-0.0,-0.0,-0.0000,0.0000,-0.2412,0.1640,3.9133
1785243341.044600,0.0608,2.7275454998016357,2.1820363998413086,0.0144,-0.0093,-0.2418,0.1633,3.9127
1785243341.145437,0.1008,24.127187728881836,26.46788787841797,0.1484,0.0398,-0.2525,0.1529,3.9168
