t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785503548.047369,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503548.244825,0.1975,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503548.321275,0.0765,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503548.428693,0.1074,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503548.599186,0.1705,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503548.694894,0.0957,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503548.842445,0.1476,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503549.100973,0.2585,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503549.206964,0.1060,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503549.276350,0.0694,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503549.433656,0.1573,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503549.585244,0.1516,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503549.585284,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503549.585294,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503549.585303,0.0000,2.1820363998413086,-0.18183636665344238,0.0059,-0.0402,0.0000,-0.0000,-0.0000
1785503549.585313,0.0000,31.457691192626953,23.093217849731445,0.1600,-0.1422,0.0000,-0.0000,-0.0000
1785503549.806930,0.2216,30.853992462158203,23.14049530029297,0.1583,-0.1311,0.0351,-0.0010,-0.0291
1785503549.930339,0.1234,30.366674423217773,23.093217849731445,0.1568,-0.1236,0.0544,-0.0019,-0.0443
1785503550.004326,0.0740,30.184837341308594,22.9113826751709,0.1557,-0.1236,0.0659,-0.0025,-0.0535
1785503550.084924,0.0806,31.094018936157227,23.275054931640625,0.1594,-0.1329,0.0787,-0.0033,-0.0642
1785503550.242199,0.1573,33.09421920776367,24.911582946777344,0.1701,-0.1391,0.1054,-0.0056,-0.0861
1785503550.363078,0.1209,33.09421920776367,24.547908782958984,0.1690,-0.1453,0.1257,-0.0077,-0.1036
1785503550.456054,0.0930,34.1597785949707,25.71166229248047,0.1756,-0.1436,0.1419,-0.0096,-0.1170
1785503550.651814,0.1958,34.36707305908203,26.002599716186523,0.1770,-0.1422,0.1762,-0.0146,-0.1448
1785503550.761514,0.1097,34.36707305908203,25.820762634277344,0.1765,-0.1453,0.1953,-0.0177,-0.1607
1785503550.865551,0.1040,34.2101936340332,25.74767303466797,0.1758,-0.1438,0.2133,-0.0209,-0.1757
1785503551.004654,0.1391,34.00339889526367,25.45709228515625,0.1743,-0.1453,0.2371,-0.0256,-0.1959
1785503551.259697,0.2550,34.185237884521484,25.45709228515625,0.1749,-0.1484,0.2805,-0.0360,-0.2337
1785503551.340041,0.0803,34.2101936340332,25.38756561279297,0.1747,-0.1500,0.2941,-0.0394,-0.2458
1785503551.768930,0.4289,34.00339889526367,25.27525520324707,0.1738,-0.1484,0.3651,-0.0621,-0.3094
1785503551.768987,0.0001,34.91258239746094,25.820762634277344,0.1781,-0.1545,0.3651,-0.0621,-0.3094
1785503551.769001,0.0000,34.73074722290039,25.63892936706543,0.1770,-0.1545,0.3651,-0.0621,-0.3094
1785503551.769017,0.0000,34.73074722290039,25.45709228515625,0.1765,-0.1576,0.3651,-0.0621,-0.3094
1785503551.810120,0.0411,34.9304084777832,25.567617416381836,0.1774,-0.1591,0.3721,-0.0644,-0.3160
1785503552.019587,0.2095,35.094417572021484,25.27525520324707,0.1770,-0.1669,0.4069,-0.0771,-0.3509
1785503552.077900,0.0583,34.91258239746094,25.45709228515625,0.1770,-0.1607,0.4165,-0.0808,-0.3603
1785503552.286784,0.2089,34.9304084777832,25.38756561279297,0.1769,-0.1622,0.4506,-0.0949,-0.3942
1785503552.313925,0.0271,34.7503547668457,25.38756561279297,0.1763,-0.1591,0.4551,-0.0968,-0.3985
1785503552.508874,0.1949,34.7503547668457,25.20751190185547,0.1758,-0.1622,0.4862,-0.1111,-0.4301
1785503552.759490,0.2506,34.73074722290039,25.09341812133789,0.1754,-0.1638,0.5254,-0.1310,-0.4712
1785503553.026317,0.2668,34.5270881652832,24.97704315185547,0.1745,-0.1623,0.5659,-0.1540,-0.5145
1785503553.543840,0.5175,34.71074295043945,25.16069793701172,0.1756,-0.1623,0.6410,-0.2051,-0.5985
1785503553.543972,0.0001,34.3902473449707,24.847402572631836,0.1737,-0.1622,0.6410,-0.2052,-0.5985
