t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785484874.338037,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484874.439537,0.1015,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484874.546891,0.1074,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484874.644224,0.0973,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484874.746707,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484874.846961,0.1003,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484874.948249,0.1013,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.049178,0.1009,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.150006,0.1008,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.252292,0.1023,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.352058,0.0998,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.454051,0.1020,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.555697,0.1016,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.657585,0.1019,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.754251,0.0967,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.945407,0.1912,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484875.991998,0.0466,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.067099,0.0751,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.262910,0.1958,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.268799,0.0059,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.516650,0.2479,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.516690,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.571964,0.0553,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.756149,0.1842,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.773878,0.0177,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.998188,0.2243,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484876.998247,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.079600,0.0814,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.231421,0.1518,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.284328,0.0529,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.483068,0.1987,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.483124,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.738160,0.2550,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.738212,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.789456,0.0512,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.994035,0.2046,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484877.994089,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484878.249498,0.2554,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484878.249552,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484878.296383,0.0468,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484878.500916,0.2045,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484878.500975,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484878.753378,0.2524,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484878.753432,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484878.805335,0.0519,2.7275454998016357,-0.0,0.0080,-0.0464,0.0004,-0.0000,-0.0024
1785484879.006888,0.2016,42.00419998168945,-0.0,0.1232,-0.7140,0.0250,-0.0036,-0.1463
1785484879.006958,0.0001,40.731346130371094,-0.0,0.1194,-0.6924,0.0250,-0.0036,-0.1464
1785484879.257501,0.2505,21.638526916503906,-0.0,0.0634,-0.3678,0.0404,-0.0074,-0.2385
1785484879.257557,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484879.310355,0.0528,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484879.515547,0.2052,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484879.515719,0.0002,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484879.761252,0.2455,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484879.761312,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484879.810687,0.0494,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.013336,0.2026,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.013403,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.266416,0.2530,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.266468,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.316924,0.0505,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.524545,0.2076,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.524602,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.834291,0.3097,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.834350,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.834372,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484880.927470,0.0931,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.030887,0.1034,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.168491,0.1376,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.227437,0.0589,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.328746,0.1013,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.429475,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.532550,0.1031,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.631716,0.0992,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.738292,0.1066,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.859994,0.1217,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484881.942146,0.0822,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484882.039924,0.0978,-0.0,-0.0,-0.0000,0.0000,0.0404,-0.0074,-0.2385
1785484882.139055,0.0991,23.093217849731445,-0.0,0.0677,-0.3925,0.0469,-0.0092,-0.2774
1785484882.240887,0.1018,42.18603515625,-0.0,0.1237,-0.7171,0.0587,-0.0135,-0.3504
1785484882.342922,0.1020,40.54950714111328,-0.0,0.1189,-0.6893,0.0698,-0.0185,-0.4208
1785484882.442405,0.0995,40.18583679199219,-0.0,0.1178,-0.6831,0.0801,-0.0240,-0.4887
1785484882.544706,0.1023,40.36767578125,-0.0,0.1184,-0.6862,0.0904,-0.0304,-0.5589
1785484882.643242,0.0985,40.36767578125,-0.0,0.1184,-0.6862,0.0999,-0.0373,-0.6265
1785484882.745199,0.1020,40.36767578125,-0.0,0.1184,-0.6862,0.1091,-0.0450,-0.6965
1785484882.846792,0.1016,40.18583679199219,-0.0,0.1178,-0.6831,0.1177,-0.0533,-0.7659
1785484882.946369,0.0996,40.18583679199219,-0.0,0.1178,-0.6831,0.1256,-0.0620,-0.8339
1785484883.049885,0.1035,40.18583679199219,-0.0,0.1178,-0.6831,0.1332,-0.0716,-0.9046
1785484883.149227,0.0993,40.18583679199219,-0.0,0.1178,-0.6831,0.1398,-0.0812,-0.9725
1785484883.249417,0.1002,40.36767578125,-0.0,0.1184,-0.6862,0.1457,-0.0915,-1.0412
1785484883.356316,0.1069,40.00400161743164,-0.0,0.1173,-0.6800,0.1513,-0.1027,-1.1139
1785484883.452168,0.0959,40.00400161743164,-0.0,0.1173,-0.6800,0.1556,-0.1131,-1.1791
1785484883.552539,0.1004,40.18583679199219,-0.0,0.1178,-0.6831,0.1593,-0.1243,-1.2477
1785484883.657471,0.1049,39.7918586730957,-0.18005365133285522,0.1161,-0.6794,0.1624,-0.1361,-1.3190
1785484883.755546,0.0981,40.18583679199219,-0.0,0.1178,-0.6831,0.1645,-0.1475,-1.3859
1785484883.857254,0.1017,40.36767578125,-0.0,0.1184,-0.6862,0.1659,-0.1595,-1.4557
1785484883.967410,0.1102,40.10075378417969,-0.0,0.1176,-0.6816,0.1664,-0.1724,-1.5308
1785484884.067584,0.1002,39.6118049621582,-0.0,0.1161,-0.6733,0.1661,-0.1840,-1.5983
1785484884.168355,0.1008,39.822166442871094,-0.0,0.1168,-0.6769,0.1649,-0.1958,-1.6665
1785484884.268869,0.1005,39.822166442871094,-0.0,0.1168,-0.6769,0.1630,-0.2073,-1.7345
1785484884.370733,0.1019,29.457490921020508,-0.0,0.0864,-0.5007,0.1612,-0.2159,-1.7855
1785484884.472089,0.1014,0.18183636665344238,-0.0,0.0005,-0.0031,0.1611,-0.2160,-1.7858
1785484884.574369,0.1023,-0.0,-0.0,-0.0000,0.0000,0.1611,-0.2160,-1.7858
1785484884.673935,0.0996,-0.0,-0.0,-0.0000,0.0000,0.1611,-0.2160,-1.7858
1785484884.775371,0.1014,-0.0,-0.0,-0.0000,0.0000,0.1611,-0.2160,-1.7858
1785484884.875769,0.1004,-0.0,-0.0,-0.0000,0.0000,0.1611,-0.2160,-1.7858
1785484884.977235,0.1015,14.183237075805664,-0.0,0.0416,-0.2411,0.1601,-0.2201,-1.8103
1785484885.077343,0.1001,42.91338348388672,-0.0,0.1258,-0.7294,0.1563,-0.2321,-1.8833
1785484885.179024,0.1017,40.731346130371094,-0.0,0.1194,-0.6924,0.1517,-0.2433,-1.9537
1785484885.279718,0.1007,40.36767578125,-0.0,0.1184,-0.6862,0.1465,-0.2541,-2.0228
1785484885.381936,0.1022,40.33201599121094,-0.0,0.1183,-0.6856,0.1405,-0.2645,-2.0929
1785484885.482814,0.1009,40.54950714111328,-0.0,0.1189,-0.6893,0.1338,-0.2745,-2.1624
1785484885.583563,0.1007,40.18583679199219,-0.0,0.1178,-0.6831,0.1265,-0.2839,-2.2312
1785484885.685056,0.1015,39.9719123840332,-0.0,0.1172,-0.6794,0.1186,-0.2927,-2.3002
1785484885.786571,0.1015,40.36767578125,-0.0,0.1184,-0.6862,0.1100,-0.3011,-2.3699
1785484885.888430,0.1019,20.365673065185547,-0.0,0.0597,-0.3462,0.1055,-0.3052,-2.4051
1785484885.992466,0.1040,-0.0,-0.0,-0.0000,0.0000,0.1055,-0.3052,-2.4051
1785484886.091432,0.0990,-0.0,-0.0,-0.0000,0.0000,0.1055,-0.3052,-2.4051
1785484886.193517,0.1021,-0.0,-0.0,-0.0000,0.0000,0.1055,-0.3052,-2.4051
1785484886.294636,0.1011,-0.0,-0.0,-0.0000,0.0000,0.1055,-0.3052,-2.4051
1785484886.393888,0.0993,-0.0,-0.0,-0.0000,0.0000,0.1055,-0.3052,-2.4051
1785484886.494613,0.1007,19.092819213867188,-0.0,0.0560,-0.3245,0.1012,-0.3088,-2.4378
1785484886.595919,0.1013,42.91338348388672,-0.0,0.1258,-0.7294,0.0909,-0.3164,-2.5117
1785484886.696938,0.1010,40.54950714111328,-0.0,0.1189,-0.6893,0.0807,-0.3227,-2.5813
1785484886.801685,0.1047,40.36767578125,-0.0,0.1184,-0.6862,0.0698,-0.3286,-2.6532
1785484886.898525,0.0968,37.64012908935547,-0.0,0.1104,-0.6398,0.0600,-0.3330,-2.7152
1785484887.001414,0.1029,2.000200033187866,-0.0,0.0059,-0.0340,0.0595,-0.3332,-2.7187
1785484887.101020,0.0996,-0.0,-0.0,-0.0000,0.0000,0.0595,-0.3332,-2.7187
1785484887.202143,0.1011,-0.0,-0.0,-0.0000,0.0000,0.0595,-0.3332,-2.7187
1785484887.304809,0.1027,-0.0,-0.0,-0.0000,0.0000,0.0595,-0.3332,-2.7187
1785484887.409368,0.1046,-0.0,-0.0,-0.0000,0.0000,0.0595,-0.3332,-2.7187
1785484887.508836,0.0995,4.501341342926025,-0.0,0.0132,-0.0765,0.0583,-0.3337,-2.7263
1785484887.613529,0.1047,42.18603515625,-0.0,0.1237,-0.7171,0.0461,-0.3381,-2.8013
1785484887.714271,0.1007,23.275054931640625,-0.0,0.0682,-0.3956,0.0395,-0.3401,-2.8412
1785484887.819845,0.1056,-0.0,-0.0,-0.0000,0.0000,0.0395,-0.3401,-2.8412
1785484887.920091,0.1002,-0.0,-0.0,-0.0000,0.0000,0.0395,-0.3401,-2.8412
1785484888.022718,0.1026,-0.0,-0.0,-0.0000,0.0000,0.0395,-0.3401,-2.8412
1785484888.125805,0.1031,-0.0,-0.0,-0.0000,0.0000,0.0395,-0.3401,-2.8412
1785484888.229091,0.1033,-0.0,-0.0,-0.0000,0.0000,0.0395,-0.3401,-2.8412
1785484888.327355,0.0983,30.54850959777832,-0.0,0.0896,-0.5193,0.0310,-0.3423,-2.8922
1785484888.431621,0.1043,41.64052963256836,-0.0,0.1221,-0.7078,0.0184,-0.3445,-2.9660
1785484888.531532,0.0999,40.33201599121094,-0.0,0.1183,-0.6856,0.0067,-0.3458,-3.0345
1785484888.619886,0.0884,13.455891609191895,-0.0,0.0395,-0.2287,0.0032,-0.3461,-3.0547
1785484888.721404,0.1015,-0.0,-0.0,-0.0000,0.0000,0.0032,-0.3461,-3.0547
1785484888.822399,0.1010,-0.0,-0.0,-0.0000,0.0000,0.0032,-0.3461,-3.0547
1785484888.923120,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0032,-0.3461,-3.0547
