t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785483548.244310,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483548.344840,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483548.445013,0.1002,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483548.547203,0.1022,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483548.665810,0.1186,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483548.749949,0.0841,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483548.850421,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483548.953029,0.1026,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.054259,0.1012,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.157255,0.1030,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.261685,0.1044,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.359841,0.0982,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.458151,0.0983,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.559549,0.1014,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.660228,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.759667,0.0994,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.865281,0.1056,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483549.965931,0.1006,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.067436,0.1015,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.166843,0.0994,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.276014,0.1092,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.371570,0.0956,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.470305,0.0987,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.569187,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.671386,0.1022,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.770309,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.872334,0.1020,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483550.975394,0.1031,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.077800,0.1024,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.177528,0.0997,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.283356,0.1058,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.383282,0.0999,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.487626,0.1043,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.590417,0.1028,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.687305,0.0969,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.805410,0.1181,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.883190,0.0778,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483551.993010,0.1098,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.095461,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.195425,0.1000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.286761,0.0913,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.387300,0.1005,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.494496,0.1072,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.589911,0.0954,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.691163,0.1013,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.793414,0.1023,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.892323,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483552.995255,0.1029,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483553.204695,0.2094,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483553.204735,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483553.297164,0.0924,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483553.399607,0.1024,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483553.502141,0.1025,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483553.602228,0.1001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483553.704397,0.1022,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785483553.814549,0.1102,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
