t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785331297.781417,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331297.822287,0.0409,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331297.852854,0.0306,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331297.869371,0.0165,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331297.904788,0.0354,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331297.932476,0.0277,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331297.970353,0.0379,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331297.990318,0.0200,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.006238,0.0159,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.024662,0.0184,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.079061,0.0544,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.157867,0.0788,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.178039,0.0202,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.198357,0.0203,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.226274,0.0279,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.247150,0.0209,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.274854,0.0277,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.299859,0.0250,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.299920,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.299949,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.299971,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.299988,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.328137,0.0281,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.349644,0.0215,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.391186,0.0415,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.415903,0.0247,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.517284,0.1014,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785331298.618353,0.1011,14.365073204040527,-9.455491065979004,0.0144,-0.4049,0.0015,-0.0001,-0.0409
1785331298.719966,0.1016,43.03282165527344,-28.988637924194336,0.0412,-1.2242,0.0056,-0.0007,-0.1653
1785331298.820335,0.1004,40.731346130371094,-26.91178321838379,0.0405,-1.1498,0.0095,-0.0019,-0.2807
1785331298.922794,0.1025,40.51206970214844,-25.567617416381836,0.0438,-1.1232,0.0136,-0.0036,-0.3958
1785331299.023013,0.1002,40.54950714111328,-25.63892936706543,0.0437,-1.1251,0.0175,-0.0057,-0.5086
1785331299.142797,0.1198,40.54950714111328,-25.45709228515625,0.0443,-1.1220,0.0217,-0.0089,-0.6430
1785331299.236512,0.0937,40.54950714111328,-25.45709228515625,0.0443,-1.1220,0.0247,-0.0117,-0.7481
1785331299.326272,0.0898,40.54950714111328,-25.09341812133789,0.0453,-1.1158,0.0274,-0.0148,-0.8483
1785331299.429757,0.1035,40.36767578125,-25.09341812133789,0.0448,-1.1127,0.0301,-0.0186,-0.9634
1785331299.529290,0.0995,40.33201599121094,-24.66735076904297,0.0459,-1.1049,0.0323,-0.0226,-1.0734
1785331299.631806,0.1025,40.36767578125,-24.547908782958984,0.0464,-1.1034,0.0340,-0.0270,-1.1865
1785331299.730875,0.0991,40.18583679199219,-24.547908782958984,0.0459,-1.1003,0.0353,-0.0314,-1.2955
1785331300.564349,0.8335,19.274654388427734,-11.637527465820312,0.0224,-0.5254,0.0323,-0.0498,-1.7334
