t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785243459.997175,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243460.018438,0.0213,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243460.238203,0.2198,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243460.246248,0.0080,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243460.300008,0.0538,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243460.521617,0.2216,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243460.539275,0.0177,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785243460.736319,0.1970,-18.3654727935791,23.87511444091797,0.0162,0.7180,0.0032,0.0004,0.1415
1785243460.749267,0.0129,-25.27525520324707,34.91258239746094,0.0283,1.0231,0.0035,0.0005,0.1547
1785243460.798952,0.0497,-24.66735076904297,34.2101936340332,0.0280,1.0008,0.0049,0.0008,0.2045
1785243460.989250,0.1903,-24.366071701049805,34.185237884521484,0.0288,0.9953,0.0099,0.0029,0.3938
1785243461.011143,0.0219,-24.547908782958984,34.185237884521484,0.0283,0.9983,0.0105,0.0031,0.4157
1785243461.107880,0.0967,-7.63712739944458,22.54770851135254,0.0437,0.5131,0.0143,0.0050,0.4653
1785243461.212561,0.1047,-0.0,-0.0,-0.0000,0.0000,0.0143,0.0050,0.4653
1785243461.311386,0.0988,-0.0,-0.0,-0.0000,0.0000,0.0143,0.0050,0.4653
1785243461.409788,0.0984,-0.0,-0.0,-0.0000,0.0000,0.0143,0.0050,0.4653
1785243461.508463,0.0987,-0.0,-0.0,-0.0000,0.0000,0.0143,0.0050,0.4653
1785243461.608685,0.1002,-0.0,-0.0,-0.0000,0.0000,0.0143,0.0050,0.4653
1785243461.713274,0.1046,-0.0,-0.0,-0.0000,0.0000,0.0143,0.0050,0.4653
1785243461.812778,0.0995,-0.0,-0.0,-0.0000,0.0000,0.0143,0.0050,0.4653
1785243461.911849,0.0991,24.05876922607422,-0.0,0.0705,-0.4090,0.0206,0.0079,0.4248
1785243462.023412,0.1116,26.002599716186523,-0.0,0.0762,-0.4420,0.0286,0.0110,0.3755
1785243462.135426,0.1120,25.74767303466797,-0.0,0.0755,-0.4377,0.0366,0.0137,0.3265
1785243462.219190,0.0838,28.988637924194336,21.9665470123291,0.1494,-0.1194,0.0485,0.0176,0.3165
1785243462.317416,0.0982,29.639328002929688,23.82056427001953,0.1568,-0.0989,0.0631,0.0223,0.3068
1785243462.419502,0.1021,29.708852767944336,23.4069766998291,0.1557,-0.1071,0.0784,0.0269,0.2958
1785243462.522361,0.1029,29.708852767944336,23.22692108154297,0.1552,-0.1102,0.0937,0.0314,0.2845
1785243462.622995,0.1006,30.184837341308594,23.82056427001953,0.1584,-0.1082,0.1090,0.0357,0.2736
1785243462.723679,0.1007,31.509389877319336,24.66735076904297,0.1647,-0.1163,0.1250,0.0400,0.2619
1785243462.825391,0.1017,31.329336166381836,24.66735076904297,0.1642,-0.1132,0.1412,0.0441,0.2504
1785243462.929747,0.1044,31.329336166381836,24.48729705810547,0.1637,-0.1163,0.1578,0.0482,0.2383
1785243463.035317,0.1056,31.149282455444336,24.30724334716797,0.1626,-0.1163,0.1745,0.0520,0.2260
1785243463.133931,0.0986,31.149282455444336,24.30724334716797,0.1626,-0.1163,0.1902,0.0554,0.2145
1785243463.233529,0.0996,31.689441680908203,24.66735076904297,0.1652,-0.1194,0.2063,0.0588,0.2026
1785243463.335579,0.1021,32.22960662841797,24.847402572631836,0.1674,-0.1255,0.2231,0.0620,0.1898
1785243463.438584,0.1030,32.22960662841797,24.847402572631836,0.1674,-0.1255,0.2401,0.0650,0.1769
1785243463.542158,0.1036,32.36687469482422,24.911582946777344,0.1679,-0.1267,0.2572,0.0678,0.1638
1785243463.640738,0.0986,32.5897102355957,25.02745819091797,0.1689,-0.1285,0.2737,0.0704,0.1511
1785243463.742938,0.1022,32.5897102355957,24.847402572631836,0.1684,-0.1316,0.2907,0.0727,0.1376
1785243463.845416,0.1025,32.22960662841797,25.02745819091797,0.1679,-0.1224,0.3078,0.0749,0.1251
1785243463.946172,0.1008,32.912384033203125,18.54730987548828,0.1509,-0.2442,0.3229,0.0764,0.1005
1785243464.059118,0.1129,34.5703010559082,0.18005365133285522,0.1019,-0.5846,0.3344,0.0768,0.0345
1785243464.157201,0.0981,34.2101936340332,-0.0,0.1003,-0.5815,0.3443,0.0766,-0.0226
1785243464.252089,0.0949,34.0301399230957,-0.0,0.0998,-0.5784,0.3537,0.0758,-0.0775
1785243464.354211,0.1021,34.0301399230957,-0.0,0.0998,-0.5784,0.3638,0.0744,-0.1365
1785243464.455680,0.1015,34.9304084777832,-0.0,0.1024,-0.5937,0.3740,0.0724,-0.1968
1785243464.558015,0.1023,35.094417572021484,-0.0,0.1029,-0.5965,0.3842,0.0697,-0.2578
1785243464.661652,0.1036,35.1104621887207,-0.0,0.1029,-0.5968,0.3943,0.0664,-0.3197
1785243464.761569,0.0999,34.9304084777832,-0.0,0.1024,-0.5937,0.4038,0.0626,-0.3790
1785243464.862968,0.1014,35.2762565612793,-10.00100040435791,0.0741,-0.7696,0.4106,0.0593,-0.4570
1785243464.968164,0.1052,35.4705696105957,-21.78649139404297,0.0401,-0.9733,0.4142,0.0570,-0.5594
1785243465.067891,0.0997,35.458091735839844,-20.365673065185547,0.0443,-0.9489,0.4177,0.0543,-0.6540
1785243465.169719,0.1018,35.4705696105957,-20.3460636138916,0.0443,-0.9488,0.4210,0.0513,-0.7507
1785243465.273181,0.1035,35.2905158996582,-21.06627655029297,0.0417,-0.9580,0.4238,0.0480,-0.8498
1785243465.372074,0.0989,36.1907844543457,-27.008047103881836,0.0269,-1.0743,0.4253,0.0458,-0.9560
1785243465.475981,0.1039,36.1907844543457,-27.548208236694336,0.0253,-1.0834,0.4266,0.0435,-1.0686
1785243465.574608,0.0986,36.1854362487793,-27.275455474853516,0.0261,-1.0787,0.4276,0.0412,-1.1750
1785243465.680347,0.1057,5.581663131713867,16.9250431060791,0.0660,0.1928,0.4304,0.0348,-1.1546
1785243465.780397,0.1000,-0.0,23.58702850341797,0.0692,0.4009,0.4335,0.0286,-1.1145
1785243466.011686,0.2313,-0.0,22.52369499206543,0.0660,0.3829,0.4414,0.0155,-1.0259
1785243466.144905,0.1332,-28.099172592163086,27.36455535888672,-0.0022,0.9428,0.4412,0.0157,-0.9003
1785243466.149670,0.0048,-28.08837127685547,28.988637924194336,0.0026,0.9702,0.4412,0.0157,-0.8957
1785243466.189099,0.0394,-27.728261947631836,28.628530502319336,0.0026,0.9580,0.4413,0.0156,-0.8579
1785243466.290316,0.1012,-27.548208236694336,28.628530502319336,0.0032,0.9549,0.4415,0.0154,-0.7613
1785243466.392426,0.1021,-27.188100814819336,28.628530502319336,0.0042,0.9488,0.4419,0.0152,-0.6644
1785243466.496037,0.1036,-19.8059024810791,25.02745819091797,0.0153,0.7621,0.4432,0.0143,-0.5854
1785243466.596584,0.1005,27.548208236694336,0.7202146053314209,0.0829,-0.4560,0.4499,0.0094,-0.6313
1785243466.699388,0.1028,24.48729705810547,-0.0,0.0718,-0.4162,0.4557,0.0047,-0.6741
1785243466.800922,0.1015,23.94713592529297,-0.0,0.0702,-0.4071,0.4611,0.0001,-0.7154
1785243466.904283,0.1034,23.94713592529297,-0.0,0.0702,-0.4071,0.4663,-0.0049,-0.7575
1785243467.009182,0.1049,7.022092819213867,-0.0,0.0206,-0.1194,0.4679,-0.0064,-0.7700
1785243467.109875,0.1007,-0.0,-0.0,-0.0000,0.0000,0.4679,-0.0064,-0.7700
1785243467.208832,0.0990,-0.0,-0.0,-0.0000,0.0000,0.4679,-0.0064,-0.7700
1785243467.309851,0.1010,22.002201080322266,-0.0,0.0645,-0.3740,0.4724,-0.0111,-0.8078
1785243467.412256,0.1024,27.728261947631836,-0.0,0.0813,-0.4713,0.4778,-0.0174,-0.8561
1785243467.512105,0.0998,27.09362030029297,-0.0,0.0794,-0.4605,0.4828,-0.0236,-0.9020
1785243467.630031,0.1179,26.64794158935547,-0.0,0.0781,-0.4530,0.4881,-0.0312,-0.9555
1785243467.716609,0.0866,27.457292556762695,-0.0,0.0805,-0.4667,0.4919,-0.0370,-0.9959
1785243467.816755,0.1001,30.366674423217773,-0.0,0.0890,-0.5162,0.4963,-0.0447,-1.0476
1785243467.919425,0.1027,30.366674423217773,-0.0,0.0890,-0.5162,0.5005,-0.0529,-1.1005
1785243468.026536,0.1071,30.249011993408203,-0.0,0.0887,-0.5142,0.5043,-0.0616,-1.1556
1785243468.119577,0.0930,30.119375228881836,-0.0,0.0883,-0.5120,0.5072,-0.0692,-1.2033
1785243468.221460,0.1019,30.068960189819336,-0.0,0.0882,-0.5111,0.5100,-0.0778,-1.2553
1785243468.323552,0.1021,30.912181854248047,-0.0,0.0906,-0.5254,0.5124,-0.0867,-1.3090
1785243468.425281,0.1017,31.689441680908203,-0.0,0.0929,-0.5387,0.5144,-0.0960,-1.3638
1785243468.527314,0.1020,31.689441680908203,-0.0,0.0929,-0.5387,0.5158,-0.1053,-1.4187
1785243468.628774,0.1015,31.457691192626953,-0.0,0.0922,-0.5347,0.5167,-0.1147,-1.4730
1785243468.731364,0.1026,31.509389877319336,-1.6204829216003418,0.0876,-0.5631,0.5171,-0.1236,-1.5308
1785243468.832656,0.1013,32.7697639465332,-24.847402572631836,0.0232,-0.9794,0.5169,-0.1260,-1.6300
1785243468.936637,0.1040,33.6700325012207,-27.36815643310547,0.0185,-1.0375,0.5166,-0.1279,-1.7378
1785243469.037973,0.1013,34.7503547668457,-29.52880096435547,0.0153,-1.0926,0.5162,-0.1294,-1.8486
1785243469.139977,0.1020,34.5270881652832,-29.017446517944336,0.0162,-1.0801,0.5156,-0.1309,-1.9587
1785243469.237720,0.0977,34.71074295043945,-29.201101303100586,0.0162,-1.0864,0.5148,-0.1323,-2.0649
1785243469.340276,0.1026,34.5703010559082,-28.80858612060547,0.0169,-1.0773,0.5138,-0.1337,-2.1754
1785243469.443093,0.1028,34.5703010559082,-29.52880096435547,0.0148,-1.0896,0.5128,-0.1349,-2.2874
1785243469.544002,0.1009,16.3848819732666,-14.044185638427734,0.0069,-0.5172,0.5124,-0.1354,-2.3396
1785243469.646083,0.1021,-0.0,-0.0,-0.0000,0.0000,0.5124,-0.1354,-2.3396
1785243469.745794,0.0997,-0.0,-0.0,-0.0000,0.0000,0.5124,-0.1354,-2.3396
1785243469.847483,0.1017,-0.0,-0.0,-0.0000,0.0000,0.5124,-0.1354,-2.3396
1785243469.947800,0.1003,-0.0,-0.0,-0.0000,0.0000,0.5124,-0.1354,-2.3396
1785243470.057159,0.1094,-0.0,-0.0,-0.0000,0.0000,0.5124,-0.1354,-2.3396
1785243470.153025,0.0959,-0.0,-0.0,-0.0000,0.0000,0.5124,-0.1354,-2.3396
1785243470.253311,0.1003,7.922360420227051,-5.221555709838867,0.0079,-0.2234,0.5118,-0.1359,-2.3620
1785243470.357441,0.1041,31.689441680908203,-22.6867618560791,0.0264,-0.9243,0.5097,-0.1377,-2.4583
1785243470.457623,0.1002,29.708852767944336,-20.88622283935547,0.0259,-0.8600,0.5075,-0.1391,-2.5444
1785243470.559049,0.1014,29.457490921020508,-20.911184310913086,0.0251,-0.8562,0.5053,-0.1404,-2.6313
1785243470.660563,0.1015,29.52880096435547,-21.2463321685791,0.0243,-0.8631,0.5031,-0.1414,-2.7189
1785243470.763439,0.1029,28.988637924194336,-20.88622283935547,0.0238,-0.8478,0.5007,-0.1422,-2.8061
1785243470.864731,0.1013,30.789175033569336,-20.7061710357666,0.0296,-0.8753,0.4978,-0.1429,-2.8948
1785243470.966736,0.1020,34.3902473449707,-22.14659881591797,0.0359,-0.9610,0.4942,-0.1434,-2.9928
1785243471.224556,0.2578,34.0301399230957,-22.14659881591797,0.0348,-0.9549,0.4853,-0.1426,-3.2390
1785243471.236545,0.0120,33.821563720703125,-21.820363998413086,0.0352,-0.9458,0.4849,-0.1425,-3.2503
1785243471.285177,0.0486,34.0301399230957,-21.78649139404297,0.0359,-0.9488,0.4831,-0.1423,-3.2965
1785243471.479488,0.1943,36.3708381652832,-26.82799530029297,0.0280,-1.0743,0.4781,-0.1403,-3.5052
1785243471.497080,0.0176,36.549110412597656,-26.91178321838379,0.0283,-1.0787,0.4776,-0.1401,-3.5242
1785243471.730658,0.2336,36.549110412597656,-26.72994613647461,0.0288,-1.0756,0.4722,-0.1362,-3.7754
1785243471.731032,0.0004,36.7309455871582,-27.188100814819336,0.0280,-1.0865,0.4722,-0.1362,-3.7758
1785243471.780509,0.0495,36.5508918762207,-26.46788787841797,0.0296,-1.0712,0.4710,-0.1352,-3.8288
1785243471.974647,0.1941,37.8112678527832,-29.348745346069336,0.0248,-1.1416,0.4681,-0.1314,-4.0505
1785243471.983510,0.0089,37.64921951293945,-29.568410873413086,0.0237,-1.1426,0.4680,-0.1313,-4.0606
1785243472.234428,0.2509,37.6312141418457,-29.348745346069336,0.0243,-1.1385,0.4658,-0.1256,-4.3463
1785243472.249803,0.0154,37.6312141418457,-29.168691635131836,0.0248,-1.1355,0.4656,-0.1252,-4.3637
1785243472.287189,0.0374,37.64012908935547,-29.457490921020508,0.0240,-1.1405,0.4654,-0.1244,-4.4064
1785243472.485281,0.1981,38.01652908325195,-30.486684799194336,0.0221,-1.1644,0.4650,-0.1200,-4.6370
1785243472.499001,0.0137,38.00379943847656,-30.7303466796875,0.0213,-1.1683,0.4650,-0.1197,-4.6530
1785243472.739273,0.2403,38.00379943847656,-30.7303466796875,0.0213,-1.1683,0.4661,-0.1147,-4.9338
1785243472.743296,0.0040,37.9913215637207,-31.689441680908203,0.0185,-1.1844,0.4662,-0.1146,-4.9385
1785243472.795124,0.0518,35.6506233215332,-30.249011993408203,0.0158,-1.1202,0.4664,-0.1138,-4.9966
1785243472.995051,0.1999,1.6204829216003418,-1.8005366325378418,-0.0005,-0.0582,0.4664,-0.1139,-5.0082
1785243472.999743,0.0047,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243473.255671,0.2559,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243473.276546,0.0209,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243473.307603,0.0311,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243473.503503,0.1959,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243473.521902,0.0184,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243473.753617,0.2317,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243473.754404,0.0008,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243473.812182,0.0578,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.005069,0.1929,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.014951,0.0099,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.265608,0.2507,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.295614,0.0300,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.323709,0.0281,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.506978,0.1833,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.525599,0.0186,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.758527,0.2329,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.771254,0.0127,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243474.828424,0.0572,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.007789,0.1794,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.034266,0.0265,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.257364,0.2231,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.281795,0.0244,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.336070,0.0543,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.511042,0.1750,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.539300,0.0283,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.773052,0.2338,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.793645,0.0206,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243475.843703,0.0501,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.009722,0.1660,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.044973,0.0353,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.146380,0.1014,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.246024,0.0996,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.355792,0.1098,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.462204,0.1064,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.554498,0.0923,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.654691,0.1002,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.756528,0.1018,-0.0,-0.0,-0.0000,0.0000,0.4664,-0.1139,-5.0082
1785243476.858614,0.1021,-4.321287631988525,3.7811264991760254,-0.0016,0.1377,0.4663,-0.1141,-4.9942
1785243476.961674,0.1031,-37.8112678527832,36.0107307434082,-0.0053,1.2548,0.4662,-0.1146,-4.8648
1785243477.065305,0.1036,-13.504023551940918,12.783808708190918,-0.0021,0.4468,0.4662,-0.1149,-4.8185
1785243477.166084,0.1008,-0.0,-0.0,-0.0000,0.0000,0.4662,-0.1149,-4.8185
1785243477.286059,0.1200,-0.0,-0.0,-0.0000,0.0000,0.4662,-0.1149,-4.8185
