t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786343673.790451,0.0000,0.0,0.0,0.0000,0.0000,0.2166,0.5194,0.1471,184.1250,enc,0.0000
1786343673.795931,0.0055,0.0,0.0,0.0000,0.0000,0.2166,0.5194,0.1471,184.1250,enc,0.0000
1786343673.829615,0.0337,0.0,0.0,0.0000,0.0000,0.2166,0.5194,0.1471,184.1250,enc,0.0000
1786343674.073256,0.2436,0.0,0.0,0.0000,0.0000,0.2166,0.5194,0.1471,184.1250,enc,0.0000
1786343674.089552,0.0163,0.0,0.0,0.0000,0.0000,0.2166,0.5194,0.1471,184.1250,enc,0.0000
1786343674.270091,0.1805,0.0,0.0,0.0000,0.0000,0.2166,0.5194,0.1471,184.1250,enc,0.0000
1786343674.301731,0.0316,1.572544813156128,1.069714069366455,0.0077,-0.0085,0.2169,0.5195,0.1461,184.1875,imu,-0.0007
1786343674.353626,0.0519,7.323366165161133,7.589404106140137,0.0437,0.0045,0.2191,0.5198,0.1439,184.3125,imu,0.0000
1786343674.596467,0.2428,12.245329856872559,14.273430824279785,0.0778,0.0345,0.2378,0.5226,0.1482,184.0625,imu,0.0001
1786343674.781326,0.1849,14.28104305267334,18.15587043762207,0.0951,0.0659,0.2551,0.5257,0.1570,183.5625,imu,0.0020
1786343674.805235,0.0239,13.613968849182129,17.844018936157227,0.0922,0.0719,0.2573,0.5261,0.1668,183.0000,imu,0.0001
1786343674.857147,0.0519,14.520902633666992,19.064918518066406,0.0985,0.0772,0.2623,0.5269,0.1744,182.5625,imu,-0.0005
1786343675.046261,0.1891,15.61472225189209,19.98659896850586,0.1044,0.0743,0.2817,0.5306,0.1886,181.7500,imu,-0.0001
1786343675.058664,0.0124,17.754714965820312,19.721853256225586,0.1099,0.0334,0.2831,0.5309,0.1951,181.3750,imu,0.0026
1786343675.371664,0.3130,21.0899658203125,23.666025161743164,0.1312,0.0438,0.3235,0.5381,0.1995,181.1250,imu,-0.0033
1786343675.371716,0.0001,23.59031105041504,24.837635040283203,0.1420,0.0212,0.3235,0.5381,0.2006,181.0625,imu,0.0001
1786343675.371730,0.0000,24.208589553833008,25.16309928894043,0.1448,0.0162,0.3235,0.5381,0.2039,180.8750,imu,-0.0007
1786343675.575313,0.2036,21.96135711669922,22.945892333984375,0.1317,0.0167,0.3498,0.5435,0.2050,180.8125,imu,-0.0001
1786343675.581792,0.0065,24.237245559692383,25.107803344726562,0.1447,0.0148,0.3507,0.5437,0.2071,180.6875,imu,-0.0001
1786343675.841407,0.2596,25.100543975830078,25.81891441345215,0.1493,0.0122,0.3886,0.5517,0.2104,180.5000,imu,-0.0005
1786343675.861008,0.0196,24.99433708190918,23.62424087524414,0.1426,-0.0233,0.3914,0.5523,0.2093,180.5625,imu,0.0006
1786343675.874235,0.0132,23.469573974609375,25.3154354095459,0.1430,0.0314,0.3932,0.5526,0.2126,180.3750,imu,0.0000
1786343675.938274,0.0640,25.940351486206055,26.04680061340332,0.1524,0.0018,0.4028,0.5547,0.2104,180.5000,imu,0.0006
1786343676.020683,0.0824,25.676315307617188,25.83374786376953,0.1510,0.0027,0.4149,0.5574,0.2104,180.5000,imu,0.0011
1786343676.113306,0.0926,25.95540428161621,24.92376708984375,0.1492,-0.0175,0.4285,0.5600,0.2093,180.5625,imu,-0.0033
1786343676.219445,0.1061,24.202566146850586,25.02802085876465,0.1444,0.0140,0.4434,0.5637,0.2082,180.6250,imu,0.0048
1786343676.321815,0.1024,26.42612075805664,26.399776458740234,0.1549,-0.0004,0.4589,0.5670,0.2093,180.5625,imu,0.0003
1786343676.420803,0.0990,26.72775650024414,26.83339500427246,0.1570,0.0018,0.4741,0.5701,0.2082,180.6250,imu,-0.0006
1786343676.523927,0.1031,25.490285873413086,24.718799591064453,0.1472,-0.0131,0.4889,0.5736,0.2093,180.5625,imu,0.0031
1786343676.643411,0.1195,25.6841983795166,26.722135543823242,0.1537,0.0176,0.5069,0.5769,0.2104,180.5000,imu,-0.0046
1786343676.733036,0.0896,26.753971099853516,26.70088005065918,0.1567,-0.0009,0.5207,0.5798,0.2093,180.5625,imu,-0.0006
1786343676.833573,0.1005,26.57492446899414,24.526636123657227,0.1498,-0.0348,0.5354,0.5829,0.2093,180.5625,imu,-0.0003
1786343676.944097,0.1105,24.306962966918945,26.22979164123535,0.1482,0.0327,0.5515,0.5863,0.2115,180.4375,imu,-0.0005
1786343677.043492,0.0994,26.718402862548828,26.74496841430664,0.1568,0.0005,0.5667,0.5895,0.2126,180.3750,imu,-0.0003
1786343677.181800,0.1383,26.365825653076172,26.339603424072266,0.1545,-0.0004,0.5876,0.5940,0.2126,180.3750,imu,-0.0001
1786343677.258240,0.0764,26.52239418029785,26.41710662841797,0.1552,-0.0018,0.5992,0.5965,0.2104,180.5000,imu,0.0000
1786343677.359517,0.1013,23.935457229614258,24.06681251525879,0.1408,0.0022,0.6131,0.5995,0.2093,180.5625,imu,0.0003
1786343677.466437,0.1069,26.683692932128906,26.6042537689209,0.1562,-0.0014,0.6295,0.6030,0.2126,180.3750,imu,0.0003
1786343677.570822,0.1044,26.346879959106445,26.3205509185791,0.1544,-0.0004,0.6452,0.6065,0.2093,180.5625,imu,0.0007
1786343677.716208,0.1454,26.74764633178711,26.694501876831055,0.1567,-0.0009,0.6675,0.6114,0.2104,180.5000,imu,0.0011
1786343677.794070,0.0779,24.272863388061523,24.272863388061523,0.1423,0.0000,0.6783,0.6137,0.2104,180.5000,imu,0.0002
1786343677.888140,0.0941,26.19551658630371,26.221593856811523,0.1537,0.0004,0.6924,0.6167,0.2082,180.6250,imu,0.0001
1786343677.977907,0.0898,26.82827377319336,26.908092498779297,0.1576,0.0014,0.7063,0.6196,0.2093,180.5625,imu,-0.0005
1786343678.089170,0.1113,27.031057357788086,25.940128326416016,0.1553,-0.0185,0.7232,0.6230,0.2061,180.7500,imu,-0.0010
1786343678.185248,0.0961,24.83148956298828,22.334365844726562,0.1383,-0.0424,0.7362,0.6257,0.2017,181.0000,imu,0.0002
1786343678.288085,0.1028,27.774934768676758,23.73236656188965,0.1510,-0.0687,0.7515,0.6287,0.1951,181.3750,imu,0.0000
1786343678.431276,0.1432,27.702856063842773,23.26128578186035,0.1494,-0.0755,0.7725,0.6326,0.1831,182.0625,imu,-0.0001
1786343678.505818,0.0745,25.328306198120117,21.391191482543945,0.1370,-0.0669,0.7826,0.6344,0.1766,182.4375,imu,0.0002
