t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785503492.273961,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503492.286090,0.0121,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503492.330241,0.0442,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503492.509520,0.1793,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503492.546478,0.0370,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503492.579135,0.0327,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503492.827826,0.2487,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503492.838831,0.0110,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503493.072552,0.2337,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503493.094075,0.0215,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503493.271307,0.1772,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785503493.334461,0.0632,-0.0,1.6365272998809814,0.0048,0.0278,0.0003,0.0000,0.0018
1785503493.523829,0.1894,-0.0,25.820762634277344,0.0757,0.4389,0.0146,0.0012,0.0849
1785503493.547066,0.0232,-0.0,24.547908782958984,0.0720,0.4173,0.0163,0.0014,0.0946
1785503493.550376,0.0033,-0.0,24.48729705810547,0.0718,0.4162,0.0165,0.0014,0.0959
1785503493.585027,0.0347,-0.0,27.188100814819336,0.0797,0.4621,0.0192,0.0017,0.1120
1785503493.772200,0.1872,-0.0,27.188100814819336,0.0797,0.4621,0.0339,0.0046,0.1985
1785503493.777815,0.0056,-0.0,26.91178321838379,0.0789,0.4574,0.0343,0.0047,0.2010
1785503493.836136,0.0583,-0.0,27.09362030029297,0.0794,0.4605,0.0388,0.0058,0.2279
1785503494.022433,0.1863,-0.0,28.18463706970215,0.0826,0.4791,0.0534,0.0106,0.3171
1785503494.027519,0.0051,-0.0,29.275653839111328,0.0858,0.4976,0.0539,0.0107,0.3197
1785503494.281782,0.2543,-0.0,28.988637924194336,0.0850,0.4927,0.0734,0.0200,0.4450
1785503494.338455,0.0567,-0.0,28.628530502319336,0.0839,0.4866,0.0776,0.0222,0.4725
1785503494.531034,0.1926,-0.0,28.911983489990234,0.0848,0.4914,0.0914,0.0310,0.5672
1785503494.558049,0.0270,-0.0,31.149282455444336,0.0913,0.5295,0.0934,0.0323,0.5815
1785503494.587542,0.0295,-0.0,31.329336166381836,0.0919,0.5325,0.0957,0.0338,0.5972
1785503494.795609,0.2081,-0.0,31.457691192626953,0.0922,0.5347,0.1102,0.0463,0.7084
1785503494.802853,0.0072,-0.0,31.275854110717773,0.0917,0.5316,0.1107,0.0468,0.7123
1785503495.026683,0.2238,-0.0,31.329336166381836,0.0919,0.5325,0.1246,0.0620,0.8315
1785503495.042408,0.0157,23.093217849731445,31.821365356445312,0.1610,0.1484,0.1263,0.0638,0.8338
1785503495.077320,0.0349,25.45709228515625,32.548709869384766,0.1701,0.1205,0.1303,0.0682,0.8380
1785503495.289732,0.2124,24.911582946777344,32.73054504394531,0.1690,0.1329,0.1535,0.0956,0.8663
1785503495.353499,0.0638,24.729745864868164,32.73054504394531,0.1685,0.1360,0.1604,0.1038,0.8749
1785503495.549054,0.1956,24.48729705810547,32.22960662841797,0.1663,0.1316,0.1806,0.1293,0.9007
1785503495.578682,0.0296,26.72994613647461,32.185035705566406,0.1727,0.0927,0.1838,0.1333,0.9034
1785503495.592760,0.0141,27.457292556762695,32.00320053100586,0.1743,0.0773,0.1853,0.1353,0.9045
1785503495.858373,0.2656,27.008047103881836,32.0495491027832,0.1732,0.0857,0.2129,0.1721,0.9273
1785503495.926036,0.0677,28.448476791381836,32.0495491027832,0.1774,0.0612,0.2201,0.1817,0.9314
1785503495.932493,0.0065,30.609121322631836,32.22960662841797,0.1843,0.0275,0.2208,0.1827,0.9316
1785503495.990273,0.0578,30.003000259399414,32.00320053100586,0.1818,0.0340,0.2270,0.1911,0.9336
1785503496.047581,0.0573,32.00320053100586,31.821365356445312,0.1871,-0.0031,0.2334,0.1997,0.9334
1785503496.168642,0.1211,32.00320053100586,31.821365356445312,0.1871,-0.0031,0.2469,0.2179,0.9330
1785503496.267848,0.0992,31.821365356445312,31.639528274536133,0.1861,-0.0031,0.2579,0.2328,0.9327
1785503496.395404,0.1276,31.821365356445312,31.457691192626953,0.1855,-0.0062,0.2720,0.2518,0.9319
1785503496.475112,0.0797,31.639528274536133,31.639528274536133,0.1855,0.0000,0.2808,0.2636,0.9319
1785503496.559010,0.0839,31.639528274536133,31.639528274536133,0.1855,0.0000,0.2901,0.2761,0.9319
1785503496.657860,0.0988,32.548709869384766,30.184837341308594,0.1839,-0.0402,0.3010,0.2907,0.9279
1785503496.758626,0.1008,32.73054504394531,29.639328002929688,0.1829,-0.0525,0.3121,0.3054,0.9226
1785503496.859853,0.1012,32.4096565246582,29.708852767944336,0.1821,-0.0459,0.3233,0.3200,0.9180
1785503496.956450,0.0966,32.185035705566406,29.639328002929688,0.1813,-0.0433,0.3340,0.3339,0.9138
1785503497.099753,0.1433,32.912384033203125,28.730146408081055,0.1807,-0.0711,0.3500,0.3542,0.9036
1785503497.190773,0.0910,33.1298713684082,27.728261947631836,0.1784,-0.0918,0.3602,0.3669,0.8953
1785503497.279549,0.0888,33.09421920776367,28.18463706970215,0.1797,-0.0835,0.3703,0.3793,0.8879
1785503497.371891,0.0923,33.09421920776367,28.00279998779297,0.1791,-0.0865,0.3808,0.3920,0.8799
1785503497.468745,0.0969,33.457889556884766,27.275455474853516,0.1781,-0.1051,0.3919,0.4052,0.8697
1785503497.567707,0.0990,33.457889556884766,27.457292556762695,0.1786,-0.1020,0.4035,0.4186,0.8596
1785503497.667799,0.1001,33.4251594543457,26.997243881225586,0.1772,-0.1093,0.4152,0.4319,0.8487
1785503497.861370,0.1936,33.09421920776367,27.09362030029297,0.1765,-0.1020,0.4383,0.4571,0.8289
1785503497.874774,0.0134,33.821563720703125,26.366273880004883,0.1765,-0.1267,0.4399,0.4588,0.8272
1785503497.970531,0.0958,33.63972854614258,25.45709228515625,0.1733,-0.1391,0.4513,0.4709,0.8139
1785503498.067440,0.0969,33.457889556884766,26.002599716186523,0.1743,-0.1267,0.4630,0.4830,0.8016
1785503498.170532,0.1031,33.457889556884766,25.45709228515625,0.1727,-0.1360,0.4756,0.4956,0.7876
1785503498.286233,0.1157,33.457889556884766,25.820762634277344,0.1738,-0.1298,0.4900,0.5097,0.7726
1785503498.432168,0.1459,33.4899787902832,25.38756561279297,0.1726,-0.1377,0.5084,0.5269,0.7525
1785503498.491645,0.0595,33.457889556884766,25.09341812133789,0.1717,-0.1422,0.5159,0.5338,0.7440
1785503498.576197,0.0846,33.457889556884766,24.911582946777344,0.1711,-0.1453,0.5267,0.5435,0.7317
1785503498.951255,0.3751,33.7924690246582,24.97704315185547,0.1723,-0.1498,0.5771,0.5839,0.6755
1785503499.048515,0.0973,33.24150466918945,24.42607879638672,0.1691,-0.1498,0.5901,0.5940,0.6610
1785503499.090047,0.0415,33.24150466918945,24.609731674194336,0.1696,-0.1467,0.5957,0.5983,0.6549
1785503499.097796,0.0077,33.457889556884766,24.18423843383789,0.1690,-0.1576,0.5967,0.5991,0.6537
1785503499.146195,0.0484,33.27605438232422,24.18423843383789,0.1685,-0.1545,0.6032,0.6040,0.6462
1785503499.185465,0.0393,33.09421920776367,25.27525520324707,0.1711,-0.1329,0.6086,0.6080,0.6410
1785503499.278138,0.0927,32.7697639465332,27.188100814819336,0.1758,-0.0949,0.6217,0.6176,0.6322
1785503499.423921,0.1458,32.912384033203125,26.54810905456543,0.1743,-0.1082,0.6425,0.6323,0.6164
1785503499.496775,0.0729,32.73054504394531,26.54810905456543,0.1738,-0.1051,0.6529,0.6396,0.6087
1785503499.591785,0.0950,32.9498176574707,26.64794158935547,0.1747,-0.1071,0.6666,0.6489,0.5986
1785503499.687574,0.0958,32.4096565246582,26.46788787841797,0.1726,-0.1010,0.6803,0.6581,0.5889
1785503499.806561,0.1190,32.22960662841797,27.36815643310547,0.1747,-0.0826,0.6977,0.6695,0.5790
1785503499.887792,0.0812,32.00320053100586,27.639127731323242,0.1749,-0.0742,0.7097,0.6772,0.5730
1785503499.990030,0.1022,32.00320053100586,28.00279998779297,0.1759,-0.0680,0.7249,0.6868,0.5661
1785503500.091488,0.1015,31.869497299194336,28.448476791381836,0.1769,-0.0582,0.7401,0.6964,0.5602
1785503500.194916,0.1034,31.639528274536133,28.548309326171875,0.1765,-0.0525,0.7556,0.7060,0.5547
1785503500.293519,0.0986,31.639528274536133,28.548309326171875,0.1765,-0.0525,0.7704,0.7151,0.5496
1785503500.411465,0.1179,31.457691192626953,28.366474151611328,0.1754,-0.0525,0.7881,0.7258,0.5434
1785503500.514376,0.1029,31.639528274536133,28.548309326171875,0.1765,-0.0525,0.8037,0.7351,0.5379
1785503500.606808,0.0924,31.275854110717773,28.548309326171875,0.1754,-0.0464,0.8177,0.7433,0.5337
1785503500.733695,0.1269,31.275854110717773,28.730146408081055,0.1759,-0.0433,0.8370,0.7546,0.5282
1785503500.819462,0.0858,31.094018936157227,28.548309326171875,0.1749,-0.0433,0.8500,0.7621,0.5245
1785503500.906917,0.0875,31.275854110717773,28.548309326171875,0.1754,-0.0464,0.8633,0.7697,0.5204
1785503501.002869,0.0960,31.149282455444336,28.80858612060547,0.1758,-0.0398,0.8779,0.7781,0.5166
1785503501.117503,0.1146,31.149282455444336,28.628530502319336,0.1753,-0.0428,0.8955,0.7879,0.5117
1785503501.208638,0.0911,30.969226837158203,28.628530502319336,0.1747,-0.0398,0.9094,0.7956,0.5081
1785503501.310326,0.1017,30.969226837158203,28.628530502319336,0.1747,-0.0398,0.9249,0.8042,0.5040
1785503501.443198,0.1329,31.094018936157227,28.548309326171875,0.1749,-0.0433,0.9453,0.8153,0.4983
1785503501.555211,0.1120,30.969226837158203,28.628530502319336,0.1747,-0.0398,0.9626,0.8246,0.4938
1785503501.632508,0.0773,30.969226837158203,28.628530502319336,0.1747,-0.0398,0.9745,0.8310,0.4907
1785503501.715612,0.0831,30.969226837158203,28.448476791381836,0.1742,-0.0428,0.9873,0.8377,0.4872
1785503501.903973,0.1884,24.18423843383789,22.184038162231445,0.1360,-0.0340,1.0100,0.8496,0.4808
1785503501.923718,0.0197,-34.548912048339844,-33.63972854614258,-0.1999,0.0155,1.0065,0.8478,0.4811
1785503502.036868,0.1131,-32.548709869384766,-32.73054504394531,-0.1914,-0.0031,0.9873,0.8377,0.4807
1785503502.129613,0.0927,-32.5897102355957,-32.5897102355957,-0.1911,0.0000,0.9716,0.8295,0.4807
1785503502.250839,0.1212,-32.185035705566406,-32.36687469482422,-0.1893,-0.0031,0.9512,0.8189,0.4803
1785503502.323178,0.0723,-32.22960662841797,-32.22960662841797,-0.1890,0.0000,0.9391,0.8126,0.4803
1785503502.423358,0.1002,-31.955923080444336,-31.955923080444336,-0.1874,0.0000,0.9224,0.8040,0.4803
1785503502.550743,0.1274,-4.141233921051025,-4.681394577026367,-0.0259,-0.0092,0.9195,0.8024,0.4792
1785503502.642018,0.0913,-7.818963527679443,-8.546309471130371,-0.0480,-0.0124,0.9156,0.8004,0.4780
1785503502.752067,0.1100,-29.093820571899414,-29.457490921020508,-0.1717,-0.0062,0.8989,0.7917,0.4774
1785503502.845632,0.0936,-28.00279998779297,-35.458091735839844,-0.1861,-0.1267,0.8833,0.7839,0.4655
1785503502.947395,0.1018,-27.82096290588379,-28.18463706970215,-0.1642,-0.0062,0.8684,0.7764,0.4649
1785503503.037413,0.0900,-27.639127731323242,-29.639328002929688,-0.1679,-0.0340,0.8548,0.7697,0.4618
1785503503.131825,0.0944,-27.457292556762695,-30.54850959777832,-0.1701,-0.0525,0.8404,0.7626,0.4569
1785503503.237364,0.1055,-27.275455474853516,-32.185035705566406,-0.1743,-0.0835,0.8238,0.7546,0.4480
1785503503.335864,0.0985,-21.42638397216797,-26.287832260131836,-0.1399,-0.0826,0.8114,0.7488,0.4399
1785503503.435630,0.0998,37.27645492553711,-45.09541702270508,-0.0229,-1.4002,0.8092,0.7481,0.3002
1785503503.572172,0.1365,34.9304084777832,-44.83335876464844,-0.0290,-1.3558,0.8052,0.7476,0.1151
1785503503.707562,0.1354,26.46788787841797,-42.4926643371582,-0.0470,-1.1722,0.7989,0.7479,-0.0436
1785503503.791274,0.0837,-30.184837341308594,-25.09341812133789,-0.1621,0.0865,0.7853,0.7484,-0.0364
1785503503.888142,0.0969,-27.639127731323242,-27.275455474853516,-0.1610,0.0062,0.7697,0.7490,-0.0358
1785503503.949506,0.0614,-27.09362030029297,-26.366273880004883,-0.1568,0.0124,0.7601,0.7493,-0.0350
1785503504.067793,0.1183,-27.09362030029297,-26.54810905456543,-0.1573,0.0093,0.7415,0.7499,-0.0339
1785503504.152701,0.0849,-8.909981727600098,-31.094018936157227,-0.1173,-0.3771,0.7316,0.7506,-0.0659
1785503504.253508,0.1008,38.36747360229492,-45.09541702270508,-0.0197,-1.4187,0.7296,0.7510,-0.2089
1785503504.345691,0.0922,34.9304084777832,-44.1131477355957,-0.0269,-1.3436,0.7273,0.7518,-0.3328
1785503504.468262,0.1226,34.36707305908203,-44.00440216064453,-0.0283,-1.3322,0.7242,0.7535,-0.4961
1785503504.576302,0.1080,34.36707305908203,-43.82256317138672,-0.0277,-1.3291,0.7218,0.7553,-0.6397
1785503504.689973,0.1137,34.185237884521484,-43.82256317138672,-0.0283,-1.3260,0.7196,0.7575,-0.7904
1785503504.810275,0.1203,-15.819764137268066,-29.275653839111328,-0.1322,-0.2287,0.7087,0.7691,-0.8179
1785503504.875542,0.0653,-28.366474151611328,-25.27525520324707,-0.1573,0.0525,0.7017,0.7766,-0.8145
1785503504.991922,0.1164,-27.275455474853516,-26.184436798095703,-0.1568,0.0185,0.6891,0.7899,-0.8123
1785503505.055621,0.0637,-26.91178321838379,-25.820762634277344,-0.1546,0.0185,0.6823,0.7970,-0.8111
1785503505.161113,0.1055,-27.09362030029297,-25.63892936706543,-0.1546,0.0247,0.6711,0.8088,-0.8085
1785503505.311269,0.1502,-26.82799530029297,-25.74767303466797,-0.1542,0.0184,0.6550,0.8255,-0.8058
1785503505.378835,0.0676,-26.72994613647461,-25.45709228515625,-0.1530,0.0216,0.6479,0.8329,-0.8043
1785503505.462860,0.0840,-26.54810905456543,-25.45709228515625,-0.1525,0.0185,0.6390,0.8422,-0.8028
1785503505.563591,0.1007,-26.46788787841797,-25.38756561279297,-0.1520,0.0184,0.6283,0.8532,-0.8009
1785503505.828456,0.2649,-26.46788787841797,-25.20751190185547,-0.1515,0.0214,0.6002,0.8818,-0.7952
1785503505.992947,0.1645,-26.366273880004883,-25.09341812133789,-0.1509,0.0216,0.5828,0.8995,-0.7917
1785503506.517961,0.5250,-26.002599716186523,-24.911582946777344,-0.1493,0.0185,0.5272,0.9547,-0.7819
1785503506.518007,0.0000,-26.002599716186523,-25.09341812133789,-0.1498,0.0155,0.5272,0.9547,-0.7819
1785503507.028901,0.5109,-26.002599716186523,-24.729745864868164,-0.1488,0.0216,0.4726,1.0077,-0.7709
1785503507.093362,0.0645,-25.820762634277344,-24.729745864868164,-0.1482,0.0185,0.4658,1.0143,-0.7697
1785503507.266770,0.1734,-25.63892936706543,-24.729745864868164,-0.1477,0.0155,0.4473,1.0321,-0.7670
1785503507.356139,0.0894,-25.45709228515625,-24.729745864868164,-0.1472,0.0124,0.4379,1.0412,-0.7659
1785503507.515035,0.1589,-25.38756561279297,-24.66735076904297,-0.1468,0.0122,0.4210,1.0573,-0.7640
1785503507.571199,0.0562,-25.27525520324707,-24.366071701049805,-0.1456,0.0155,0.4151,1.0630,-0.7631
