t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785502072.834169,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502072.941009,0.1068,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502073.045508,0.1045,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502073.143772,0.0983,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502073.245829,0.1021,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502073.348935,0.1031,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502073.462608,0.1137,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502073.566878,0.1043,25.820762634277344,22.9113826751709,0.1429,-0.0495,0.0149,-0.0001,-0.0052
1785502073.670880,0.1040,28.548309326171875,26.002599716186523,0.1600,-0.0433,0.0315,-0.0002,-0.0097
1785502073.849053,0.1782,28.448476791381836,25.38756561279297,0.1579,-0.0520,0.0597,-0.0008,-0.0189
1785502073.952827,0.1038,28.18463706970215,25.63892936706543,0.1578,-0.0433,0.0760,-0.0012,-0.0234
1785502074.154546,0.2017,28.730146408081055,28.00279998779297,0.1663,-0.0124,0.1096,-0.0020,-0.0259
1785502074.193862,0.0393,29.275653839111328,29.639328002929688,0.1727,0.0062,0.1164,-0.0022,-0.0257
1785502074.221700,0.0278,29.275653839111328,29.639328002929688,0.1727,0.0062,0.1212,-0.0023,-0.0255
1785502074.287019,0.0653,28.988637924194336,31.329336166381836,0.1769,0.0398,0.1327,-0.0026,-0.0229
1785502074.727652,0.4406,28.988637924194336,32.22960662841797,0.1795,0.0551,0.2118,-0.0025,0.0014
1785502074.805518,0.0779,28.911983489990234,32.00320053100586,0.1786,0.0525,0.2257,-0.0024,0.0055
1785502074.884975,0.0795,28.911983489990234,32.00320053100586,0.1786,0.0525,0.2399,-0.0023,0.0096
1785502074.887468,0.0025,28.628530502319336,32.0495491027832,0.1779,0.0582,0.2404,-0.0023,0.0098
1785502074.951907,0.0644,28.548309326171875,31.821365356445312,0.1770,0.0556,0.2518,-0.0021,0.0134
1785502074.954593,0.0027,28.366474151611328,31.821365356445312,0.1765,0.0587,0.2522,-0.0021,0.0135
1785502074.974389,0.0198,28.18463706970215,31.639528274536133,0.1754,0.0587,0.2557,-0.0020,0.0147
1785502075.069064,0.0947,28.08837127685547,33.1298713684082,0.1795,0.0857,0.2727,-0.0017,0.0228
1785502075.174708,0.1056,27.728261947631836,32.9498176574707,0.1779,0.0888,0.2915,-0.0011,0.0322
1785502075.273736,0.0990,27.639127731323242,33.27605438232422,0.1786,0.0958,0.3092,-0.0003,0.0417
1785502075.373947,0.1002,27.548208236694336,33.6700325012207,0.1795,0.1041,0.3271,0.0006,0.0521
1785502075.490702,0.1168,27.275455474853516,33.27605438232422,0.1775,0.1020,0.3478,0.0019,0.0640
1785502075.590656,0.1000,27.09362030029297,33.457889556884766,0.1775,0.1082,0.3655,0.0033,0.0748
1785502075.700048,0.1094,26.91178321838379,33.09421920776367,0.1759,0.1051,0.3847,0.0049,0.0863
1785502075.781386,0.0813,26.91178321838379,33.821563720703125,0.1781,0.1175,0.3991,0.0063,0.0959
1785502075.885769,0.1044,26.91178321838379,33.63972854614258,0.1775,0.1144,0.4175,0.0083,0.1078
1785502075.991733,0.1060,26.91178321838379,33.457889556884766,0.1770,0.1113,0.4361,0.0105,0.1196
1785502076.117027,0.1253,26.54810905456543,33.63972854614258,0.1765,0.1205,0.4581,0.0135,0.1347
