t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786427777.833990,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,354.7500,enc,0.0000
1786427778.150249,0.3163,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,354.7500,enc,0.0000
1786427778.220747,0.0705,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,354.7500,enc,0.0000
1786427778.364430,0.1437,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,354.7500,enc,0.0000
1786427778.501142,0.1367,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,354.7500,enc,0.0000
1786427778.704478,0.2033,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,354.7500,enc,0.0000
1786427778.801495,0.0970,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,354.7500,enc,0.0000
1786427778.939848,0.1384,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,354.7500,enc,0.0000
1786427779.014358,0.0745,1.3270963430404663,0.12223255634307861,0.0042,-0.0205,0.0003,0.0000,0.0000,354.7500,imu,0.0004
1786427779.091830,0.0775,5.030333995819092,0.46332022547721863,0.0161,-0.0776,0.0016,0.0001,-0.0065,355.1250,imu,0.0006
1786427779.117163,0.0253,7.397510051727295,0.6813496351242065,0.0237,-0.1142,0.0022,0.0001,-0.0207,355.9375,imu,0.0003
1786427779.265520,0.1484,8.09960651397705,0.7747914791107178,0.0260,-0.1245,0.0060,-0.0001,-0.0360,356.8125,imu,-0.0004
1786427779.397291,0.1318,8.0595064163208,1.0319396257400513,0.0267,-0.1195,0.0095,-0.0003,-0.0709,358.8125,imu,0.0010
1786427779.456493,0.0592,7.9126129150390625,1.6267271041870117,0.0280,-0.1068,0.0112,-0.0003,-0.0818,359.4375,imu,0.0010
1786427779.501667,0.0452,7.055875301361084,1.6935640573501587,0.0257,-0.0911,0.0123,-0.0004,-0.0884,359.8125,imu,-0.0004
1786427779.581442,0.0798,7.714827060699463,1.8095418214797974,0.0279,-0.1004,0.0146,-0.0008,-0.0916,0.0000,imu,-0.0014
1786427779.610043,0.0286,7.762199401855469,1.6157591342926025,0.0275,-0.1045,0.0153,-0.0009,-0.1091,1.0000,imu,-0.0003
1786427779.660675,0.0506,7.159147262573242,1.2392311096191406,0.0246,-0.1006,0.0166,-0.0010,-0.1244,1.8750,imu,0.0005
1786427779.762276,0.1016,7.845493793487549,1.0707851648330688,0.0261,-0.1152,0.0192,-0.0012,-0.1287,2.1250,imu,0.0016
1786427779.859236,0.0970,7.776490688323975,1.1504366397857666,0.0262,-0.1126,0.0217,-0.0015,-0.1331,2.3750,imu,0.0002
1786427779.984251,0.1250,7.662381172180176,1.5097650289535522,0.0269,-0.1046,0.0251,-0.0021,-0.1331,2.3750,imu,-0.0013
1786427780.071731,0.0875,7.049915790557861,1.4308797121047974,0.0249,-0.0955,0.0272,-0.0024,-0.1418,2.8750,imu,-0.0006
1786427780.162173,0.0904,7.7176337242126465,1.3721933364868164,0.0267,-0.1079,0.0296,-0.0028,-0.1462,3.1250,imu,0.0001
1786427780.282710,0.1205,7.840784072875977,1.2449971437454224,0.0266,-0.1121,0.0328,-0.0033,-0.1593,3.8750,imu,0.0000
1786427780.383144,0.1004,7.053406715393066,1.201588749885559,0.0242,-0.0995,0.0352,-0.0037,-0.1647,4.1875,imu,-0.0002
1786427780.470470,0.0873,7.724632740020752,1.373437762260437,0.0267,-0.1080,0.0374,-0.0042,-0.1691,4.4375,imu,-0.0007
1786427780.597709,0.1272,7.740626335144043,1.1755194664001465,0.0261,-0.1116,0.0407,-0.0048,-0.1756,4.8125,imu,-0.0004
1786427780.691089,0.0934,7.467647075653076,0.9493131041526794,0.0247,-0.1108,0.0430,-0.0051,-0.1876,5.5000,imu,0.0008
1786427780.781829,0.0907,7.446963310241699,1.3542035818099976,0.0258,-0.1036,0.0453,-0.0057,-0.1974,6.0625,imu,-0.0007
1786427780.893456,0.1116,7.790164947509766,1.5288102626800537,0.0273,-0.1064,0.0483,-0.0062,-0.1963,6.0000,imu,0.0002
1786427781.009131,0.1157,7.873378753662109,1.392363429069519,0.0272,-0.1102,0.0513,-0.0069,-0.1974,6.0625,imu,-0.0004
1786427781.088890,0.0798,6.999819755554199,1.254717469215393,0.0242,-0.0977,0.0532,-0.0073,-0.2029,6.3750,imu,-0.0002
1786427781.215883,0.1270,7.763548851013184,1.294180989265442,0.0266,-0.1100,0.0565,-0.0080,-0.2149,7.0625,imu,0.0002
1786427781.324867,0.1090,7.384610652923584,1.2904845476150513,0.0254,-0.1036,0.0593,-0.0085,-0.2203,7.3750,imu,0.0014
1786427781.409732,0.0849,7.501157283782959,1.329992413520813,0.0259,-0.1049,0.0614,-0.0090,-0.2291,7.8750,imu,-0.0009
1786427781.515023,0.1053,7.569247722625732,1.4436665773391724,0.0264,-0.1041,0.0641,-0.0097,-0.2302,7.9375,imu,-0.0003
1786427781.620850,0.1058,4.660643577575684,0.7778017520904541,0.0159,-0.0660,0.0657,-0.0100,-0.2367,8.3125,imu,0.0004
1786427781.709750,0.0889,1.1397329568862915,0.07593080401420593,0.0036,-0.0181,0.0661,-0.0101,-0.2323,8.0625,imu,0.0004
1786427781.832987,0.1232,-0.057990752160549164,-0.005341253709048033,-0.0002,0.0009,0.0660,-0.0101,-0.2322,7.7500,enc,-0.0004
1786427781.940593,0.1076,0.0,0.0,0.0000,0.0000,0.0660,-0.0101,-0.2322,7.5625,enc,0.0000
1786427782.018688,0.0781,0.0,0.0,0.0000,0.0000,0.0660,-0.0101,-0.2322,7.2500,enc,0.0000
1786427782.145855,0.1272,-0.002619036240503192,-0.028435248881578445,-0.0001,-0.0004,0.0660,-0.0101,-0.2323,7.0625,enc,0.0001
1786427782.235413,0.0896,0.23440766334533691,0.021590178832411766,0.0008,-0.0036,0.0661,-0.0101,-0.2326,7.0000,enc,-0.0002
1786427782.332784,0.0974,2.9912304878234863,0.3045588433742523,0.0097,-0.0457,0.0670,-0.0103,-0.2345,7.1250,imu,0.0003
1786427782.461387,0.1286,5.688176155090332,0.5529689192771912,0.0183,-0.0873,0.0693,-0.0109,-0.2476,7.8750,imu,0.0005
1786427782.545263,0.0839,7.992864608764648,1.8987103700637817,0.0290,-0.1036,0.0717,-0.0114,-0.2628,8.7500,imu,0.0005
1786427782.641361,0.0961,8.499100685119629,3.1328282356262207,0.0341,-0.0912,0.0748,-0.0124,-0.2781,9.6250,imu,-0.0004
1786427782.890817,0.2495,7.5050811767578125,2.6710031032562256,0.0298,-0.0822,0.0819,-0.0146,-0.2868,10.1250,imu,-0.0004
1786427782.962370,0.0716,7.749405860900879,2.3365120887756348,0.0296,-0.0920,0.0839,-0.0152,-0.2868,10.1250,imu,0.0000
1786427783.037619,0.0752,7.680328369140625,2.0146260261535645,0.0284,-0.0963,0.0860,-0.0158,-0.2934,10.5000,imu,0.0003
1786427783.116436,0.0788,7.8901495933532715,1.8216861486434937,0.0285,-0.1032,0.0881,-0.0165,-0.2977,10.7500,imu,-0.0004
1786427783.193210,0.0768,7.341604232788086,1.8568973541259766,0.0270,-0.0932,0.0901,-0.0171,-0.3076,11.3125,imu,-0.0006
1786427783.268516,0.0753,7.85922908782959,2.055260181427002,0.0291,-0.0987,0.0922,-0.0178,-0.3097,11.4375,imu,-0.0001
1786427783.382768,0.1143,7.60597038269043,1.966797947883606,0.0281,-0.0959,0.0952,-0.0188,-0.3196,12.0000,imu,0.0002
1786427783.476071,0.0933,7.196866035461426,1.7960354089736938,0.0264,-0.0918,0.0976,-0.0196,-0.3217,12.1250,imu,0.0001
1786427783.574175,0.0981,7.8751349449157715,1.9975614547729492,0.0289,-0.0999,0.1003,-0.0205,-0.3272,12.4375,imu,0.0000
1786427783.697397,0.1232,7.868669033050537,1.9912316799163818,0.0289,-0.0999,0.1036,-0.0217,-0.3359,12.9375,imu,-0.0003
1786427783.783970,0.0866,7.720859527587891,1.8437873125076294,0.0280,-0.0999,0.1059,-0.0225,-0.3392,13.1250,imu,0.0003
1786427783.894907,0.1109,7.160253524780273,1.931584119796753,0.0267,-0.0889,0.1087,-0.0233,-0.3446,13.4375,imu,0.0015
1786427784.014890,0.1200,7.392009735107422,1.9267288446426392,0.0273,-0.0929,0.1118,-0.0245,-0.3501,13.7500,imu,-0.0007
