t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786520918.983821,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.5743,1.7609,10.6075,,enc,
1786520919.014140,0.0303,-0.0,-0.0,-0.0000,0.0000,-0.5743,1.7609,10.6075,,enc,
1786520919.057643,0.0435,-0.0,-0.0,-0.0000,0.0000,-0.5743,1.7609,10.6075,,enc,
1786520919.227598,0.1700,-0.0,-0.0,-0.0000,0.0000,-0.5743,1.7609,10.6075,,enc,
1786520919.269676,0.0421,-0.0,-0.0,-0.0000,0.0000,-0.5743,1.7609,10.6075,,enc,
1786520919.362268,0.0926,-0.0,-0.0,-0.0000,0.0000,-0.5743,1.7609,10.6075,,enc,
1786520919.581414,0.2191,-0.0,-0.0,-0.0000,0.0000,-0.5743,1.7609,10.6075,,enc,
1786520919.608364,0.0269,-0.0,-0.0,-0.0000,0.0000,-0.5743,1.7609,10.6075,,enc,
1786520919.661696,0.0533,-0.0,-0.0,-0.0000,0.0000,-0.5743,1.7609,10.6075,,enc,
1786520919.762418,0.1007,14.546910285949707,15.819764137268066,0.0890,0.0216,-0.5777,1.7526,10.6097,,enc,
1786520919.988626,0.2262,26.002599716186523,28.730146408081055,0.1605,0.0464,-0.5910,1.7188,10.6202,,enc,
1786520920.010012,0.0214,25.71166229248047,28.099172592163086,0.1578,0.0406,-0.5923,1.7157,10.6211,,enc,
1786520920.065044,0.0550,25.63892936706543,28.366474151611328,0.1584,0.0464,-0.5954,1.7076,10.6236,,enc,
1786520920.168239,0.1032,28.099172592163086,30.853992462158203,0.1729,0.0468,-0.6018,1.6909,10.6285,,enc,
1786520920.265574,0.0973,28.099172592163086,31.037647247314453,0.1734,0.0499,-0.6078,1.6751,10.6333,,enc,
1786520920.496197,0.2306,28.099172592163086,30.853992462158203,0.1729,0.0468,-0.6215,1.6377,10.6441,,enc,
1786520920.518320,0.0221,27.82096290588379,30.912181854248047,0.1722,0.0525,-0.6228,1.6341,10.6453,,enc,
1786520920.565357,0.0470,28.00279998779297,31.275854110717773,0.1738,0.0556,-0.6256,1.6264,10.6479,,enc,
1786520920.668061,0.1027,29.168691635131836,32.5897102355957,0.1811,0.0582,-0.6319,1.6089,10.6539,,enc,
1786520920.836492,0.1684,28.911983489990234,32.548709869384766,0.1802,0.0618,-0.6417,1.5802,10.6643,,enc,
1786520920.873004,0.0365,28.628530502319336,32.4096565246582,0.1790,0.0643,-0.6438,1.5740,10.6666,,enc,
1786520920.972536,0.0995,28.730146408081055,32.36687469482422,0.1791,0.0618,-0.6495,1.5571,10.6728,,enc,
1786520921.168431,0.1959,28.730146408081055,32.36687469482422,0.1791,0.0618,-0.6602,1.5237,10.6849,,enc,
1786520921.182018,0.0136,29.457490921020508,32.73054504394531,0.1823,0.0556,-0.6610,1.5214,10.6857,,enc,
1786520921.279578,0.0976,29.457490921020508,32.912384033203125,0.1829,0.0587,-0.6663,1.5043,10.6914,,enc,
1786520921.495792,0.2162,28.911983489990234,32.73054504394531,0.1807,0.0649,-0.6775,1.4669,10.7054,,enc,
1786520921.522804,0.0270,25.16069793701172,32.13957595825195,0.1680,0.1186,-0.6788,1.4625,10.7086,,enc,
1786520921.581311,0.0585,24.793386459350586,32.13957595825195,0.1669,0.1249,-0.6815,1.4531,10.7159,,enc,
