t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786429784.437327,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,320.6250,enc,0.0000
1786429784.520336,0.0830,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,320.6250,enc,0.0000
1786429784.760801,0.2405,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,320.6250,enc,0.0000
1786429784.831224,0.0704,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,320.6250,enc,0.0000
1786429784.849605,0.0184,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,320.6250,enc,0.0000
1786429785.031867,0.1823,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,320.6250,enc,0.0000
1786429785.123421,0.0916,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,320.6250,enc,0.0000
1786429785.198098,0.0747,0.1311538815498352,0.47716864943504333,0.0018,0.0059,0.0001,0.0001,0.0004,320.6250,enc,0.0008
1786429785.437117,0.2390,0.3627496659755707,3.938425064086914,0.0126,0.0608,0.0031,0.0008,0.0055,320.3125,imu,0.0030
1786429785.453721,0.0166,0.9779757261276245,8.425902366638184,0.0276,0.1266,0.0036,0.0008,0.0229,319.3125,imu,0.0011
1786429785.520575,0.0669,1.4786161184310913,11.014362335205078,0.0366,0.1621,0.0060,0.0010,0.0447,318.0625,imu,0.0007
1786429785.727021,0.2064,1.1771708726882935,10.571782112121582,0.0344,0.1597,0.0131,0.0014,0.0676,316.7500,imu,-0.0001
1786429785.807081,0.0801,0.9937651753425598,10.789450645446777,0.0346,0.1665,0.0159,0.0016,0.0916,315.3750,imu,-0.0006
1786429785.898952,0.0919,0.9612851738929749,10.436810493469238,0.0334,0.1611,0.0189,0.0020,0.1134,314.1250,imu,0.0004
1786429786.117853,0.2189,0.8697532415390015,9.443035125732422,0.0302,0.1457,0.0255,0.0030,0.1331,313.0000,imu,0.0003
1786429786.257952,0.1401,0.9423639178276062,10.231379508972168,0.0328,0.1579,0.0300,0.0036,0.1549,311.7500,imu,-0.0005
1786429786.434399,0.1764,0.9397071599960327,10.202535629272461,0.0327,0.1574,0.0357,0.0046,0.1767,310.5000,imu,-0.0002
1786429786.501238,0.0668,0.8503727912902832,9.232619285583496,0.0296,0.1425,0.0377,0.0050,0.1985,309.2500,imu,0.0003
1786429786.605714,0.1045,0.5947810411453247,8.011313438415527,0.0252,0.1261,0.0402,0.0055,0.2203,308.0000,imu,-0.0006
1786429786.795440,0.1897,0.30241140723228455,3.2833240032196045,0.0105,0.0507,0.0422,0.0058,0.2269,307.6250,imu,-0.0006
1786429786.891392,0.0960,0.024128923192620277,0.2619711756706238,0.0008,0.0040,0.0423,0.0058,0.2273,307.6250,enc,-0.0005
1786429787.198028,0.3066,0.0,0.0,0.0000,0.0000,0.0423,0.0058,0.2273,307.6250,enc,0.0000
1786429787.473943,0.2759,0.0,0.0,0.0000,0.0000,0.0423,0.0058,0.2273,307.6250,enc,0.0000
1786429787.790598,0.3167,0.0,0.0,0.0000,0.0000,0.0423,0.0058,0.2273,307.6250,enc,0.0000
1786429788.170564,0.3800,0.0,0.0,0.0000,0.0000,0.0423,0.0058,0.2273,307.6250,enc,0.0000
1786429788.360439,0.1899,0.22638513147830963,2.142366886138916,0.0069,0.0326,0.0436,0.0062,0.2306,307.4375,imu,0.0002
1786429788.585971,0.2255,0.5640342831611633,6.123801231384277,0.0196,0.0945,0.0478,0.0074,0.2415,306.8125,imu,0.0008
1786429788.945852,0.3599,0.8914754390716553,9.678875923156738,0.0310,0.1494,0.0579,0.0122,0.4007,297.6875,imu,0.0015
