t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786777408.569183,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2864,-4.1680,-1.5175,335.7689,enc,
1786777408.667326,0.0981,-0.0,-0.0,-0.0000,0.0000,-0.2864,-4.1680,-1.5175,335.7688,enc,
1786777408.718989,0.0517,-0.0,-0.0,-0.0000,0.0000,-0.2864,-4.1680,-1.5175,335.7689,enc,
1786777408.831611,0.1126,-0.0,-0.0,-0.0000,0.0000,-0.2864,-4.1680,-1.5175,335.7762,enc,
1786777408.921581,0.0900,-0.0,-0.0,-0.0000,0.0000,-0.2864,-4.1680,-1.5175,335.7687,enc,
1786777409.071484,0.1499,-0.0,16.00160026550293,0.0469,0.2720,-0.2860,-4.1751,-1.5147,335.6055,imu,
1786777409.132269,0.0608,-0.0,23.50780487060547,0.0689,0.3996,-0.2857,-4.1792,-1.4914,334.2744,imu,
1786777409.271395,0.1391,-0.0,21.9665470123291,0.0644,0.3734,-0.2848,-4.1882,-1.4696,333.0241,imu,
1786777409.329863,0.0585,-0.0,22.213476181030273,0.0651,0.3776,-0.2843,-4.1919,-1.4486,331.8229,imu,
1786777409.495844,0.1660,-0.0,22.22222137451172,0.0652,0.3777,-0.2828,-4.2026,-1.4263,330.5443,imu,
1786777409.533550,0.0377,-0.0,24.18423843383789,0.0709,0.4111,-0.2823,-4.2053,-1.4041,329.2691,imu,
1786777409.695381,0.1618,-0.0,23.38998794555664,0.0686,0.3976,-0.2802,-4.2162,-1.3769,327.7141,imu,
1786777409.735950,0.0406,-0.0,24.00240135192871,0.0704,0.4080,-0.2796,-4.2189,-1.3527,326.3230,imu,
1786777409.900132,0.1642,-0.0,23.76708221435547,0.0697,0.4040,-0.2768,-4.2301,-1.3296,325.0049,imu,
1786777409.940883,0.0408,-0.0,24.30724334716797,0.0713,0.4132,-0.2761,-4.2329,-1.3070,323.7052,imu,
1786777410.047497,0.1066,-0.0,25.344350814819336,0.0743,0.4308,-0.2738,-4.2405,-1.2820,322.2740,imu,
1786777410.150410,0.1029,-0.0,24.793386459350586,0.0727,0.4214,-0.2715,-4.2476,-1.2570,320.8443,imu,
1786777410.299750,0.1493,-12.121212005615234,25.528005599975586,0.0393,0.6400,-0.2695,-4.2531,-1.2307,319.3341,imu,
1786777410.409801,0.1101,-26.078969955444336,26.44628143310547,0.0011,0.8928,-0.2695,-4.2532,-1.1845,316.6886,imu,
1786777410.520291,0.1105,-24.48729705810547,26.10778045654297,0.0048,0.8600,-0.2693,-4.2537,-1.1323,313.7003,imu,
1786777410.615200,0.0949,-24.77606201171875,26.16213607788086,0.0041,0.8658,-0.2691,-4.2540,-1.0822,310.8274,imu,
1786777410.662544,0.0473,-25.676002502441406,27.459056854248047,0.0052,0.9032,-0.2690,-4.2542,-1.0159,307.0272,imu,
1786777410.764370,0.1018,-25.63892936706543,27.457292556762695,0.0053,0.9025,-0.2687,-4.2547,-0.9626,303.9758,imu,
1786777410.874063,0.1097,-25.38756561279297,27.188100814819336,0.0053,0.8937,-0.2683,-4.2551,-0.9076,300.8209,imu,
1786777411.011037,0.1370,-25.74767303466797,27.008047103881836,0.0037,0.8967,-0.2680,-4.2555,-0.8568,297.9126,imu,
1786777411.168532,0.1575,-25.27525520324707,27.457292556762695,0.0064,0.8963,-0.2673,-4.2563,-0.8068,295.0495,imu,
1786777411.174320,0.0058,-25.27525520324707,27.09362030029297,0.0053,0.8902,-0.2672,-4.2563,-0.7577,292.2345,imu,
1786777411.386325,0.2120,-25.528005599975586,27.548208236694336,0.0059,0.9022,-0.2663,-4.2571,-0.7065,289.3029,imu,
1786777411.489904,0.1036,-26.62993621826172,29.017446517944336,0.0070,0.9459,-0.2657,-4.2575,-0.6560,286.4098,imu,
1786777411.571357,0.0815,-26.46788787841797,28.80858612060547,0.0069,0.9396,-0.2653,-4.2579,-0.6059,283.5387,imu,
1786777411.636276,0.0649,-26.287832260131836,28.80858612060547,0.0074,0.9365,-0.2649,-4.2581,-0.5555,280.6501,imu,
1786777411.792345,0.1561,-26.488662719726562,28.960939407348633,0.0072,0.9425,-0.2639,-4.2587,-0.5026,277.6175,imu,
1786777411.852895,0.0605,-27.54821014404297,29.97383689880371,0.0071,0.9778,-0.2635,-4.2588,-0.4393,273.9892,imu,
1786777411.940406,0.0875,-27.457292556762695,30.184837341308594,0.0080,0.9798,-0.2628,-4.2591,-0.3856,270.9176,imu,
1786777411.985457,0.0451,-28.099172592163086,30.670339584350586,0.0075,0.9990,-0.2625,-4.2592,-0.3297,267.7136,imu,
1786777412.096485,0.1110,-29.201101303100586,31.588611602783203,0.0070,1.0333,-0.2618,-4.2594,-0.2737,264.5049,imu,
1786777412.187947,0.0915,-29.598724365234375,32.808223724365234,0.0094,1.0608,-0.2609,-4.2596,-0.2167,261.2389,imu,
1786777412.345782,0.1578,-29.752065658569336,33.0578498840332,0.0097,1.0676,-0.2594,-4.2598,-0.1534,257.6120,imu,
1786777412.449751,0.1040,-30.003000259399414,33.27605438232422,0.0096,1.0756,-0.2584,-4.2599,-0.0882,253.8741,imu,
1786777412.559281,0.1095,-29.935720443725586,33.24150466918945,0.0097,1.0739,-0.2573,-4.2600,-0.0277,250.4061,imu,
1786777412.610711,0.0514,-29.708852767944336,32.9498176574707,0.0095,1.0651,-0.2569,-4.2599,0.0325,246.9584,imu,
1786777412.813940,0.2032,-29.97383689880371,32.919246673583984,0.0086,1.0691,-0.2551,-4.2598,0.0933,243.4779,imu,
1786777412.870541,0.0566,-29.559663772583008,32.53312301635742,0.0087,1.0555,-0.2546,-4.2597,0.1708,239.0381,imu,
1786777412.919854,0.0493,-30.54850959777832,34.185237884521484,0.0107,1.1003,-0.2541,-4.2596,0.2337,235.4329,imu,
1786777413.076423,0.1566,-31.037647247314453,34.5270881652832,0.0102,1.1145,-0.2526,-4.2591,0.2976,231.7732,imu,
1786777413.125328,0.0489,-31.772266387939453,35.44536209106445,0.0108,1.1426,-0.2521,-4.2589,0.3654,227.8860,imu,
1786777413.281858,0.1565,-32.50688552856445,35.81267166137695,0.0097,1.1613,-0.2507,-4.2583,0.4306,224.1500,imu,
1786777413.381442,0.0996,-32.3232307434082,35.9963264465332,0.0108,1.1613,-0.2498,-4.2578,0.4940,220.5159,imu,
1786777413.416591,0.0351,-32.3232307434082,36.3636360168457,0.0118,1.1675,-0.2494,-4.2575,0.5570,216.9106,imu,
1786777413.574151,0.1576,-32.0495491027832,36.7309455871582,0.0137,1.1691,-0.2477,-4.2563,0.6221,213.1758,imu,
1786777413.622293,0.0481,-32.3232307434082,36.54729080200195,0.0124,1.1707,-0.2472,-4.2559,0.6860,209.5161,imu,
1786777413.781832,0.1595,-32.4096565246582,36.7309455871582,0.0127,1.1753,-0.2457,-4.2545,0.7512,205.7816,imu,
1786777413.887136,0.1053,-31.821365356445312,36.549110412597656,0.0139,1.1622,-0.2447,-4.2535,0.8190,201.8971,imu,
1786777413.943939,0.0568,-31.833486557006836,36.556034088134766,0.0138,1.1625,-0.2442,-4.2529,0.8874,197.9755,imu,
1786777414.080378,0.1364,-31.689441680908203,36.5508918762207,0.0143,1.1599,-0.2431,-4.2513,0.9566,194.0127,imu,
1786777414.306217,0.2258,-31.70642852783203,36.38442611694336,0.0137,1.1574,-0.2415,-4.2486,1.0381,189.3431,imu,
1786777414.348950,0.0427,-31.149282455444336,36.7309455871582,0.0164,1.1538,-0.2412,-4.2480,1.1054,185.4878,imu,
1786777414.440225,0.0913,-30.84686279296875,36.552642822265625,0.0167,1.1457,-0.2406,-4.2466,1.1740,181.5585,imu,
1786777414.463087,0.0229,-29.384756088256836,36.3636360168457,0.0205,1.1176,-0.2405,-4.2461,1.2433,177.5859,imu,
1786777415.791284,1.3282,-28.466482162475586,35.6290168762207,0.0210,1.0895,-0.2333,-4.2192,1.3096,173.7851,imu,
1786777415.791352,0.0001,-28.099172592163086,35.6290168762207,0.0221,1.0833,-0.2333,-4.2192,1.3750,170.0420,imu,
1786777415.791372,0.0000,-28.650136947631836,36.17998123168945,0.0221,1.1020,-0.2333,-4.2192,1.4390,166.3705,imu,
1786777415.832834,0.0415,-28.510210037231445,36.20621871948242,0.0226,1.1000,-0.2332,-4.2182,1.5013,162.8064,imu,
1786777415.833646,0.0008,-28.366474151611328,36.1854362487793,0.0229,1.0973,-0.2332,-4.2182,1.5664,159.0710,imu,
1786777415.833864,0.0002,-28.33530044555664,35.85639953613281,0.0221,1.0911,-0.2332,-4.2182,1.6409,154.8078,imu,
1786777416.703154,0.8693,-9.81916332244873,13.637727737426758,0.0112,0.3987,-0.2344,-4.2086,1.6907,151.9542,imu,
1786777416.703285,0.0001,-18.9056339263916,23.76708221435547,0.0143,0.7254,-0.2344,-4.2085,1.6937,151.7814,imu,
1786777417.006425,0.3031,-28.548309326171875,41.82236862182617,0.0389,1.1962,-0.2365,-4.1970,1.7563,148.1938,imu,
1786777417.006498,0.0001,-25.14108657836914,40.118751525878906,0.0439,1.1093,-0.2365,-4.1969,1.8197,144.5621,imu,
1786777417.006517,0.0000,-24.05876922607422,40.4040412902832,0.0479,1.0957,-0.2365,-4.1969,1.8782,141.2096,imu,
1786777419.867149,2.8606,-23.638729095458984,40.36767578125,0.0491,1.0880,-0.2876,-4.0662,1.9429,137.5040,imu,
1786777419.867231,0.0001,-23.69145965576172,40.4040412902832,0.0490,1.0895,-0.2876,-4.0662,2.0024,134.0909,imu,
1786777419.867264,0.0000,-23.58702850341797,40.33201599121094,0.0491,1.0865,-0.2876,-4.0662,2.0630,130.6220,imu,
1786777419.867283,0.0000,-6.646552085876465,12.243648529052734,0.0164,0.3211,-0.2876,-4.0662,2.1095,127.9591,imu,
1786777419.867347,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3339,enc,
1786777419.867364,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3140,enc,
1786777419.867377,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3098,enc,
1786777419.867389,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3095,enc,
1786777419.867401,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3134,enc,
1786777419.867418,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3095,enc,
1786777419.867430,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3096,enc,
1786777419.867443,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2977,enc,
1786777419.867457,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2975,enc,
1786777419.867469,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2974,enc,
1786777419.867485,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2974,enc,
1786777419.867497,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2972,enc,
1786777419.867510,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2972,enc,
1786777419.867530,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2971,enc,
1786777419.867542,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3010,enc,
1786777419.867567,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3008,enc,
1786777420.070215,0.2026,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3007,enc,
1786777420.070857,0.0006,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3086,enc,
1786777420.070973,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3125,enc,
1786777420.071109,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3084,enc,
1786777420.071148,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3084,enc,
1786777420.071170,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3085,enc,
1786777420.071219,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3004,enc,
1786777420.071272,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3003,enc,
1786777420.071329,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3002,enc,
1786777420.071406,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.3001,enc,
1786777420.071437,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2999,enc,
1786777420.071464,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2959,enc,
1786777420.071483,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2998,enc,
1786777420.071502,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2997,enc,
1786777420.071526,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2997,enc,
1786777420.071558,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2997,enc,
1786777420.071619,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2996,enc,
1786777420.071647,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2996,enc,
1786777420.071669,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2995,enc,
1786777420.071689,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.2876,-4.0662,2.1095,128.2995,enc,
1786777421.167874,1.0962,-0.0,9.445099830627441,0.0277,0.1605,-0.3031,-4.0402,2.1095,128.2995,imu,
1786777421.167941,0.0001,-0.0,42.62175750732422,0.1250,0.7245,-0.3031,-4.0402,2.1347,126.8544,imu,
1786777421.167955,0.0000,-0.0,34.5703010559082,0.1014,0.5876,-0.3031,-4.0402,2.1703,124.8106,imu,
1786777421.167965,0.0000,-0.0,33.69975280761719,0.0988,0.5728,-0.3031,-4.0402,2.2029,122.9467,imu,
1786777421.167975,0.0000,-0.0,33.6700325012207,0.0987,0.5723,-0.3031,-4.0402,2.2353,121.0874,imu,
1786777421.167984,0.0000,-0.0,33.63972854614258,0.0986,0.5718,-0.3031,-4.0402,2.2691,119.1520,imu,
1786777421.167999,0.0000,-0.0,33.7924690246582,0.0991,0.5744,-0.3031,-4.0402,2.3024,117.2447,imu,
1786777421.168010,0.0000,-0.0,9.889100074768066,0.0290,0.1681,-0.3031,-4.0402,2.3318,115.5582,imu,
1786777421.168022,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3031,-4.0402,2.3318,115.6247,enc,
1786777421.168039,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3031,-4.0402,2.3318,115.8339,enc,
1786777421.168047,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3031,-4.0402,2.3318,115.8338,enc,
1786777421.168056,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3031,-4.0402,2.3318,115.8338,enc,
1786777421.168065,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3031,-4.0402,2.3318,115.8248,enc,
1786777421.168073,0.0000,6.301877975463867,7.202146530151367,0.0396,0.0153,-0.3031,-4.0402,2.3319,115.8224,imu,
1786777421.168108,0.0000,31.256622314453125,16.422971725463867,0.1398,-0.2521,-0.3031,-4.0401,2.3367,115.5447,imu,
1786777421.406196,0.2381,35.126197814941406,-25.31938934326172,0.0288,-1.0275,-0.3078,-4.0351,2.3203,116.4842,imu,
1786777421.782447,0.3763,36.7309455871582,-27.91551971435547,0.0258,-1.0989,-0.3141,-4.0277,2.2759,119.0303,imu,
1786777421.782515,0.0001,36.54729080200195,-27.548208236694336,0.0264,-1.0895,-0.3141,-4.0277,2.2158,122.4711,imu,
1786777422.385255,0.6027,38.01652908325195,-29.201101303100586,0.0258,-1.1426,-0.3227,-4.0147,2.1545,125.9861,imu,
1786777422.385310,0.0001,37.64921951293945,-28.282827377319336,0.0275,-1.1207,-0.3227,-4.0147,2.0887,129.7530,imu,
1786777422.385323,0.0000,37.423980712890625,-28.587764739990234,0.0259,-1.1221,-0.3227,-4.0147,2.0090,134.3200,imu,
1786777422.385334,0.0000,37.4655647277832,-28.466482162475586,0.0264,-1.1207,-0.3227,-4.0147,1.9480,137.8190,imu,
1786777422.385344,0.0000,28.528892517089844,-21.753280639648438,0.0199,-0.8547,-0.3227,-4.0147,1.8886,141.2175,imu,
1786777422.385353,0.0000,0.18183636665344238,-0.18183636665344238,0.0000,-0.0062,-0.3227,-4.0147,1.8886,141.4919,enc,
1786777422.385363,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4262,enc,
1786777422.834878,0.4495,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4094,enc,
1786777422.835205,0.0003,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4095,enc,
1786777422.875259,0.0401,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4043,enc,
1786777422.875290,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4093,enc,
1786777424.472013,1.5967,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4041,enc,
1786777424.472094,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4042,enc,
1786777424.472108,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4041,enc,
1786777424.472117,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4040,enc,
1786777424.472126,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4039,enc,
1786777424.472134,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.3987,enc,
1786777424.472142,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.3987,enc,
1786777424.472150,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.3986,enc,
1786777424.472157,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.3986,enc,
1786777424.472165,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4037,enc,
1786777424.472173,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4036,enc,
1786777424.472184,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4037,enc,
1786777424.472209,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4037,enc,
1786777424.472218,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4037,enc,
1786777424.472226,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4089,enc,
1786777424.472234,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,141.4088,enc,
1786777443.285334,18.8131,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777443.468107,0.1828,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777443.520702,0.0526,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777443.592611,0.0719,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777443.828309,0.2357,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777443.828376,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777443.930680,0.1023,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.133512,0.2028,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.133607,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.236528,0.1029,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.311901,0.0754,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.493291,0.1814,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.553554,0.0603,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.648706,0.0952,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.851810,0.2031,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.851879,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777444.953015,0.1011,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777445.159252,0.2062,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777445.162445,0.0032,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777445.231524,0.0691,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777445.518186,0.2867,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777445.518670,0.0005,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777445.533739,0.0151,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777445.640019,0.1063,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777445.823328,0.1833,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777445.831066,0.0077,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777445.936961,0.1059,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.338058,0.4011,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.338119,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.338137,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.344339,0.0062,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.544879,0.2005,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.547394,0.0025,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.647869,0.1005,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.968872,0.3210,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.969015,0.0001,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777446.969043,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4059,enc,
1786777447.065015,0.0960,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777447.209141,0.1441,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777447.269940,0.0608,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777447.522558,0.2526,-0.0,-0.0,-0.0000,0.0000,-0.3227,-4.0147,1.8886,162.4060,enc,
1786777447.527855,0.0053,2.4962778091430664,-1.9613611698150635,0.0016,-0.0758,-0.3227,-4.0147,1.8886,162.4060,imu,
1786777447.588462,0.0606,43.82256317138672,-32.00320053100586,0.0347,-1.2889,-0.3233,-4.0127,1.8595,164.0748,imu,
1786777447.687764,0.0993,42.54970932006836,-32.185035705566406,0.0304,-1.2703,-0.3240,-4.0098,1.7886,168.1399,imu,
1786777447.886221,0.1985,42.05693435668945,-31.404958724975586,0.0312,-1.2487,-0.3249,-4.0036,1.7244,171.8191,imu,
1786777447.943976,0.0578,42.20526885986328,-31.256622314453125,0.0321,-1.2487,-0.3251,-4.0018,1.6550,175.7913,imu,
1786777447.993396,0.0494,41.77244567871094,-30.789175033569336,0.0322,-1.2334,-0.3251,-4.0002,1.5798,180.1026,imu,
1786777448.136181,0.1428,42.18603515625,-30.912181854248047,0.0331,-1.2425,-0.3248,-3.9955,1.5040,184.4470,imu,
1786777448.387456,0.2513,41.8732795715332,-30.486684799194336,0.0334,-1.2300,-0.3235,-3.9872,1.4258,188.9255,imu,
1786777448.389777,0.0023,41.755462646484375,-30.493614196777344,0.0330,-1.2281,-0.3235,-3.9871,1.3302,194.4052,imu,
1786777448.389804,0.0000,42.080116271972656,-30.311946868896484,0.0345,-1.2305,-0.3235,-3.9871,1.2510,198.9387,imu,
1786777448.490282,0.1005,41.77244567871094,-30.609121322631836,0.0327,-1.2303,-0.3223,-3.9841,1.1777,203.1406,imu,
1786777448.655719,0.1654,41.95249938964844,-29.888906478881836,0.0354,-1.2212,-0.3196,-3.9788,1.1059,207.2534,imu,
1786777448.998980,0.3433,41.453495025634766,-29.384754180908203,0.0354,-1.2041,-0.3134,-3.9684,1.0338,211.3825,imu,
