t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786712011.018908,0.0000,-0.0,-0.0,-0.0000,0.0000,0.1742,-0.3186,0.0908,355.7298,enc,
1786712011.186137,0.1672,-0.0,-0.0,-0.0000,0.0000,0.1742,-0.3186,0.0908,355.7298,enc,
1786712011.227475,0.0413,-0.0,-0.0,-0.0000,0.0000,0.1742,-0.3186,0.0908,355.7297,enc,
1786712011.323611,0.0961,-0.0,-0.0,-0.0000,0.0000,0.1742,-0.3186,0.0908,355.7297,enc,
1786712011.538646,0.2150,21.863656997680664,19.58983612060547,0.1215,-0.0387,0.2003,-0.3164,0.0875,355.9199,imu,
1786712011.548789,0.0101,31.689441680908203,28.988637924194336,0.1779,-0.0459,0.2021,-0.3162,0.0851,356.0592,imu,
1786712011.628865,0.0801,31.221303939819336,28.282827377319336,0.1745,-0.0499,0.2160,-0.3150,0.0873,355.9322,imu,
1786712011.882818,0.2540,32.13957595825195,28.650136947631836,0.1782,-0.0593,0.2611,-0.3111,0.0872,355.9393,imu,
1786712011.892315,0.0095,32.87419509887695,28.650136947631836,0.1804,-0.0718,0.2628,-0.3109,0.0843,356.1069,imu,
1786712012.016553,0.1242,32.74598693847656,28.934284210205078,0.1809,-0.0648,0.2852,-0.3090,0.0856,356.0308,imu,
1786712012.044130,0.0276,32.492759704589844,28.607755661010742,0.1792,-0.0660,0.2901,-0.3086,0.0845,356.0938,imu,
1786712012.219250,0.1751,32.50688552856445,29.201101303100586,0.1809,-0.0562,0.3217,-0.3060,0.0824,356.2126,imu,
1786712012.246767,0.0275,32.13957977294922,29.137529373168945,0.1797,-0.0510,0.3266,-0.3056,0.0800,356.3531,imu,
1786712012.343444,0.0967,32.87419509887695,30.670339584350586,0.1863,-0.0375,0.3446,-0.3042,0.0779,356.4705,imu,
1786712012.543580,0.2001,32.88294219970703,30.958938598632812,0.1872,-0.0327,0.3819,-0.3013,0.0772,356.5134,imu,
1786712012.560655,0.0171,32.783226013183594,30.551908493041992,0.1857,-0.0379,0.3851,-0.3010,0.0744,356.6745,imu,
1786712012.655544,0.0949,32.6905403137207,31.037647247314453,0.1869,-0.0281,0.4028,-0.2997,0.0729,356.7584,imu,
1786712012.949356,0.2938,33.24150466918945,31.588611602783203,0.1901,-0.0281,0.4585,-0.2957,0.0718,356.8224,imu,
