t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786461472.298277,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.560522,1.2622,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.560595,0.0001,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.560617,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.560635,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.560652,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.560669,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.560686,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.600991,0.0403,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.601054,0.0001,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.601076,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.601096,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461473.601116,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.018864,0.4177,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.383555,0.3647,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.383617,0.0001,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.383639,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.383657,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.383674,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.383691,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.383710,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.383727,0.0000,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461474.729439,0.3457,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461476.016891,1.2875,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461484.040124,8.0232,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461484.040297,0.0002,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2400,,enc,
1786461484.040426,0.0001,14.876032829284668,13.590450286865234,0.0835,-0.0219,7.9166,-5.1441,-18.2400,,enc,
1786461484.040463,0.0000,26.997243881225586,25.89531707763672,0.1551,-0.0187,7.9166,-5.1441,-18.2400,,enc,
1786461484.040594,0.0001,26.44628143310547,24.97704315185547,0.1508,-0.0250,7.9166,-5.1441,-18.2400,,enc,
1786461484.040631,0.0000,26.002599716186523,25.09341812133789,0.1498,-0.0155,7.9166,-5.1441,-18.2401,,enc,
1786461484.040663,0.0000,30.366674423217773,25.820762634277344,0.1648,-0.0773,7.9166,-5.1441,-18.2401,,enc,
1786461484.040687,0.0000,30.303028106689453,26.078969955444336,0.1653,-0.0718,7.9166,-5.1441,-18.2401,,enc,
1786461484.040712,0.0000,30.119375228881836,25.89531707763672,0.1642,-0.0718,7.9166,-5.1441,-18.2401,,enc,
1786461484.040743,0.0000,29.935720443725586,26.078969955444336,0.1642,-0.0656,7.9166,-5.1441,-18.2401,,enc,
1786461484.040766,0.0000,30.429067611694336,25.92772674560547,0.1652,-0.0765,7.9166,-5.1441,-18.2401,,enc,
1786461484.040788,0.0000,32.36687469482422,26.002599716186523,0.1711,-0.1082,7.9166,-5.1441,-18.2401,,enc,
1786461484.040811,0.0000,32.22960662841797,26.287832260131836,0.1716,-0.1010,7.9166,-5.1441,-18.2401,,enc,
1786461484.040833,0.0000,32.00320053100586,26.002599716186523,0.1701,-0.1020,7.9166,-5.1441,-18.2401,,enc,
1786461484.040922,0.0001,31.916696548461914,25.85430908203125,0.1694,-0.1030,7.9166,-5.1441,-18.2401,,enc,
1786461484.040968,0.0000,31.772266387939453,25.89531707763672,0.1691,-0.0999,7.9166,-5.1441,-18.2401,,enc,
1786461484.040996,0.0000,32.50688552856445,25.71166229248047,0.1707,-0.1155,7.9166,-5.1441,-18.2401,,enc,
1786461487.476910,3.4359,-0.0,-0.0,-0.0000,0.0000,7.9166,-5.1441,-18.2401,,enc,
1786461489.723850,2.2469,10.910181999206543,7.818963527679443,0.0549,-0.0525,8.0254,-5.0859,-18.3581,,enc,
1786461492.282069,2.5582,37.821964263916016,27.275455474853516,0.1909,-0.1793,8.5135,-5.0699,-18.8168,,enc,
1786461492.282155,0.0001,36.1854362487793,26.184436798095703,0.1829,-0.1700,8.5135,-5.0698,-18.8168,,enc,
1786461493.196170,0.9140,36.36727523803711,26.002599716186523,0.1829,-0.1762,8.6793,-5.0912,-18.9778,,enc,
1786461493.196242,0.0001,35.81267166137695,26.44628143310547,0.1826,-0.1592,8.6793,-5.0912,-18.9778,,enc,
1786461493.196268,0.0000,35.6290168762207,26.262624740600586,0.1815,-0.1592,8.6793,-5.0912,-18.9778,,enc,
1786461493.196298,0.0000,35.63992691040039,26.184436798095703,0.1813,-0.1607,8.6793,-5.0912,-18.9778,,enc,
1786461493.196321,0.0000,35.63992691040039,26.366273880004883,0.1818,-0.1576,8.6793,-5.0912,-18.9778,,enc,
