t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786626651.870528,0.0000,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626651.913599,0.0431,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.012409,0.0988,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.113061,0.1007,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.218168,0.1051,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.313534,0.0954,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.414962,0.1014,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.521721,0.1068,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.668772,0.1471,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.720652,0.0519,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.825220,0.1046,-0.0,-0.0,-0.0000,0.0000,12.1561,-5.3138,-13.9268,,enc,
1786626652.920504,0.0953,12.423701286315918,-0.0,0.0364,-0.2112,12.1568,-5.3172,-13.9469,,enc,
1786626653.021829,0.1013,27.36455535888672,-0.0,0.0802,-0.4651,12.1580,-5.3253,-13.9940,,enc,
1786626653.133010,0.1112,25.820762634277344,-0.0,0.0757,-0.4389,12.1588,-5.3337,-14.0428,,enc,
1786626653.314358,0.1813,25.528005599975586,-0.0,0.0749,-0.4339,12.1590,-5.3472,-14.1215,,enc,
1786626653.342844,0.0285,25.09341812133789,-0.0,0.0736,-0.4265,12.1590,-5.3493,-14.1337,,enc,
1786626653.424966,0.0821,26.002599716186523,-12.183035850524902,0.0405,-0.6491,12.1588,-5.3527,-14.1870,,enc,
1786626653.567002,0.1420,26.72994613647461,-23.093217849731445,0.0107,-0.8469,12.1585,-5.3542,-14.3073,,enc,
1786626653.626263,0.0593,26.54810905456543,-21.820363998413086,0.0139,-0.8222,12.1584,-5.3550,-14.3560,,enc,
1786626653.724118,0.0979,26.366273880004883,-21.638526916503906,0.0139,-0.8160,12.1580,-5.3563,-14.4358,,enc,
1786626653.826006,0.1019,26.262624740600586,-22.03856658935547,0.0124,-0.8210,12.1575,-5.3574,-14.5195,,enc,
1786626653.928214,0.1022,26.366273880004883,-21.638526916503906,0.0139,-0.8160,12.1569,-5.3587,-14.6029,,enc,
1786626654.027878,0.0997,27.91551971435547,-22.58953094482422,0.0156,-0.8585,12.1560,-5.3600,-14.6884,,enc,
1786626654.134064,0.1062,27.82096290588379,-22.9113826751709,0.0144,-0.8623,12.1551,-5.3612,-14.7800,,enc,
1786626654.234658,0.1006,27.548208236694336,-22.4058780670166,0.0151,-0.8491,12.1541,-5.3624,-14.8654,,enc,
1786626654.329508,0.0949,28.18463706970215,-22.54770851135254,0.0165,-0.8623,12.1530,-5.3635,-14.9472,,enc,
1786626654.430954,0.1014,29.275653839111328,-23.82056427001953,0.0160,-0.9025,12.1517,-5.3645,-15.0388,,enc,
1786626654.535213,0.1043,29.093820571899414,-23.82056427001953,0.0155,-0.8994,12.1504,-5.3653,-15.1325,,enc,
1786626654.634371,0.0992,27.639127731323242,-22.365873336791992,0.0155,-0.8500,12.1490,-5.3661,-15.2168,,enc,
1786626654.737245,0.1029,27.275455474853516,-21.820363998413086,0.0160,-0.8345,12.1475,-5.3667,-15.3027,,enc,
1786626654.832939,0.0957,27.18090057373047,-22.03856658935547,0.0151,-0.8366,12.1461,-5.3672,-15.3827,,enc,
1786626654.968975,0.1360,27.09362030029297,-22.002201080322266,0.0149,-0.8345,12.1441,-5.3676,-15.4963,,enc,
1786626655.034228,0.0653,27.18090057373047,-21.48760223388672,0.0167,-0.8273,12.1431,-5.3678,-15.5503,,enc,
1786626655.189517,0.1553,26.72994613647461,-21.27485466003418,0.0160,-0.8160,12.1406,-5.3678,-15.6770,,enc,
1786626655.470787,0.2813,26.813589096069336,-21.6712589263916,0.0151,-0.8241,12.1364,-5.3670,-15.9088,,enc,
1786626655.470865,0.0001,26.366273880004883,-19.274654388427734,0.0208,-0.7758,12.1364,-5.3670,-15.9088,,enc,
1786626655.470912,0.0000,25.820762634277344,-0.7273454666137695,0.0736,-0.4513,12.1364,-5.3670,-15.9089,,enc,
1786626655.539122,0.0682,24.127187728881836,0.18005365133285522,0.0713,-0.4071,12.1317,-5.3659,-15.9366,,enc,
1786626655.712838,0.1737,23.82056427001953,-0.0,0.0698,-0.4049,12.1201,-5.3623,-16.0070,,enc,
1786626655.742264,0.0294,23.714641571044922,-0.0,0.0695,-0.4031,12.1181,-5.3617,-16.0188,,enc,
1786626655.862909,0.1206,23.638729095458984,-0.0,0.0693,-0.4018,12.1103,-5.3588,-16.0673,,enc,
1786626656.061187,0.1983,22.58953094482422,-0.0,0.0662,-0.3840,12.0984,-5.3532,-16.1434,,enc,
1786626656.064677,0.0035,21.638526916503906,-0.0,0.0634,-0.3678,12.0982,-5.3531,-16.1447,,enc,
1786626656.157963,0.0933,21.85491180419922,-0.0,0.0641,-0.3715,12.0929,-5.3504,-16.1794,,enc,
1786626656.246089,0.0881,21.45669174194336,-0.0,0.0629,-0.3647,12.0880,-5.3477,-16.2115,,enc,
1786626656.441317,0.1952,21.30394744873047,-0.0,0.0625,-0.3621,12.0778,-5.3411,-16.2822,,enc,
1786626656.491817,0.0505,21.27485466003418,-0.0,0.0624,-0.3616,12.0752,-5.3394,-16.3005,,enc,
1786626656.548535,0.0567,20.911184310913086,0.18183636665344238,0.0618,-0.3524,12.0723,-5.3373,-16.3205,,enc,
1786626656.785571,0.2370,19.274654388427734,21.638526916503906,0.1200,0.0402,12.0489,-5.3212,-16.3109,,enc,
1786626656.820582,0.0350,2.5711660385131836,24.05876922607422,0.0781,0.3652,12.0466,-5.3197,-16.2981,,enc,
1786626656.851537,0.0310,-0.0,23.76708221435547,0.0697,0.4040,12.0448,-5.3185,-16.2856,,enc,
1786626657.086185,0.2346,-0.0,22.9113826751709,0.0672,0.3894,12.0309,-5.3111,-16.1943,,enc,
1786626657.089486,0.0033,-14.910582542419434,21.820363998413086,0.0203,0.6244,12.0308,-5.3111,-16.1922,,enc,
1786626657.154352,0.0649,-23.82056427001953,21.27485466003418,-0.0075,0.7665,12.0313,-5.3113,-16.1425,,enc,
1786626657.257727,0.1034,-23.04686737060547,20.88622283935547,-0.0063,0.7468,12.0319,-5.3115,-16.0653,,enc,
1786626657.433452,0.1757,-22.77318572998047,20.56932830810547,-0.0065,0.7367,12.0330,-5.3118,-15.9358,,enc,
1786626657.463928,0.0305,-22.95684051513672,21.12029457092285,-0.0054,0.7492,12.0331,-5.3118,-15.9130,,enc,
1786626657.558082,0.0942,-15.124505996704102,13.684078216552734,-0.0042,0.4897,12.0335,-5.3119,-15.8669,,enc,
1786626657.773430,0.2153,-0.0,-0.0,-0.0000,0.0000,12.0335,-5.3119,-15.8669,,enc,
