t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785484571.672298,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484571.774430,0.1021,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484571.870454,0.0960,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484571.970550,0.1001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.081842,0.1113,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.224449,0.1426,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.271749,0.0473,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.377831,0.1061,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.477184,0.0994,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.576111,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.678960,0.1028,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.777851,0.0989,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.878507,0.1007,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484572.980125,0.1016,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.083647,0.1035,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.182722,0.0991,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.286407,0.1037,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.386392,0.1000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.486293,0.0999,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.588672,0.1024,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.690808,0.1021,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.798062,0.1073,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.893802,0.0957,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484573.993460,0.0997,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785484574.097887,0.1044,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
