t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785737960.469468,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737960.490665,0.0212,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737960.637564,0.1469,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737960.688892,0.0513,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737960.833818,0.1449,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737960.896177,0.0624,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737960.982127,0.0859,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737961.093610,0.1115,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737961.193734,0.1001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737961.304652,0.1109,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737961.394172,0.0895,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737961.608268,0.2141,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737961.768960,0.1607,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737961.865039,0.0961,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737961.956268,0.0912,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737961.956313,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.065952,0.1096,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.160875,0.0949,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.276576,0.1157,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.362654,0.0861,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.362828,0.0002,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.362853,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.413187,0.0503,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.537977,0.1248,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.590244,0.0523,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.790581,0.2003,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.790648,0.0001,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.840747,0.0501,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.892339,0.0516,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737962.946867,0.0545,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737963.049865,0.1030,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785737963.091472,0.0416,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
