t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src
1785929995.510015,0.1030,34.71074295043945,32.6905403137207,0.1976,-0.0343,0.4286,0.0509,0.2596,117.0625,imu
1785929995.609750,0.0997,34.34343338012695,32.87419509887695,0.1971,-0.0250,0.4475,0.0563,0.2825,115.7500,imu
1785929995.705676,0.0959,34.5270881652832,32.6905403137207,0.1971,-0.0312,0.4654,0.0623,0.3207,113.5625,imu
1785929995.801338,0.0957,34.36707305908203,32.73054504394531,0.1967,-0.0278,0.4831,0.0689,0.3600,111.3125,imu
1785929995.906333,0.1050,34.1597785949707,32.87419509887695,0.1966,-0.0219,0.5020,0.0770,0.4036,108.8125,imu
1785929996.007807,0.1015,34.34343338012695,32.6905403137207,0.1966,-0.0281,0.5204,0.0849,0.4025,108.8750,imu
1785929996.108799,0.1010,34.0301399230957,32.5897102355957,0.1953,-0.0245,0.5385,0.0926,0.4036,108.8125,imu
1785929996.217973,0.1092,34.0301399230957,32.5897102355957,0.1953,-0.0245,0.5581,0.1010,0.4036,108.8125,imu
1785929996.326451,0.1085,34.0301399230957,32.4096565246582,0.1948,-0.0275,0.5773,0.1098,0.4320,107.1875,imu
1785929996.425354,0.0989,33.8500862121582,32.4096565246582,0.1943,-0.0245,0.5945,0.1184,0.4625,105.4375,imu
1785929996.525844,0.1005,33.8500862121582,32.22960662841797,0.1938,-0.0275,0.6120,0.1271,0.4625,105.4375,imu
1785929996.623120,0.0973,33.6700325012207,32.22960662841797,0.1932,-0.0245,0.6288,0.1355,0.4614,105.5000,imu
1785929996.720071,0.0970,33.6700325012207,32.22960662841797,0.1932,-0.0245,0.6456,0.1438,0.4614,105.5000,imu
1785929996.822612,0.1025,33.4899787902832,32.22960662841797,0.1927,-0.0214,0.6629,0.1533,0.5040,103.0625,imu
1785929996.925285,0.1027,33.4899787902832,32.0495491027832,0.1922,-0.0245,0.6794,0.1641,0.5760,98.9375,imu
1785929996.998911,0.0736,33.457889556884766,32.00320053100586,0.1919,-0.0247,0.6913,0.1718,0.5760,98.9375,imu
1785929997.100822,0.1019,33.4899787902832,32.0495491027832,0.1922,-0.0245,0.7077,0.1824,0.5760,98.9375,imu
1785929997.231716,0.1309,33.1298713684082,31.689441680908203,0.1901,-0.0245,0.7286,0.1960,0.5760,98.9375,imu
1785929997.304352,0.0726,33.24150466918945,31.955923080444336,0.1912,-0.0219,0.7402,0.2036,0.5770,98.8750,imu
1785929997.447815,0.1435,33.3099250793457,31.869497299194336,0.1911,-0.0245,0.7625,0.2195,0.6196,96.4375,imu
1785929997.543552,0.0957,32.9498176574707,31.869497299194336,0.1901,-0.0184,0.7773,0.2301,0.6207,96.3750,imu
1785929997.610398,0.0668,33.0578498840332,31.772266387939453,0.1901,-0.0219,0.7876,0.2375,0.6218,96.3125,imu
1785929997.710669,0.1003,32.87419509887695,31.588611602783203,0.1890,-0.0219,0.8031,0.2485,0.6207,96.3750,imu
1785929997.816687,0.1060,32.9498176574707,31.689441680908203,0.1895,-0.0214,0.8194,0.2602,0.6218,96.3125,imu
1785929997.951956,0.1353,32.87419509887695,31.772266387939453,0.1896,-0.0187,0.8402,0.2751,0.6218,96.3125,imu
1785929998.009752,0.0578,32.6905403137207,31.588611602783203,0.1885,-0.0187,0.8491,0.2815,0.6207,96.3750,imu
1785929998.109724,0.1000,32.6905403137207,31.404958724975586,0.1879,-0.0219,0.8644,0.2924,0.6218,96.3125,imu
1785929998.210618,0.1009,32.50688552856445,31.404958724975586,0.1874,-0.0187,0.8797,0.3034,0.6218,96.3125,imu
1785929998.311795,0.1012,32.6905403137207,31.404958724975586,0.1879,-0.0219,0.8952,0.3145,0.6218,96.3125,imu
1785929998.414647,0.1029,32.4096565246582,31.329336166381836,0.1869,-0.0184,0.9108,0.3257,0.6218,96.3125,imu
1785929998.535408,0.1208,32.4096565246582,31.509389877319336,0.1874,-0.0153,0.9292,0.3389,0.6229,96.2500,imu
1785929998.631161,0.0958,32.3232307434082,31.221303939819336,0.1863,-0.0187,0.9437,0.3493,0.6240,96.1875,imu
1785929998.733855,0.1027,32.0495491027832,31.149282455444336,0.1853,-0.0153,0.9591,0.3604,0.6229,96.2500,imu
1785929998.831879,0.0980,32.3232307434082,31.221303939819336,0.1863,-0.0187,0.9740,0.3711,0.6240,96.1875,imu
1785929999.300815,0.4689,32.13957595825195,31.037647247314453,0.1852,-0.0187,1.0445,0.4218,0.6229,96.2500,imu
1785929999.300872,0.0001,32.13957595825195,31.221303939819336,0.1858,-0.0156,1.0445,0.4218,0.6229,96.2500,imu
1785929999.305987,0.0051,32.13957595825195,31.037647247314453,0.1852,-0.0187,1.0453,0.4223,0.6250,96.1250,imu
1785929999.491459,0.1855,31.955923080444336,30.853992462158203,0.1842,-0.0187,1.0730,0.4423,0.6240,96.1875,imu
1785929999.496077,0.0046,10.1010103225708,28.833791732788086,0.1142,0.3184,1.0734,0.4426,0.6250,96.1250,imu
1785929999.554299,0.0582,-35.6290168762207,24.609731674194336,-0.0323,1.0239,1.0720,0.4415,0.6567,94.3125,imu
1785929999.559162,0.0049,-31.955923080444336,24.609731674194336,-0.0215,0.9615,1.0719,0.4414,0.7014,91.7500,imu
1785929999.749910,0.1907,-23.87511444091797,17.9981632232666,-0.0172,0.7118,1.0697,0.4389,0.8367,84.0000,imu
1785929999.814984,0.0651,-0.18183636665344238,0.18183636665344238,0.0000,0.0062,1.0697,0.4389,0.9752,76.0625,imu
1785930000.013855,0.1989,-0.0,-0.0,-0.0000,0.0000,1.0697,0.4389,1.0897,69.5000,imu
1785930000.020564,0.0067,-0.0,-0.0,-0.0000,0.0000,1.0697,0.4389,1.1803,64.3125,imu
1785930000.071931,0.0514,-0.0,-0.0,-0.0000,0.0000,1.0697,0.4389,1.2534,60.1250,imu
1785930000.261514,0.1896,-12.063593864440918,11.70348834991455,-0.0011,0.4040,1.0696,0.4388,1.3188,56.3750,imu
1785930000.265893,0.0044,-29.52880096435547,28.448476791381836,-0.0032,0.9855,1.0696,0.4387,1.4224,50.4375,imu
1785930000.528129,0.2622,-24.609731674194336,24.24242401123047,-0.0011,0.8304,1.0696,0.4385,1.5250,44.5625,imu
1785930000.533123,0.0050,-0.7346189022064209,0.7346189022064209,0.0000,0.0250,1.0696,0.4385,1.5752,41.6875,imu
1785930000.732216,0.1991,-0.0,-0.0,-0.0000,0.0000,1.0696,0.4385,1.5904,40.8125,imu
1785930001.024617,0.2924,-2.0202019214630127,1.8365472555160522,-0.0005,0.0656,1.0696,0.4383,1.5904,40.8125,imu
1785930001.243216,0.2186,-11.883541107177734,11.34338092803955,-0.0016,0.3948,1.0696,0.4380,1.6352,38.2500,imu
1785930001.243392,0.0002,-3.3057851791381836,3.1221303939819336,-0.0005,0.1093,1.0696,0.4380,1.6515,37.3125,imu
1785930002.003011,0.7596,-29.384756088256836,28.282827377319336,-0.0032,0.9802,1.0700,0.4355,1.7050,34.2500,imu
1785930002.003110,0.0001,-28.099172592163086,27.18090057373047,-0.0027,0.9397,1.0700,0.4355,1.7835,29.7500,imu
1785930002.003145,0.0000,-15.426996231079102,15.059687614440918,-0.0011,0.5182,1.0700,0.4355,1.8500,25.9375,imu
1785930002.003170,0.0000,-14.876032829284668,14.325068473815918,-0.0016,0.4964,1.0700,0.4355,1.8642,25.1250,imu
1785930002.003206,0.0000,-26.62993621826172,26.078969955444336,-0.0016,0.8959,1.0700,0.4355,1.9308,21.3125,imu
1785930002.003229,0.0000,-6.611570358276367,6.427915573120117,-0.0005,0.2216,1.0700,0.4355,1.9722,18.9375,imu
1785930002.003253,0.0000,-0.0,-0.0,-0.0000,0.0000,1.0700,0.4355,1.9799,18.5000,imu
1785930002.003278,0.0000,-8.81542682647705,8.08080768585205,-0.0022,0.2872,1.0700,0.4355,1.9831,18.3125,imu
1785930002.003302,0.0000,-29.384756088256836,28.466482162475586,-0.0027,0.9834,1.0700,0.4355,2.0333,15.4375,imu
1785930002.003326,0.0000,-28.099172592163086,26.813589096069336,-0.0038,0.9334,1.0700,0.4355,2.0966,11.8125,imu
1785930002.101671,0.0983,-27.91551971435547,26.62993621826172,-0.0038,0.9272,1.0702,0.4352,2.1588,8.2500,imu
1785930002.101748,0.0001,-27.731863021850586,26.44628143310547,-0.0038,0.9209,1.0702,0.4352,2.2209,4.6875,imu
1785930002.684861,0.5831,-22.184038162231445,21.27485466003418,-0.0027,0.7387,1.0712,0.4340,2.2777,1.4375,imu
1785930003.243498,0.5586,-28.650136947631836,27.36455535888672,-0.0038,0.9521,1.0726,0.4325,2.3366,358.0625,imu
1785930003.287811,0.0443,-23.76708221435547,23.22692108154297,-0.0016,0.7988,1.0727,0.4325,2.4129,353.6875,imu
1785930003.287988,0.0002,-20.56932830810547,19.4674015045166,-0.0032,0.6805,1.0727,0.4325,2.4522,351.4375,imu
1785930003.288021,0.0000,-28.628530502319336,27.008047103881836,-0.0048,0.9457,1.0727,0.4325,2.5155,347.8125,imu
1785930003.288050,0.0000,-22.22222137451172,21.30394744873047,-0.0027,0.7399,1.0727,0.4325,2.5689,344.7500,imu
1785930003.288105,0.0001,-28.650136947631836,27.18090057373047,-0.0043,0.9490,1.0727,0.4325,2.6202,341.8125,imu
1785930003.288134,0.0000,-28.00279998779297,26.72994613647461,-0.0037,0.9303,1.0727,0.4325,2.6758,338.6250,imu
1785930003.288159,0.0000,-14.764400482177734,14.404293060302734,-0.0011,0.4958,1.0727,0.4325,2.7402,334.9375,imu
1785930003.288184,0.0000,-0.0,-0.0,-0.0000,0.0000,1.0727,0.4325,2.7391,335.0000,imu
1785930003.288207,0.0000,-18.54912757873535,17.44719886779785,-0.0032,0.6119,1.0727,0.4325,2.7533,334.1875,imu
