t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786029956.907948,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,enc,0.0000
1786029956.943277,0.0353,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.046924,0.1036,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.161634,0.1147,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.254387,0.0928,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.360053,0.1057,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.462955,0.1029,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.562442,0.0995,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.669567,0.1071,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.769990,0.1004,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.873199,0.1032,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029957.982911,0.1097,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029958.083471,0.1006,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029958.187104,0.1036,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029958.291213,0.1041,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029958.394922,0.1037,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
1786029958.497074,0.1022,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,140.7500,imu,0.0000
