t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786430690.129011,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,319.4375,enc,0.0000
1786430690.653859,0.5248,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,319.4375,enc,0.0000
1786430690.782330,0.1285,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,319.4375,enc,0.0000
1786430690.910912,0.1286,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,319.4375,enc,0.0000
1786430691.163053,0.2521,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,319.4375,enc,0.0000
1786430691.163130,0.0001,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,319.4375,enc,0.0000
1786430691.286456,0.1233,0.1762944459915161,0.04493033513426781,0.0006,-0.0022,0.0001,0.0000,-0.0003,319.4375,enc,0.0001
1786430691.546118,0.2597,2.8416335582733154,0.2907485067844391,0.0092,-0.0434,0.0025,0.0001,-0.0033,319.6250,imu,0.0006
1786430691.546176,0.0001,6.567633628845215,0.604913592338562,0.0210,-0.1014,0.0025,0.0001,-0.0164,320.3750,imu,0.0004
1786430691.686260,0.1401,9.919686317443848,0.9136553406715393,0.0318,-0.1531,0.0069,-0.0000,-0.0415,321.8125,imu,0.0002
1786430691.879109,0.1928,11.154955863952637,1.0274301767349243,0.0357,-0.1721,0.0138,-0.0005,-0.0611,322.9375,imu,-0.0006
1786430691.987139,0.1080,10.915114402770996,1.005339503288269,0.0350,-0.1684,0.0175,-0.0009,-0.0840,324.2500,imu,-0.0008
1786430692.144427,0.1573,9.594792366027832,0.8837308883666992,0.0307,-0.1481,0.0223,-0.0015,-0.1091,325.6875,imu,0.0000
1786430692.317590,0.1732,10.465280532836914,0.9639074206352234,0.0335,-0.1615,0.0281,-0.0022,-0.1287,326.8125,imu,0.0003
1786430692.361791,0.0442,9.296235084533691,0.8562321662902832,0.0298,-0.1435,0.0294,-0.0025,-0.1625,328.7500,imu,-0.0019
1786430692.559467,0.1977,8.90341567993164,0.8200514912605286,0.0285,-0.1374,0.0348,-0.0040,-0.1778,329.6250,imu,-0.0026
1786430692.620488,0.0610,9.058204650878906,0.8343083262443542,0.0290,-0.1398,0.0366,-0.0044,-0.1942,330.5625,imu,-0.0018
1786430692.797848,0.1774,4.806868076324463,0.442737877368927,0.0154,-0.0742,0.0392,-0.0049,-0.2073,331.3125,imu,0.0002
