t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786694076.085013,0.0000,-0.0,-0.0,-0.0000,0.0000,3.0908,0.2372,-9.9248,,enc,
1786694076.176829,0.0918,-0.0,-0.0,-0.0000,0.0000,3.0908,0.2372,-9.9248,,enc,
1786694076.289747,0.1129,-0.0,-0.0,-0.0000,0.0000,3.0908,0.2372,-9.9248,,enc,
1786694076.378585,0.0888,4.182236194610596,-0.0,0.0123,-0.0711,3.0898,0.2377,-9.9312,,enc,
1786694076.479452,0.1009,37.09461975097656,-0.0,0.1088,-0.6305,3.0806,0.2437,-9.9948,,enc,
1786694076.579707,0.1003,35.458091735839844,-0.0,0.1040,-0.6027,3.0721,0.2498,-10.0552,,enc,
1786694076.680167,0.1005,35.07805252075195,-0.0,0.1029,-0.5963,3.0642,0.2564,-10.1151,,enc,
1786694076.781194,0.1010,34.91258239746094,-0.0,0.1024,-0.5934,3.0566,0.2634,-10.1750,,enc,
1786694076.883550,0.1024,34.5270881652832,10.1010103225708,0.1309,-0.4152,3.0472,0.2730,-10.2175,,enc,
1786694076.982418,0.0989,34.185237884521484,23.638729095458984,0.1695,-0.1793,3.0357,0.2851,-10.2353,,enc,
1786694077.082546,0.1001,34.5270881652832,22.58953094482422,0.1675,-0.2029,3.0244,0.2975,-10.2556,,enc,
1786694077.191256,0.1087,34.0301399230957,22.32665252685547,0.1652,-0.1989,3.0125,0.3110,-10.2772,,enc,
1786694077.392180,0.2009,34.00339889526367,22.184038162231445,0.1648,-0.2009,2.9918,0.3368,-10.3176,,enc,
1786694077.440511,0.0483,33.821563720703125,22.54770851135254,0.1653,-0.1916,2.9868,0.3431,-10.3268,,enc,
1786694077.548876,0.1084,32.548709869384766,23.82056427001953,0.1653,-0.1484,2.9759,0.3573,-10.3429,,enc,
1786694077.642056,0.0932,32.73054504394531,23.638729095458984,0.1653,-0.1545,2.9668,0.3697,-10.3573,,enc,
1786694077.717969,0.0759,31.772266387939453,24.24242401123047,0.1642,-0.1280,2.9594,0.3798,-10.3670,,enc,
1786694077.860509,0.1425,30.7303466796875,24.911582946777344,0.1632,-0.0989,2.9460,0.3988,-10.3811,,enc,
1786694077.893495,0.0330,31.037647247314453,24.793386459350586,0.1637,-0.1061,2.9429,0.4032,-10.3846,,enc,
1786694077.995092,0.1016,30.7303466796875,24.729745864868164,0.1626,-0.1020,2.9336,0.4168,-10.3950,,enc,
1786694078.189478,0.1944,30.912181854248047,23.456892013549805,0.1594,-0.1267,2.9167,0.4428,-10.4196,,enc,
1786694078.215737,0.0263,30.609121322631836,21.60643768310547,0.1531,-0.1530,2.9145,0.4462,-10.4236,,enc,
1786694078.294387,0.0787,30.670339584350586,21.48760223388672,0.1529,-0.1561,2.9081,0.4564,-10.4359,,enc,
1786694078.527422,0.2330,30.54850959777832,21.45669174194336,0.1525,-0.1545,2.8904,0.4872,-10.4719,,enc,
1786694078.532310,0.0049,30.303028106689453,21.12029457092285,0.1508,-0.1561,2.8900,0.4878,-10.4727,,enc,
1786694078.604737,0.0724,30.366674423217773,21.27485466003418,0.1514,-0.1545,2.8846,0.4974,-10.4839,,enc,
1786694078.700355,0.0956,30.366674423217773,21.45669174194336,0.1520,-0.1515,2.8777,0.5101,-10.4984,,enc,
1786694078.866036,0.1657,30.184837341308594,21.27485466003418,0.1509,-0.1515,2.8663,0.5324,-10.5235,,enc,
1786694078.905906,0.0399,30.366674423217773,21.093017578125,0.1509,-0.1576,2.8636,0.5378,-10.5297,,enc,
1786694079.003107,0.0972,29.888906478881836,2.8808584213256836,0.0961,-0.4591,2.8598,0.5463,-10.5744,,enc,
1786694079.216540,0.2134,29.384756088256836,-0.0,0.0862,-0.4995,2.8541,0.5638,-10.6810,,enc,
1786694079.217554,0.0010,29.457490921020508,-0.0,0.0864,-0.5007,2.8541,0.5639,-10.6815,,enc,
1786694079.303045,0.0855,30.303028106689453,-0.0,0.0889,-0.5151,2.8521,0.5712,-10.7255,,enc,
1786694079.465795,0.1628,30.7303466796875,-0.0,0.0901,-0.5224,2.8494,0.5856,-10.8105,,enc,
1786694079.504857,0.0391,30.670339584350586,-0.0,0.0899,-0.5213,2.8488,0.5891,-10.8309,,enc,
1786694079.626154,0.1213,30.609121322631836,-0.0,0.0898,-0.5203,2.8477,0.5999,-10.8940,,enc,
1786694079.707914,0.0818,30.366674423217773,-6.727945804595947,0.0693,-0.6305,2.8474,0.6056,-10.9456,,enc,
