t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786626615.829376,0.0000,-0.0,-0.0,-0.0000,0.0000,14.1922,-7.3314,-9.8067,,enc,
1786626616.014006,0.1846,-0.0,-0.0,-0.0000,0.0000,14.1922,-7.3314,-9.8067,,enc,
1786626616.044382,0.0304,-0.0,-0.0,-0.0000,0.0000,14.1922,-7.3314,-9.8067,,enc,
1786626616.177693,0.1333,-0.0,-0.0,-0.0000,0.0000,14.1922,-7.3314,-9.8067,,enc,
1786626616.454256,0.2766,-0.0,-0.0,-0.0000,0.0000,14.1922,-7.3314,-9.8067,,enc,
1786626616.454334,0.0001,-0.0,-0.0,-0.0000,0.0000,14.1922,-7.3314,-9.8067,,enc,
1786626616.454350,0.0000,-0.0,-0.0,-0.0000,0.0000,14.1922,-7.3314,-9.8067,,enc,
1786626616.533411,0.0791,2.2038567066192627,-0.18365472555160522,0.0059,-0.0406,14.1918,-7.3312,-9.8099,,enc,
1786626616.781467,0.2481,31.639528274536133,-0.0,0.0928,-0.5378,14.1718,-7.3198,-9.9433,,enc,
1786626616.781523,0.0001,30.486684799194336,-0.0,0.0894,-0.5182,14.1718,-7.3198,-9.9433,,enc,
1786626616.831744,0.0502,30.184837341308594,1.8183637857437134,0.0938,-0.4822,14.1677,-7.3174,-9.9675,,enc,
1786626616.998794,0.1671,32.912384033203125,25.45709228515625,0.1711,-0.1267,14.1436,-7.3021,-9.9887,,enc,
1786626617.084795,0.0860,33.457889556884766,24.911582946777344,0.1711,-0.1453,14.1312,-7.2941,-10.0012,,enc,
1786626617.167898,0.0831,33.24150466918945,24.793386459350586,0.1702,-0.1436,14.1195,-7.2862,-10.0131,,enc,
1786626617.324466,0.1566,33.4899787902832,24.847402572631836,0.1711,-0.1469,14.0975,-7.2709,-10.0361,,enc,
1786626617.337373,0.0129,34.5270881652832,25.89531707763672,0.1772,-0.1467,14.0957,-7.2696,-10.0380,,enc,
1786626617.445244,0.1079,34.5270881652832,25.528005599975586,0.1761,-0.1530,14.0803,-7.2584,-10.0545,,enc,
1786626617.676725,0.2315,34.34343338012695,25.528005599975586,0.1756,-0.1498,14.0483,-7.2333,-10.0892,,enc,
1786626617.676772,0.0000,34.3902473449707,25.38756561279297,0.1753,-0.1530,14.0483,-7.2333,-10.0892,,enc,
1786626617.743664,0.0669,34.1597785949707,25.344350814819336,0.1745,-0.1498,14.0392,-7.2260,-10.0993,,enc,
1786626617.982460,0.2388,34.185237884521484,25.09341812133789,0.1738,-0.1545,14.0078,-7.1989,-10.1362,,enc,
1786626617.988537,0.0061,34.2101936340332,25.20751190185547,0.1742,-0.1530,14.0070,-7.1982,-10.1371,,enc,
1786626618.050195,0.0617,34.73074722290039,25.45709228515625,0.1765,-0.1576,13.9988,-7.1910,-10.1468,,enc,
1786626618.147967,0.0978,34.73074722290039,25.63892936706543,0.1770,-0.1545,13.9860,-7.1794,-10.1619,,enc,
1786626618.421241,0.2733,34.73074722290039,25.45709228515625,0.1765,-0.1576,13.9517,-7.1455,-10.2050,,enc,
1786626618.421299,0.0001,34.8943977355957,25.528005599975586,0.1772,-0.1592,13.9517,-7.1455,-10.2050,,enc,
