t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786690727.371083,0.0000,-0.0,-0.0,-0.0000,0.0000,5.6501,-2.8824,-3.6743,,enc,
1786690727.442535,0.0715,-0.0,-0.0,-0.0000,0.0000,5.6501,-2.8824,-3.6743,,enc,
1786690727.499044,0.0565,-0.0,-0.0,-0.0000,0.0000,5.6501,-2.8824,-3.6743,,enc,
1786690727.703048,0.2040,-0.0,-0.0,-0.0000,0.0000,5.6501,-2.8824,-3.6743,,enc,
1786690727.798084,0.0950,-0.0,-0.0,-0.0000,0.0000,5.6501,-2.8824,-3.6743,,enc,
1786690727.894540,0.0965,-0.0,-0.0,-0.0000,0.0000,5.6501,-2.8824,-3.6743,,enc,
1786690728.021486,0.1269,9.091818809509277,7.63712739944458,0.0491,-0.0247,5.6447,-2.8792,-3.6774,,enc,
1786690728.091042,0.0696,27.18090057373047,27.731863021850586,0.1610,0.0094,5.6351,-2.8735,-3.6767,,enc,
1786690728.160175,0.0691,26.366273880004883,26.72994613647461,0.1557,0.0062,5.6258,-2.8680,-3.6763,,enc,
1786690728.300806,0.1406,29.384756088256836,27.18090057373047,0.1659,-0.0375,5.6058,-2.8560,-3.6816,,enc,
1786690728.391923,0.0911,30.54850959777832,27.639127731323242,0.1706,-0.0495,5.5925,-2.8479,-3.6861,,enc,
1786690728.478527,0.0866,30.184837341308594,27.457292556762695,0.1690,-0.0464,5.5800,-2.8403,-3.6901,,enc,
1786690728.943973,0.4654,30.003000259399414,27.275455474853516,0.1679,-0.0464,5.5142,-2.7981,-3.7117,,enc,
1786690728.944026,0.0001,30.003000259399414,27.275455474853516,0.1679,-0.0464,5.5142,-2.7981,-3.7117,,enc,
1786690728.944037,0.0000,29.888906478881836,27.008047103881836,0.1668,-0.0490,5.5142,-2.7981,-3.7117,,enc,
1786690728.944047,0.0000,29.639328002929688,27.275455474853516,0.1669,-0.0402,5.5142,-2.7981,-3.7117,,enc,
1786690728.944056,0.0000,29.639328002929688,27.09362030029297,0.1663,-0.0433,5.5142,-2.7981,-3.7117,,enc,
1786690729.033645,0.0896,18.7327823638916,17.07988929748535,0.1050,-0.0281,5.5063,-2.7930,-3.7142,,enc,
1786690729.125991,0.0923,34.00339889526367,27.09362030029297,0.1791,-0.1175,5.4925,-2.7839,-3.7251,,enc,
1786690729.197546,0.0716,35.6290168762207,27.36455535888672,0.1847,-0.1405,5.4815,-2.7765,-3.7351,,enc,
1786690729.298381,0.1008,35.44536209106445,27.548208236694336,0.1847,-0.1342,5.4662,-2.7659,-3.7486,,enc,
1786690729.525543,0.2272,35.81267166137695,27.18090057373047,0.1847,-0.1467,5.4326,-2.7408,-3.7820,,enc,
1786690729.961307,0.4358,35.8306770324707,26.82799530029297,0.1837,-0.1530,5.3717,-2.6888,-3.8487,,enc,
1786690729.961359,0.0001,35.8217658996582,26.91178321838379,0.1839,-0.1515,5.3717,-2.6888,-3.8487,,enc,
1786690729.961372,0.0000,35.6290168762207,26.813589096069336,0.1831,-0.1498,5.3717,-2.6888,-3.8487,,enc,
1786690729.961384,0.0000,35.8217658996582,26.54810905456543,0.1829,-0.1576,5.3717,-2.6888,-3.8487,,enc,
1786690729.961395,0.0000,35.63992691040039,26.72994613647461,0.1829,-0.1515,5.3717,-2.6888,-3.8487,,enc,
1786690730.058659,0.0973,35.458091735839844,26.54810905456543,0.1818,-0.1515,5.3584,-2.6771,-3.8634,,enc,
1786690730.132046,0.0734,35.6290168762207,26.078969955444336,0.1809,-0.1623,5.3486,-2.6682,-3.8753,,enc,
1786690730.206491,0.0744,35.8217658996582,26.002599716186523,0.1813,-0.1669,5.3387,-2.6591,-3.8877,,enc,
1786690730.323643,0.1172,33.4251594543457,3.4894399642944336,0.1082,-0.5088,5.3299,-2.6499,-3.9473,,enc,
1786690730.405107,0.0815,32.912384033203125,-0.0,0.0965,-0.5594,5.3247,-2.6440,-3.9929,,enc,
1786690730.554477,0.1494,32.808223724365234,-0.0,0.0962,-0.5577,5.3162,-2.6324,-4.0762,,enc,
1786690730.615473,0.0610,33.72889709472656,19.248428344726562,0.1553,-0.2461,5.3106,-2.6247,-4.0912,,enc,
1786690730.732583,0.1171,34.00339889526367,25.09341812133789,0.1733,-0.1515,5.2991,-2.6080,-4.1090,,enc,
1786690730.856765,0.1242,34.36707305908203,24.729745864868164,0.1733,-0.1638,5.2873,-2.5901,-4.1293,,enc,
1786690730.927701,0.0709,34.0301399230957,24.48729705810547,0.1716,-0.1622,5.2807,-2.5798,-4.1408,,enc,
1786690732.236485,1.3088,34.36707305908203,26.184436798095703,0.1775,-0.1391,5.1924,-2.3649,-4.3229,,enc,
1786690732.236553,0.0001,34.5270881652832,28.099172592163086,0.1836,-0.1093,5.1924,-2.3648,-4.3229,,enc,
1786690732.236578,0.0000,34.548912048339844,27.82096290588379,0.1829,-0.1144,5.1924,-2.3648,-4.3229,,enc,
1786690732.236608,0.0000,34.5270881652832,27.731863021850586,0.1826,-0.1155,5.1924,-2.3648,-4.3229,,enc,
1786690732.487674,0.2511,34.36707305908203,27.639127731323242,0.1818,-0.1144,5.1763,-2.3221,-4.3516,,enc,
1786690732.487741,0.0001,34.34343338012695,27.548208236694336,0.1815,-0.1155,5.1763,-2.3221,-4.3516,,enc,
1786690732.487765,0.0000,34.185237884521484,27.457292556762695,0.1807,-0.1144,5.1763,-2.3221,-4.3516,,enc,
1786690732.487784,0.0000,34.1597785949707,27.548208236694336,0.1809,-0.1124,5.1763,-2.3221,-4.3516,,enc,
1786690732.487803,0.0000,34.185237884521484,27.275455474853516,0.1802,-0.1175,5.1763,-2.3221,-4.3516,,enc,
1786690732.487822,0.0000,34.00339889526367,27.09362030029297,0.1791,-0.1175,5.1763,-2.3221,-4.3516,,enc,
1786690732.487842,0.0000,34.185237884521484,27.09362030029297,0.1797,-0.1205,5.1763,-2.3221,-4.3516,,enc,
1786690732.487860,0.0000,12.855831146240234,11.019283294677734,0.0700,-0.0312,5.1763,-2.3221,-4.3516,,enc,
1786690732.487880,0.0000,-0.0,-0.0,-0.0000,0.0000,5.1763,-2.3221,-4.3516,,enc,
1786690732.487897,0.0000,-0.0,-0.0,-0.0000,0.0000,5.1763,-2.3221,-4.3516,,enc,
1786690732.487915,0.0000,-0.0,-0.0,-0.0000,0.0000,5.1763,-2.3221,-4.3516,,enc,
1786690732.574948,0.0870,-0.0,-0.0,-0.0000,0.0000,5.1763,-2.3221,-4.3516,,enc,
1786690732.859995,0.2850,19.092819213867188,16.728944778442383,0.1050,-0.0402,5.1661,-2.2940,-4.3631,,enc,
1786690732.860063,0.0001,35.44536209106445,33.7924690246582,0.2030,-0.0281,5.1661,-2.2940,-4.3631,,enc,
1786690732.941079,0.0810,33.821563720703125,32.912384033203125,0.1957,-0.0155,5.1607,-2.2791,-4.3643,,enc,
1786690732.941156,0.0001,33.97612380981445,32.87419509887695,0.1960,-0.0187,5.1606,-2.2790,-4.3643,,enc,
1786690733.210958,0.2698,33.457889556884766,33.27605438232422,0.1957,-0.0031,5.1427,-2.2294,-4.3651,,enc,
1786690733.233649,0.0227,32.73054504394531,33.457889556884766,0.1941,0.0124,5.1412,-2.2253,-4.3649,,enc,
1786690733.273058,0.0394,32.73054504394531,33.27605438232422,0.1935,0.0093,5.1386,-2.2181,-4.3645,,enc,
1786690733.866217,0.5932,32.73054504394531,33.27605438232422,0.1935,0.0093,5.0989,-2.1104,-4.3590,,enc,
1786690733.866300,0.0001,32.36687469482422,33.27605438232422,0.1925,0.0155,5.0988,-2.1104,-4.3590,,enc,
1786690733.900680,0.0344,32.185035705566406,33.457889556884766,0.1925,0.0216,5.0966,-2.1042,-4.3583,,enc,
1786690734.281429,0.3807,32.00320053100586,33.27605438232422,0.1914,0.0216,5.0707,-2.0360,-4.3500,,enc,
1786690734.281582,0.0002,32.00320053100586,33.27605438232422,0.1914,0.0216,5.0707,-2.0360,-4.3500,,enc,
1786690734.281755,0.0002,31.821365356445312,33.27605438232422,0.1909,0.0247,5.0707,-2.0360,-4.3500,,enc,
1786690734.322149,0.0404,31.639528274536133,33.09421920776367,0.1898,0.0247,5.0680,-2.0288,-4.3490,,enc,
1786690734.322220,0.0001,30.670339584350586,33.4251594543457,0.1879,0.0468,5.0680,-2.0288,-4.3490,,enc,
1786690734.332485,0.0103,30.184837341308594,33.457889556884766,0.1866,0.0556,5.0673,-2.0270,-4.3484,,enc,
1786690734.332529,0.0000,30.366674423217773,33.27605438232422,0.1866,0.0495,5.0673,-2.0270,-4.3484,,enc,
1786690734.398987,0.0665,30.003000259399414,33.457889556884766,0.1861,0.0587,5.0628,-2.0154,-4.3445,,enc,
1786690734.574568,0.1756,29.568410873413086,33.4251594543457,0.1847,0.0656,5.0508,-1.9853,-4.3330,,enc,
1786690734.603808,0.0292,29.568410873413086,33.24150466918945,0.1842,0.0624,5.0488,-1.9803,-4.3312,,enc,
1786690734.679118,0.0753,29.201101303100586,33.24150466918945,0.1831,0.0687,5.0436,-1.9675,-4.3260,,enc,
1786690734.777968,0.0989,28.911983489990234,33.27605438232422,0.1823,0.0742,5.0367,-1.9509,-4.3187,,enc,
1786690734.938691,0.1607,28.833791732788086,33.24150466918945,0.1820,0.0749,5.0252,-1.9240,-4.3066,,enc,
1786690734.955624,0.0169,28.730146408081055,33.09421920776367,0.1813,0.0742,5.0239,-1.9212,-4.3054,,enc,
1786690735.042396,0.0868,28.650136947631836,33.0578498840332,0.1809,0.0749,5.0176,-1.9068,-4.2989,,enc,
1786690735.193251,0.1509,28.730146408081055,33.09421920776367,0.1813,0.0742,5.0064,-1.8819,-4.2877,,enc,
1786690735.252684,0.0594,28.650136947631836,33.0578498840332,0.1809,0.0749,5.0019,-1.8721,-4.2832,,enc,
1786690735.344817,0.0921,28.548309326171875,32.912384033203125,0.1802,0.0742,4.9949,-1.8571,-4.2764,,enc,
1786690735.468982,0.1242,28.366474151611328,32.912384033203125,0.1797,0.0773,4.9853,-1.8369,-4.2668,,enc,
1786690735.546700,0.0777,28.366474151611328,32.912384033203125,0.1797,0.0773,4.9792,-1.8244,-4.2608,,enc,
1786690735.651438,0.1047,28.18463706970215,32.73054504394531,0.1786,0.0773,4.9709,-1.8076,-4.2527,,enc,
1786690735.755123,0.1037,28.18463706970215,32.73054504394531,0.1786,0.0773,4.9625,-1.7911,-4.2447,,enc,
1786690735.851659,0.0965,28.099172592163086,32.6905403137207,0.1782,0.0780,4.9547,-1.7758,-4.2372,,enc,
1786690736.009511,0.1579,28.00279998779297,32.73054504394531,0.1781,0.0804,4.9415,-1.7509,-4.2245,,enc,
1786690736.070172,0.0607,28.099172592163086,32.6905403137207,0.1782,0.0780,4.9364,-1.7414,-4.2198,,enc,
1786690736.172956,0.1028,27.728261947631836,32.5897102355957,0.1769,0.0826,4.9276,-1.7255,-4.2113,,enc,
1786690736.340827,0.1679,27.639127731323242,32.00320053100586,0.1749,0.0742,4.9132,-1.6999,-4.1988,,enc,
1786690736.364491,0.0237,25.27525520324707,27.275455474853516,0.1541,0.0340,4.9114,-1.6967,-4.1980,,enc,
1786690736.464499,0.1000,25.02745819091797,27.188100814819336,0.1531,0.0367,4.9038,-1.6834,-4.1943,,enc,
1786690736.673111,0.2086,25.63892936706543,27.457292556762695,0.1557,0.0309,4.8876,-1.6553,-4.1879,,enc,
1786690736.684535,0.0114,28.366474151611328,29.093820571899414,0.1685,0.0124,4.8866,-1.6537,-4.1877,,enc,
1786690736.760992,0.0765,28.366474151611328,29.093820571899414,0.1685,0.0124,4.8801,-1.6425,-4.1868,,enc,
1786690736.863267,0.1023,28.18463706970215,28.911983489990234,0.1674,0.0124,4.8715,-1.6277,-4.1855,,enc,
1786690737.027070,0.1638,28.18463706970215,28.911983489990234,0.1674,0.0124,4.8577,-1.6040,-4.1835,,enc,
1786690737.062616,0.0355,28.366474151611328,29.275653839111328,0.1690,0.0155,4.8547,-1.5988,-4.1830,,enc,
1786690737.163578,0.1010,29.821165084838867,30.003000259399414,0.1754,0.0031,4.8457,-1.5836,-4.1826,,enc,
1786690737.328554,0.1650,29.752065658569336,29.752065658569336,0.1745,0.0000,4.8312,-1.5587,-4.1826,,enc,
1786690737.387080,0.0585,29.384756088256836,29.935720443725586,0.1739,0.0094,4.8260,-1.5499,-4.1821,,enc,
1786690737.463230,0.0762,29.752065658569336,29.935720443725586,0.1750,0.0031,4.8193,-1.5385,-4.1819,,enc,
1786690737.686205,0.2230,30.366674423217773,30.184837341308594,0.1775,-0.0031,4.7993,-1.5043,-4.1825,,enc,
1786690737.686260,0.0001,30.119375228881836,30.303028106689453,0.1772,0.0031,4.7993,-1.5043,-4.1825,,enc,
1786690737.800105,0.1138,30.249011993408203,30.068960189819336,0.1769,-0.0031,4.7891,-1.4869,-4.1829,,enc,
