t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786459622.740742,0.0000,-0.0,-0.0,-0.0000,0.0000,-0.3752,-0.1596,-0.4866,,enc,
1786459622.839253,0.0985,-0.0,-0.0,-0.0000,0.0000,-0.3752,-0.1596,-0.4866,,enc,
1786459622.939547,0.1003,-0.0,-0.0,-0.0000,0.0000,-0.3752,-0.1596,-0.4866,,enc,
1786459623.040756,0.1012,-0.0,-0.0,-0.0000,0.0000,-0.3752,-0.1596,-0.4866,,enc,
1786459623.142516,0.1018,-0.0,-0.0,-0.0000,0.0000,-0.3752,-0.1596,-0.4866,,enc,
1786459623.272725,0.1302,-0.0,-0.0,-0.0000,0.0000,-0.3752,-0.1596,-0.4866,,enc,
1786459623.372392,0.0997,8.64257526397705,7.382200241088867,0.0470,-0.0214,-0.3711,-0.1618,-0.4888,,enc,
1786459623.449916,0.0775,25.528005599975586,26.813589096069336,0.1535,0.0219,-0.3606,-0.1673,-0.4871,,enc,
1786459623.546622,0.0967,24.609731674194336,25.71166229248047,0.1476,0.0187,-0.3479,-0.1740,-0.4853,,enc,
1786459623.645647,0.0990,24.42607879638672,25.528005599975586,0.1465,0.0187,-0.3351,-0.1807,-0.4834,,enc,
1786459623.745641,0.1000,24.24242401123047,25.528005599975586,0.1459,0.0219,-0.3222,-0.1875,-0.4812,,enc,
1786459623.846287,0.1006,24.729745864868164,29.093820571899414,0.1578,0.0742,-0.3080,-0.1947,-0.4738,,enc,
1786459623.952203,0.1059,24.837114334106445,29.20984649658203,0.1585,0.0743,-0.2930,-0.2023,-0.4659,,enc,
1786459624.053160,0.1010,24.30724334716797,28.80858612060547,0.1557,0.0765,-0.2789,-0.2092,-0.4582,,enc,
1786459624.161231,0.1081,23.69145965576172,31.221303939819336,0.1610,0.1280,-0.2632,-0.2167,-0.4443,,enc,
1786459624.253650,0.0924,23.69145965576172,31.037647247314453,0.1605,0.1249,-0.2498,-0.2229,-0.4328,,enc,
1786459624.368184,0.1145,23.638729095458984,30.912181854248047,0.1600,0.1236,-0.2330,-0.2304,-0.4186,,enc,
1786459624.490008,0.1218,23.32415008544922,30.670339584350586,0.1583,0.1249,-0.2153,-0.2379,-0.4034,,enc,
1786459624.557358,0.0673,23.32415008544922,30.853992462158203,0.1589,0.1280,-0.2054,-0.2421,-0.3948,,enc,
1786459624.654810,0.0975,23.14049530029297,30.670339584350586,0.1578,0.1280,-0.1911,-0.2478,-0.3823,,enc,
1786459624.755157,0.1003,23.14049530029297,30.670339584350586,0.1578,0.1280,-0.1764,-0.2535,-0.3695,,enc,
1786459624.888765,0.1336,11.523433685302734,31.509389877319336,0.1262,0.3397,-0.1604,-0.2589,-0.3241,,enc,
1786459624.955456,0.0667,-0.0,32.6905403137207,0.0959,0.5557,-0.1543,-0.2607,-0.2870,,enc,
1786459625.056030,0.1006,-0.0,31.955923080444336,0.0937,0.5432,-0.1451,-0.2629,-0.2324,,enc,
1786459625.156274,0.1002,-0.0,33.0578498840332,0.0969,0.5619,-0.1355,-0.2646,-0.1761,,enc,
1786459625.256659,0.1004,-0.0,31.404958724975586,0.0921,0.5338,-0.1264,-0.2657,-0.1225,,enc,
1786459625.356897,0.1002,-0.0,2.0202019214630127,0.0059,0.0343,-0.1258,-0.2658,-0.1190,,enc,
1786459625.476876,0.1200,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459625.593976,0.1171,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459625.671318,0.0773,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459625.761009,0.0897,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459625.860443,0.0994,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459625.961017,0.1006,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459626.062486,0.1015,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459626.169415,0.1069,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459626.299306,0.1299,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459626.491476,0.1922,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459627.266484,0.7750,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459627.393882,0.1274,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459627.664570,0.2707,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459627.781449,0.1169,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459627.971168,0.1897,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.044538,0.0734,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.141826,0.0973,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.194485,0.0527,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.263853,0.0694,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.390975,0.1271,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.488030,0.0971,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.500832,0.0128,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.563787,0.0630,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.668597,0.1048,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.684183,0.0156,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.763811,0.0796,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.830447,0.0666,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459628.893261,0.0628,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459629.006130,0.1129,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459629.108840,0.1027,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459629.229421,0.1206,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459629.325169,0.0957,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459629.365916,0.0407,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459629.532835,0.1669,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459629.734817,0.2020,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459629.764620,0.0298,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
1786459629.876902,0.1123,-0.0,-0.0,-0.0000,0.0000,-0.1258,-0.2658,-0.1190,,enc,
