t,dt,left_rpm,right_rpm,v,w,x,y,theta
1785502409.285850,0.0000,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502409.377799,0.0919,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502409.482281,0.1045,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502409.580137,0.0979,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502409.687547,0.1074,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502409.799139,0.1116,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502409.901080,0.1019,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502409.988423,0.0873,-0.0,-0.0,-0.0000,0.0000,0.0000,0.0000,0.0000
1785502410.088259,0.0998,16.728944778442383,13.092218399047852,0.0874,-0.0618,0.0087,-0.0001,-0.0062
1785502410.195463,0.1072,30.184837341308594,24.18423843383789,0.1594,-0.1020,0.0258,-0.0003,-0.0171
1785502410.310037,0.1146,29.093820571899414,23.456892013549805,0.1541,-0.0958,0.0435,-0.0008,-0.0281
1785502410.393400,0.0834,29.093820571899414,23.275054931640625,0.1536,-0.0989,0.0563,-0.0013,-0.0363
1785502410.489824,0.0964,29.201101303100586,23.50780487060547,0.1546,-0.0968,0.0711,-0.0020,-0.0457
1785502410.592967,0.1031,32.912384033203125,24.18423843383789,0.1674,-0.1484,0.0884,-0.0030,-0.0610
1785502410.695393,0.1024,32.5897102355957,24.127187728881836,0.1663,-0.1438,0.1054,-0.0043,-0.0757
1785502410.871429,0.1760,32.548709869384766,24.00240135192871,0.1658,-0.1453,0.1344,-0.0073,-0.1013
1785502410.904657,0.0332,32.50688552856445,23.87511444091797,0.1653,-0.1467,0.1399,-0.0079,-0.1061
1785502411.003136,0.0985,31.772266387939453,23.50780487060547,0.1621,-0.1405,0.1557,-0.0098,-0.1200
