t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786777371.388069,0.0000,-0.0,-0.0,-0.0000,0.0000,0.2834,0.2267,-0.3162,266.8665,enc,
1786777371.493076,0.1050,-0.0,-0.0,-0.0000,0.0000,0.2834,0.2267,-0.3162,266.8665,enc,
1786777371.594401,0.1013,-0.0,-0.0,-0.0000,0.0000,0.2834,0.2267,-0.3162,266.8665,enc,
1786777371.691921,0.0975,-0.0,-0.0,-0.0000,0.0000,0.2834,0.2267,-0.3162,266.8665,enc,
1786777371.806338,0.1144,-0.0,-0.0,-0.0000,0.0000,0.2834,0.2267,-0.3162,266.8665,enc,
1786777371.860416,0.0541,-0.0,-0.0,-0.0000,0.0000,0.2834,0.2267,-0.3162,266.8665,enc,
1786777372.017022,0.1566,-0.0,-0.0,-0.0000,0.0000,0.2834,0.2267,-0.3162,266.8665,enc,
1786777372.067911,0.0509,-0.0,-0.0,-0.0000,0.0000,0.2834,0.2267,-0.3162,266.8665,enc,
1786777372.169793,0.1019,16.71257972717285,-0.0,0.0490,-0.2841,0.2881,0.2251,-0.3212,267.1502,imu,
1786777372.311615,0.1418,26.44628143310547,-0.0,0.0775,-0.4495,0.2985,0.2214,-0.3399,268.2224,imu,
1786777372.469442,0.1578,25.528005599975586,-0.0,0.0749,-0.4339,0.3096,0.2174,-0.3460,268.5728,imu,
1786777372.507600,0.0382,25.27525520324707,-2.1820363998413086,0.0677,-0.4667,0.3120,0.2165,-0.3664,269.7382,imu,
1786777372.569646,0.0620,26.44628143310547,-23.69145965576172,0.0081,-0.8522,0.3125,0.2163,-0.4074,272.0923,imu,
1786777372.716806,0.1472,27.008047103881836,-23.04686737060547,0.0116,-0.8508,0.3140,0.2155,-0.4575,274.9577,imu,
1786777372.826780,0.1100,26.813589096069336,-22.77318572998047,0.0118,-0.8429,0.3151,0.2149,-0.5040,277.6255,imu,
1786777372.871789,0.0450,26.54810905456543,-22.184038162231445,0.0128,-0.8283,0.3156,0.2146,-0.5551,280.5510,imu,
1786777372.971069,0.0993,26.813589096069336,-23.14049530029297,0.0108,-0.8491,0.3165,0.2140,-0.5910,282.6082,imu,
1786777373.092891,0.1218,28.366474151611328,-24.18423843383789,0.0123,-0.8933,0.3177,0.2131,-0.6401,285.4207,imu,
1786777373.186169,0.0933,28.099172592163086,-24.05876922607422,0.0118,-0.8866,0.3186,0.2124,-0.6916,288.3755,imu,
1786777373.337968,0.1518,29.45406150817871,-24.602802276611328,0.0142,-0.9189,0.3202,0.2110,-0.7314,290.6531,imu,
1786777373.390577,0.0526,29.639328002929688,-24.911582946777344,0.0139,-0.9273,0.3207,0.2105,-0.7688,292.7976,imu,
1786777373.533657,0.1431,29.107542037963867,-24.083024978637695,0.0147,-0.9041,0.3221,0.2089,-0.8107,295.1958,imu,
1786777373.604047,0.0704,29.457490921020508,-25.09341812133789,0.0128,-0.9273,0.3227,0.2083,-0.8545,297.7073,imu,
1786777373.687245,0.0832,29.348745346069336,-25.20751190185547,0.0121,-0.9273,0.3234,0.2075,-0.8974,300.1653,imu,
1786777373.797531,0.1103,29.935720443725586,-24.609731674194336,0.0156,-0.9272,0.3243,0.2060,-0.9673,304.1691,imu,
1786777373.896418,0.0989,30.969226837158203,-25.02745819091797,0.0174,-0.9518,0.3252,0.2046,-1.0289,307.7007,imu,
1786777374.005082,0.1087,30.670339584350586,-24.609731674194336,0.0178,-0.9397,0.3261,0.2029,-1.0749,310.3373,imu,
1786777374.106391,0.1013,30.789175033569336,-24.48729705810547,0.0185,-0.9396,0.3270,0.2012,-1.1246,313.1823,imu,
1786777374.199585,0.0932,32.39946746826172,-26.50865364074707,0.0173,-1.0013,0.3276,0.1997,-1.1864,316.7216,imu,
1786777374.319839,0.1203,32.13957595825195,-26.997243881225586,0.0151,-1.0052,0.3282,0.1980,-1.2372,319.6328,imu,
1786777374.418598,0.0988,32.3232307434082,-26.813589096069336,0.0162,-1.0052,0.3286,0.1964,-1.2883,322.5612,imu,
1786777374.507263,0.0887,32.18021011352539,-26.491788864135742,0.0167,-0.9973,0.3289,0.1950,-1.3455,325.8391,imu,
1786777374.675537,0.1683,35.07805252075195,-24.793386459350586,0.0302,-1.0177,0.3298,0.1900,-1.3983,328.8648,imu,
1786777374.720087,0.0445,34.825096130371094,-24.949321746826172,0.0290,-1.0160,0.3300,0.1887,-1.4475,331.6857,imu,
1786777374.862715,0.1426,35.094417572021484,-25.09341812133789,0.0293,-1.0231,0.3303,0.1846,-1.4926,334.2683,imu,
1786777374.924738,0.0620,34.65183639526367,-24.083024978637695,0.0310,-0.9984,0.3303,0.1826,-1.5549,337.8359,imu,
1786777375.083115,0.1584,35.44536209106445,-21.48760223388672,0.0409,-0.9677,0.3301,0.1762,-1.5977,340.2871,imu,
1786777375.130279,0.0472,35.458091735839844,-21.638526916503906,0.0405,-0.9705,0.3300,0.1742,-1.6338,342.3569,imu,
1786777375.231143,0.1009,35.458091735839844,-19.63832664489746,0.0464,-0.9365,0.3295,0.1696,-1.6745,344.6909,imu,
1786777375.342433,0.1113,36.3708381652832,-1.0803219079971313,0.1035,-0.6366,0.3281,0.1582,-1.6977,346.0166,imu,
1786777375.480886,0.1385,36.17998123168945,-0.0,0.1061,-0.6150,0.3258,0.1437,-1.7287,347.7969,imu,
1786777375.592523,0.1116,36.549110412597656,-0.0,0.1072,-0.6213,0.3235,0.1319,-1.7586,349.5052,imu,
1786777375.638366,0.0458,36.21116638183594,0.5197775363922119,0.1077,-0.6067,0.3225,0.1271,-1.7865,351.1065,imu,
1786777375.800820,0.1625,35.6506233215332,23.04686737060547,0.1721,-0.2142,0.3160,0.0999,-1.8058,352.2143,imu,
1786777375.939707,0.1389,35.69139099121094,23.043472290039062,0.1722,-0.2150,0.3104,0.0766,-1.8060,352.2210,imu,
1786777375.989206,0.0495,36.0107307434082,23.04686737060547,0.1732,-0.2204,0.3083,0.0683,-1.8146,352.7176,imu,
1786777376.053959,0.0648,35.8306770324707,23.22692108154297,0.1732,-0.2142,0.3055,0.0575,-1.8251,353.3207,imu,
1786777376.165415,0.1115,33.87805938720703,24.42786407470703,0.1710,-0.1606,0.3006,0.0391,-1.8326,353.7482,imu,
1786777376.308074,0.1427,33.582576751708984,24.13747787475586,0.1692,-0.1605,0.2941,0.0158,-1.8419,354.2787,imu,
1786777376.405511,0.0974,33.97612380981445,24.24242401123047,0.1707,-0.1655,0.2895,-0.0002,-1.8539,354.9653,imu,
1786777376.564839,0.1593,31.43321418762207,24.72275161743164,0.1647,-0.1141,0.2819,-0.0253,-1.8616,355.4071,imu,
1786777376.607506,0.0427,31.955923080444336,25.16069793701172,0.1675,-0.1155,0.2799,-0.0321,-1.8666,355.6934,imu,
1786777376.722952,0.1154,31.457691192626953,24.729745864868164,0.1648,-0.1144,0.2742,-0.0503,-1.8717,355.9882,imu,
1786777376.770723,0.0478,31.404958724975586,24.97704315185547,0.1653,-0.1093,0.2718,-0.0578,-1.8782,356.3598,imu,
1786777376.911078,0.1404,30.486684799194336,25.16069793701172,0.1632,-0.0905,0.2648,-0.0796,-1.8844,356.7160,imu,
1786777377.024158,0.1131,29.384756088256836,25.71166229248047,0.1616,-0.0624,0.2591,-0.0970,-1.8860,356.8071,imu,
1786777377.076518,0.0524,29.201101303100586,25.528005599975586,0.1605,-0.0624,0.2565,-0.1050,-1.8901,357.0393,imu,
1786777377.181313,0.1048,29.348745346069336,25.38756561279297,0.1605,-0.0673,0.2511,-0.1209,-1.8927,357.1924,imu,
1786777377.318391,0.1371,29.384756088256836,25.344350814819336,0.1605,-0.0687,0.2441,-0.1418,-1.8955,357.3524,imu,
1786777377.390939,0.0725,27.280750274658203,25.676002502441406,0.1553,-0.0273,0.2405,-0.1524,-1.8954,357.3453,imu,
1786777377.540382,0.1494,27.09362030029297,26.002599716186523,0.1557,-0.0185,0.2331,-0.1745,-1.8952,357.3320,imu,
1786777377.597349,0.0570,26.813589096069336,25.71166229248047,0.1540,-0.0187,0.2303,-0.1828,-1.8942,357.2762,imu,
