t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src
1785930460.619668,0.2729,34.71074295043945,33.0578498840332,0.1987,-0.0281,0.3928,0.0021,0.0055,70.6875,imu
1785930460.701524,0.0819,34.548912048339844,32.912384033203125,0.1978,-0.0278,0.4090,0.0022,0.0044,70.7500,imu
1785930460.802250,0.1007,34.71074295043945,32.87419509887695,0.1982,-0.0312,0.4290,0.0022,0.0033,70.8125,imu
1785930460.921041,0.1188,34.36707305908203,32.73054504394531,0.1967,-0.0278,0.4524,0.0023,0.0022,70.8750,imu
1785930461.130304,0.2093,34.5703010559082,32.7697639465332,0.1975,-0.0306,0.4937,0.0023,0.0011,70.9375,imu
1785930461.436234,0.3059,34.185237884521484,32.73054504394531,0.1962,-0.0247,0.5537,0.0024,0.0011,70.9375,imu
1785930461.579741,0.1435,34.36707305908203,32.548709869384766,0.1962,-0.0309,0.5819,0.0024,0.0011,70.9375,imu
1785930461.579807,0.0001,34.1597785949707,32.50688552856445,0.1955,-0.0281,0.5819,0.0024,0.0000,71.0000,imu
1785930461.579823,0.0000,34.185237884521484,32.548709869384766,0.1957,-0.0278,0.5819,0.0024,0.0011,70.9375,imu
1785930461.937889,0.3581,34.0301399230957,32.4096565246582,0.1948,-0.0275,0.6516,0.0026,0.0022,70.8750,imu
1785930461.937942,0.0001,34.00339889526367,32.36687469482422,0.1946,-0.0278,0.6516,0.0026,0.0022,70.8750,imu
1785930461.937955,0.0000,33.8500862121582,32.4096565246582,0.1943,-0.0245,0.6517,0.0026,0.0022,70.8750,imu
1785930461.937966,0.0000,33.7924690246582,32.3232307434082,0.1939,-0.0250,0.6517,0.0026,0.0033,70.8125,imu
1785930461.937976,0.0000,33.7924690246582,32.3232307434082,0.1939,-0.0250,0.6517,0.0026,0.0033,70.8125,imu
1785930462.046540,0.1086,33.60881423950195,32.13957595825195,0.1928,-0.0250,0.6726,0.0027,0.0033,70.8125,imu
1785930462.239272,0.1927,33.60881423950195,32.13957595825195,0.1928,-0.0250,0.7097,0.0028,0.0044,70.7500,imu
1785930462.239731,0.0005,33.60881423950195,32.3232307434082,0.1933,-0.0219,0.7098,0.0028,0.0022,70.8750,imu
1785930462.510146,0.2704,33.3099250793457,32.0495491027832,0.1916,-0.0214,0.7617,0.0029,0.0022,70.8750,imu
1785930462.757661,0.2475,33.24150466918945,31.955923080444336,0.1912,-0.0219,0.8090,0.0031,0.0033,70.8125,imu
1785930462.757751,0.0001,33.4251594543457,31.955923080444336,0.1917,-0.0250,0.8090,0.0031,0.0022,70.8750,imu
1785930462.757775,0.0000,33.24150466918945,31.955923080444336,0.1912,-0.0219,0.8090,0.0031,0.0022,70.8750,imu
1785930462.799662,0.0419,33.24150466918945,31.772266387939453,0.1906,-0.0250,0.8170,0.0031,0.0022,70.8750,imu
1785930462.920832,0.1212,32.98653030395508,31.916696548461914,0.1903,-0.0182,0.8400,0.0031,0.0011,70.9375,imu
1785930462.920927,0.0001,10.00100040435791,10.00100040435791,0.0586,0.0000,0.8400,0.0031,0.0011,70.9375,imu
1785930463.010802,0.0899,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.0011,70.9375,imu
1785930463.106202,0.0954,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.0000,71.0000,imu
1785930463.180268,0.0741,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.0000,71.0000,imu
1785930463.180361,0.0001,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.0000,71.0000,imu
1785930463.373041,0.1927,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.0000,71.0000,imu
1785930463.373326,0.0003,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.1080,64.8125,imu
1785930463.434694,0.0614,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.1996,59.5625,imu
1785930463.632199,0.1975,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.2749,55.2500,imu
1785930463.632250,0.0001,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.3414,51.4375,imu
1785930463.728362,0.0961,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.3960,48.3125,imu
1785930464.036505,0.3081,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.4418,45.6875,imu
1785930464.036556,0.0001,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.4789,43.5625,imu
1785930464.248960,0.2124,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.5116,41.6875,imu
1785930464.502375,0.2534,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.5378,40.1875,imu
1785930464.502453,0.0001,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.5607,38.8750,imu
1785930464.813321,0.3109,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.5825,37.6250,imu
1785930464.813377,0.0001,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.5978,36.7500,imu
1785930465.103812,0.2904,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.6065,36.2500,imu
1785930465.103861,0.0000,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.6174,35.6250,imu
1785930465.265374,0.1615,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.6283,35.0000,imu
1785930465.572229,0.3069,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.6392,34.3750,imu
1785930465.572282,0.0001,-0.0,-0.0,-0.0000,0.0000,0.8400,0.0031,0.6436,34.1250,imu
1785930465.619887,0.0476,-2.1606438159942627,1.9805901050567627,-0.0005,0.0704,0.8400,0.0031,0.6501,33.7500,imu
1785930466.028929,0.4090,-29.348745346069336,28.268423080444336,-0.0032,0.9794,0.8390,0.0023,0.6872,31.6250,imu
1785930466.028978,0.0000,-28.18463706970215,26.72994613647461,-0.0043,0.9334,0.8390,0.0023,0.7472,28.1875,imu
1785930466.028992,0.0000,-27.457292556762695,26.54810905456543,-0.0027,0.9180,0.8390,0.0023,0.8138,24.3750,imu
1785930466.076723,0.0477,-27.728261947631836,26.287832260131836,-0.0042,0.9182,0.8389,0.0021,0.8792,20.6250,imu
1785930466.076765,0.0000,-27.457292556762695,26.184436798095703,-0.0037,0.9118,0.8389,0.0021,0.9414,17.0625,imu
1785930466.076778,0.0000,-2.5207509994506836,2.7008047103881836,0.0005,0.0888,0.8389,0.0021,0.9807,14.8125,imu
1785930466.558873,0.4821,-0.0,-0.0,-0.0000,0.0000,0.8389,0.0021,0.9839,14.6250,imu
1785930466.558929,0.0001,16.3848819732666,14.944453239440918,0.0919,-0.0245,0.8389,0.0021,0.9872,14.4375,imu
1785930466.558993,0.0001,37.45115661621094,34.3902473449707,0.2106,-0.0520,0.8389,0.0022,0.9937,14.0625,imu
1785930466.599346,0.0404,35.63992691040039,33.09421920776367,0.2015,-0.0433,0.8433,0.0090,1.0057,13.3750,imu
1785930466.800712,0.2014,35.4705696105957,32.9498176574707,0.2006,-0.0428,0.8644,0.0434,1.0188,12.6250,imu
1785930466.855382,0.0547,35.2905158996582,32.9498176574707,0.2001,-0.0398,0.8700,0.0528,1.0341,11.7500,imu
1785930466.855463,0.0001,35.1104621887207,32.9498176574707,0.1996,-0.0367,0.8700,0.0528,1.0341,11.7500,imu
1785930467.361739,0.5063,35.2905158996582,32.9498176574707,0.2001,-0.0398,0.9217,0.1400,1.0352,11.6875,imu
1785930467.361828,0.0001,34.9304084777832,32.9498176574707,0.1990,-0.0337,0.9217,0.1400,1.0341,11.7500,imu
1785930467.511630,0.1498,35.1104621887207,33.1298713684082,0.2001,-0.0337,0.9370,0.1657,1.0352,11.6875,imu
1785930467.768870,0.2572,34.9304084777832,32.7697639465332,0.1985,-0.0367,0.9631,0.2097,1.0352,11.6875,imu
1785930467.768919,0.0000,34.7503547668457,33.1298713684082,0.1990,-0.0275,0.9631,0.2097,1.0363,11.6250,imu
1785930467.820045,0.0511,34.71074295043945,32.87419509887695,0.1982,-0.0312,0.9683,0.2184,1.0352,11.6875,imu
1785930468.094589,0.2745,34.5703010559082,32.9498176574707,0.1980,-0.0275,0.9960,0.2652,1.0363,11.6250,imu
1785930468.094640,0.0001,34.71074295043945,32.87419509887695,0.1982,-0.0312,0.9960,0.2652,1.0341,11.7500,imu
1785930468.587720,0.4931,34.34343338012695,32.87419509887695,0.1971,-0.0250,1.0457,0.3487,1.0341,11.7500,imu
1785930468.587764,0.0000,34.3902473449707,32.7697639465332,0.1969,-0.0275,1.0457,0.3487,1.0341,11.7500,imu
1785930468.587778,0.0000,34.3902473449707,32.5897102355957,0.1964,-0.0306,1.0457,0.3487,1.0330,11.8125,imu
1785930468.587788,0.0000,34.2101936340332,32.5897102355957,0.1959,-0.0275,1.0457,0.3487,1.0341,11.7500,imu
1785930468.587797,0.0000,34.2101936340332,32.4096565246582,0.1953,-0.0306,1.0457,0.3487,1.0330,11.8125,imu
1785930468.587807,0.0000,34.05636215209961,32.45161437988281,0.1950,-0.0273,1.0457,0.3487,1.0319,11.8750,imu
1785930468.587816,0.0000,33.97612380981445,32.50688552856445,0.1949,-0.0250,1.0457,0.3487,1.0341,11.7500,imu
1785930468.587826,0.0000,33.7924690246582,32.3232307434082,0.1939,-0.0250,1.0457,0.3487,1.0341,11.7500,imu
1785930468.587835,0.0000,36.54729080200195,30.119375228881836,0.1955,-0.1093,1.0457,0.3487,1.1290,6.3125,imu
1785930468.587844,0.0000,42.05693435668945,24.42607879638672,0.1949,-0.2997,1.0457,0.3487,1.1988,2.3125,imu
1785930468.687104,0.0993,41.545196533203125,24.42786407470703,0.1934,-0.2910,1.0514,0.3670,1.2686,358.3125,imu
1785930468.687155,0.0001,35.44536209106445,30.119375228881836,0.1922,-0.0905,1.0514,0.3670,1.3319,354.6875,imu
1785930468.741583,0.0544,33.24150466918945,31.955923080444336,0.1912,-0.0219,1.0531,0.3773,1.4017,350.6875,imu
1785930468.895093,0.1535,33.457889556884766,31.821365356445312,0.1914,-0.0278,1.0563,0.4065,1.4628,347.1875,imu
1785930468.895186,0.0001,33.457889556884766,31.821365356445312,0.1914,-0.0278,1.0563,0.4065,1.5195,343.9375,imu
1785930469.046012,0.1508,33.3099250793457,31.689441680908203,0.1906,-0.0275,1.0562,0.4353,1.5752,340.7500,imu
1785930469.113668,0.0677,34.3902473449707,30.789175033569336,0.1911,-0.0612,1.0554,0.4482,1.6297,337.6250,imu
1785930469.113718,0.0000,41.59239196777344,23.76708221435547,0.1916,-0.3030,1.0554,0.4482,1.6701,335.3125,imu
1785930469.113732,0.0000,40.33201599121094,24.66735076904297,0.1906,-0.2663,1.0554,0.4482,1.6842,334.5000,imu
1785930469.113748,0.0000,32.4096565246582,31.509389877319336,0.1874,-0.0153,1.0554,0.4482,1.6821,334.6250,imu
1785930469.302527,0.1888,32.9498176574707,31.329336166381836,0.1885,-0.0275,1.0487,0.4831,1.7606,330.1250,imu
1785930469.302577,0.0001,33.7924690246582,30.670339584350586,0.1890,-0.0531,1.0487,0.4831,1.8086,327.3750,imu
1785930469.302592,0.0000,41.2322883605957,23.58702850341797,0.1901,-0.2999,1.0487,0.4831,1.8228,326.5625,imu
1785930469.367636,0.0650,41.0522346496582,23.58702850341797,0.1895,-0.2969,1.0455,0.4950,1.8348,325.8750,imu
1785930469.526451,0.1588,40.91318130493164,23.456892013549805,0.1887,-0.2967,1.0367,0.5237,1.8686,323.9375,imu
1785930469.566711,0.0403,40.6921272277832,23.4069766998291,0.1879,-0.2938,1.0344,0.5309,1.8795,323.3125,imu
1785930469.608386,0.0417,40.8721809387207,23.22692108154297,0.1879,-0.2999,1.0319,0.5383,1.8904,322.6875,imu
1785930469.727466,0.1191,40.95500183105469,22.95684051513672,0.1874,-0.3059,1.0246,0.5594,1.9057,321.8125,imu
1785930469.867715,0.1402,40.7713508605957,23.14049530029297,0.1874,-0.2997,1.0163,0.5844,1.8904,322.6875,imu
1785930469.873763,0.0060,40.8721809387207,23.04686737060547,0.1874,-0.3030,1.0160,0.5855,1.8751,323.5625,imu
1785930469.938627,0.0649,40.6921272277832,22.86681365966797,0.1864,-0.3030,1.0126,0.5970,1.8588,324.5000,imu
1785930470.037319,0.0987,40.7713508605957,22.77318572998047,0.1863,-0.3059,1.0076,0.6147,1.8457,325.2500,imu
1785930470.077383,0.0401,40.8721809387207,22.86681365966797,0.1869,-0.3061,1.0057,0.6220,1.8315,326.0625,imu
1785930470.225554,0.1482,40.58769607543945,22.4058780670166,0.1847,-0.3091,0.9974,0.6481,1.8762,323.5000,imu
1785930470.493070,0.2675,40.6921272277832,22.50670623779297,0.1853,-0.3091,0.9821,0.6952,1.8860,322.9375,imu
1785930470.539773,0.0467,40.7713508605957,22.4058780670166,0.1852,-0.3122,0.9795,0.7035,1.8675,324.0000,imu
1785930470.685220,0.1454,40.7713508605957,22.4058780670166,0.1852,-0.3122,0.9720,0.7294,1.8522,324.8750,imu
1785930470.754470,0.0692,40.58769607543945,22.22222137451172,0.1842,-0.3122,0.9687,0.7417,1.8348,325.8750,imu
1785930470.848098,0.0936,40.7713508605957,22.03856658935547,0.1842,-0.3184,0.9645,0.7584,1.8173,326.8750,imu
1785930470.941684,0.0936,40.51206970214844,22.14659881591797,0.1837,-0.3122,0.9606,0.7751,1.7999,327.8750,imu
1785930470.963109,0.0214,40.58769607543945,21.85491180419922,0.1831,-0.3184,0.9598,0.7790,1.7868,328.6250,imu
1785930471.110531,0.1474,40.58769607543945,21.6712589263916,0.1826,-0.3215,0.9544,0.8054,1.7704,329.5625,imu
1785930471.161781,0.0512,40.7713508605957,21.6712589263916,0.1831,-0.3247,0.9527,0.8146,1.7508,330.6875,imu
1785930471.250335,0.0886,40.58769607543945,21.48760223388672,0.1820,-0.3247,0.9501,0.8305,1.7366,331.5000,imu
1785930471.362300,0.1120,40.58769607543945,21.30394744873047,0.1815,-0.3278,0.9470,0.8506,1.7235,332.2500,imu
1785930471.460802,0.0985,40.95500183105469,21.48760223388672,0.1831,-0.3309,0.9445,0.8684,1.7072,333.1875,imu
1785930471.572105,0.1113,40.4040412902832,21.12029457092285,0.1804,-0.3278,0.9421,0.8884,1.6930,334.0000,imu
1785930471.629046,0.0569,40.54950714111328,21.27485466003418,0.1813,-0.3276,0.9410,0.8986,1.6788,334.8125,imu
1785930471.630061,0.0010,40.731346130371094,21.27485466003418,0.1818,-0.3307,0.9410,0.8988,1.6766,334.9375,imu
1785930471.723330,0.0933,40.58769607543945,21.12029457092285,0.1809,-0.3309,0.9395,0.9156,1.6570,336.0625,imu
1785930471.811253,0.0879,40.58769607543945,21.12029457092285,0.1809,-0.3309,0.9384,0.9315,1.6406,337.0000,imu
1785930471.874643,0.0634,40.58769607543945,20.9366397857666,0.1804,-0.3340,0.9378,0.9429,1.6253,337.8750,imu
1785930472.016826,0.1422,40.65367126464844,20.68344497680664,0.1798,-0.3395,0.9362,0.9684,1.6319,337.5000,imu
1785930472.036953,0.0201,40.51206970214844,20.88622283935547,0.1800,-0.3336,0.9360,0.9721,1.6319,337.5000,imu
1785930472.087363,0.0504,40.6921272277832,20.7061710357666,0.1800,-0.3397,0.9354,0.9811,1.6362,337.2500,imu
1785930472.271950,0.1846,40.6921272277832,20.5261173248291,0.1795,-0.3428,0.9334,1.0142,1.6308,337.5625,imu
1785930472.373889,0.1019,40.6921272277832,20.5261173248291,0.1795,-0.3428,0.9325,1.0325,1.6232,338.0000,imu
1785930472.434338,0.0604,40.7713508605957,20.38567543029785,0.1793,-0.3465,0.9321,1.0433,1.6035,339.1250,imu
1785930472.529584,0.0952,40.58769607543945,20.38567543029785,0.1788,-0.3434,0.9320,1.0603,1.5752,340.7500,imu
1785930472.628801,0.0992,40.58769607543945,20.2020206451416,0.1782,-0.3465,0.9323,1.0780,1.5566,341.8125,imu
1785930472.704343,0.0755,40.7713508605957,20.2020206451416,0.1788,-0.3496,0.9328,1.0915,1.5337,343.1250,imu
1785930472.784590,0.0802,40.4040412902832,20.2020206451416,0.1777,-0.3434,0.9337,1.1057,1.5032,344.8750,imu
1785930472.844894,0.0603,40.7713508605957,20.01836395263672,0.1782,-0.3528,0.9348,1.1164,1.4693,346.8125,imu
1785930472.896793,0.0519,35.8306770324707,24.127187728881836,0.1758,-0.1989,0.9359,1.1255,1.4573,347.5000,imu
1785930472.996228,0.0994,32.3232307434082,27.731863021850586,0.1761,-0.0780,0.9379,1.1429,1.4563,347.5625,imu
1785930473.141684,0.1455,32.50688552856445,27.548208236694336,0.1761,-0.0843,0.9411,1.1683,1.4421,348.3750,imu
1785930473.602251,0.4606,32.50688552856445,27.548208236694336,0.1761,-0.0843,0.9540,1.2484,1.4115,350.1250,imu
1785930473.602307,0.0001,32.13957595825195,27.548208236694336,0.1750,-0.0780,0.9540,1.2484,1.3744,352.2500,imu
1785930473.771299,0.1690,32.3232307434082,27.548208236694336,0.1756,-0.0812,0.9608,1.2772,1.3384,354.3125,imu
1785930473.824234,0.0529,32.13957595825195,27.548208236694336,0.1750,-0.0780,0.9632,1.2862,1.3090,356.0000,imu
1785930473.876655,0.0524,32.3232307434082,27.36455535888672,0.1750,-0.0843,0.9659,1.2950,1.2763,357.8750,imu
1785930473.961448,0.0848,32.13957595825195,27.36455535888672,0.1745,-0.0812,0.9707,1.3090,1.2414,359.8750,imu
1785930474.031930,0.0705,32.22960662841797,27.36815643310547,0.1747,-0.0826,0.9751,1.3205,1.2086,1.7500,imu
1785930474.085638,0.0537,32.50688552856445,27.731863021850586,0.1766,-0.0812,0.9787,1.3292,1.1759,3.6250,imu
1785930474.165416,0.0798,31.821365356445312,27.275455474853516,0.1733,-0.0773,0.9845,1.3418,1.1366,5.8750,imu
1785930474.234569,0.0692,31.955923080444336,27.18090057373047,0.1734,-0.0812,0.9900,1.3525,1.0996,8.0000,imu
1785930474.288520,0.0540,31.916696548461914,27.459056854248047,0.1741,-0.0758,0.9945,1.3607,1.0657,9.9375,imu
1785930474.531885,0.2434,32.00320053100586,27.275455474853516,0.1738,-0.0804,1.0161,1.3971,1.0352,11.6875,imu
1785930474.625625,0.0937,31.955923080444336,27.36455535888672,0.1739,-0.0780,1.0249,1.4108,1.0036,13.5000,imu
1785930474.678916,0.0533,31.772266387939453,27.36455535888672,0.1734,-0.0749,1.0301,1.4184,0.9730,15.2500,imu
1785930474.779709,0.1008,31.955923080444336,27.36455535888672,0.1739,-0.0780,1.0404,1.4326,0.9414,17.0625,imu
1785930474.843272,0.0636,31.772266387939453,27.36455535888672,0.1734,-0.0749,1.0470,1.4414,0.9283,17.8125,imu
1785930474.985926,0.1427,31.639528274536133,27.275455474853516,0.1727,-0.0742,1.0618,1.4611,0.9250,18.0000,imu
1785930475.038148,0.0522,31.588611602783203,27.548208236694336,0.1734,-0.0687,1.0673,1.4683,0.9207,18.2500,imu
1785930475.110237,0.0721,31.457691192626953,27.275455474853516,0.1722,-0.0711,1.0749,1.4782,0.9163,18.5000,imu
1785930475.162089,0.0519,31.404958724975586,27.36455535888672,0.1723,-0.0687,1.0803,1.4853,0.9141,18.6250,imu
1785930475.262357,0.1003,31.404958724975586,27.36455535888672,0.1723,-0.0687,1.0909,1.4989,0.9119,18.7500,imu
1785930475.359520,0.0972,31.329336166381836,27.008047103881836,0.1711,-0.0735,1.1011,1.5120,0.9098,18.8750,imu
1785930475.415103,0.0556,31.329336166381836,27.188100814819336,0.1716,-0.0704,1.1071,1.5195,0.8934,19.8125,imu
1785930475.546898,0.1318,31.275854110717773,27.275455474853516,0.1717,-0.0680,1.1213,1.5371,0.8912,19.9375,imu
1785930475.648142,0.1012,31.275854110717773,27.09362030029297,0.1711,-0.0711,1.1322,1.5505,0.8901,20.0000,imu
1785930475.852828,0.2047,31.221303939819336,26.997243881225586,0.1707,-0.0718,1.1542,1.5777,0.8890,20.0625,imu
1785930475.874448,0.0216,31.410106658935547,27.290748596191406,0.1721,-0.0700,1.1566,1.5805,0.8650,21.4375,imu
1785930476.008080,0.1336,30.853992462158203,26.813589096069336,0.1691,-0.0687,1.1716,1.5974,0.8476,22.4375,imu
1785930476.064363,0.0563,31.149282455444336,27.188100814819336,0.1711,-0.0673,1.1780,1.6046,0.8356,23.1250,imu
1785930476.121528,0.0572,31.149282455444336,27.008047103881836,0.1705,-0.0704,1.1846,1.6118,0.8334,23.2500,imu
1785930476.221712,0.1002,30.969226837158203,27.188100814819336,0.1705,-0.0643,1.1961,1.6244,0.8323,23.3125,imu
1785930476.318324,0.0966,30.969226837158203,26.82799530029297,0.1695,-0.0704,1.2073,1.6364,0.8170,24.1875,imu
1785930476.623495,0.3052,30.7303466796875,27.09362030029297,0.1695,-0.0618,1.2433,1.6735,0.8018,25.0625,imu
1785930476.646465,0.0230,30.853992462158203,27.18090057373047,0.1702,-0.0624,1.2460,1.6763,0.7909,25.6875,imu
1785930476.793600,0.1471,30.789175033569336,27.008047103881836,0.1695,-0.0643,1.2637,1.6939,0.7843,26.0625,imu
1785930476.844147,0.0505,30.789175033569336,27.008047103881836,0.1695,-0.0643,1.2698,1.6999,0.7745,26.6250,imu
1785930476.896969,0.0528,30.609121322631836,27.008047103881836,0.1689,-0.0612,1.2762,1.7061,0.7647,27.1875,imu
1785930476.940943,0.0440,30.609121322631836,27.008047103881836,0.1689,-0.0612,1.2816,1.7112,0.7603,27.4375,imu
1785930477.034548,0.0936,30.486684799194336,26.997243881225586,0.1686,-0.0593,1.2932,1.7220,0.7516,27.9375,imu
1785930477.153303,0.1188,30.486684799194336,26.997243881225586,0.1686,-0.0593,1.3078,1.7356,0.7461,28.2500,imu
1785930477.242428,0.0891,30.486684799194336,26.997243881225586,0.1686,-0.0593,1.3190,1.7457,0.7374,28.7500,imu
1785930477.361782,0.1194,30.366674423217773,27.275455474853516,0.1690,-0.0525,1.3340,1.7592,0.7309,29.1250,imu
1785930477.450749,0.0890,22.50670623779297,33.8500862121582,0.1652,0.1928,1.3449,1.7690,0.7298,29.1875,imu
1785930477.597341,0.1466,22.6867618560791,34.2101936340332,0.1668,0.1959,1.3631,1.7853,0.7341,28.9375,imu
1785930477.696600,0.0993,23.22692108154297,33.6700325012207,0.1668,0.1775,1.3753,1.7966,0.7439,28.3750,imu
1785930477.809712,0.1131,30.912181854248047,26.366273880004883,0.1679,-0.0773,1.3893,1.8094,0.7396,28.6250,imu
1785930477.854458,0.0447,27.548208236694336,28.988637924194336,0.1658,0.0245,1.3948,1.8143,0.7374,28.7500,imu
1785930477.956075,0.1016,21.9665470123291,34.7503547668457,0.1663,0.2173,1.4072,1.8258,0.7439,28.3750,imu
1785930478.058268,0.1022,22.22222137451172,34.1597785949707,0.1653,0.2029,1.4196,1.8373,0.7516,27.9375,imu
1785930478.168775,0.1105,22.22222137451172,34.34343338012695,0.1659,0.2060,1.4329,1.8500,0.7614,27.3750,imu
1785930478.262134,0.0934,22.03856658935547,34.1597785949707,0.1648,0.2060,1.4439,1.8607,0.7712,26.8125,imu
1785930478.383427,0.1213,22.002201080322266,34.36707305908203,0.1653,0.2102,1.4581,1.8748,0.7821,26.1875,imu
1785930478.473112,0.0897,21.9665470123291,34.2101936340332,0.1647,0.2081,1.4685,1.8854,0.7952,25.4375,imu
1785930478.720794,0.2477,21.6712589263916,34.1597785949707,0.1637,0.2123,1.4965,1.9146,0.8061,24.8125,imu
1785930478.740450,0.0197,21.6712589263916,34.1597785949707,0.1637,0.2123,1.4987,1.9170,0.8181,24.1250,imu
