t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786713387.130398,0.0000,-0.0,-0.0,-0.0000,0.0000,0.1368,-0.1816,-0.0838,5.0026,enc,
1786713387.194355,0.0640,-0.0,-0.0,-0.0000,0.0000,0.1368,-0.1816,-0.0838,5.0025,enc,
1786713387.351647,0.1573,-0.0,-0.0,-0.0000,0.0000,0.1368,-0.1816,-0.0838,5.0026,enc,
1786713387.372276,0.0206,-0.0,-0.0,-0.0000,0.0000,0.1368,-0.1816,-0.0838,5.0026,enc,
1786713387.594199,0.2219,-0.0,-0.0,-0.0000,0.0000,0.1368,-0.1816,-0.0838,5.0026,enc,
1786713387.600022,0.0058,-0.0,-0.0,-0.0000,0.0000,0.1368,-0.1816,-0.0838,5.0026,enc,
1786713387.660396,0.0604,-0.0,-0.0,-0.0000,0.0000,0.1368,-0.1816,-0.0838,5.0026,enc,
1786713387.814596,0.1542,-0.0,23.4069766998291,0.0686,0.3979,0.1473,-0.1825,-0.0785,4.6964,imu,
1786713388.020835,0.2062,-0.0,32.0495491027832,0.0940,0.5448,0.1667,-0.1834,-0.0509,3.1140,imu,
1786713388.026418,0.0056,18.18181800842285,31.955923080444336,0.1470,0.2341,0.1675,-0.1835,-0.0247,1.6157,imu,
1786713388.069582,0.0432,25.31938934326172,32.45161437988281,0.1694,0.1212,0.1748,-0.1836,-0.0223,1.4777,imu,
1786713388.244164,0.1746,24.48729705810547,33.1298713684082,0.1689,0.1469,0.2043,-0.1841,-0.0157,1.0999,imu,
1786713388.280628,0.0365,24.18423843383789,32.73054504394531,0.1669,0.1453,0.2104,-0.1841,-0.0083,0.6746,imu,
1786713388.474568,0.1939,25.711660385131836,32.18330383300781,0.1698,0.1100,0.2433,-0.1841,0.0005,0.1713,imu,
1786713388.481994,0.0074,26.50865364074707,32.052947998046875,0.1717,0.0942,0.2446,-0.1841,0.0062,359.8422,imu,
1786713388.700627,0.2186,26.287832260131836,32.22960662841797,0.1716,0.1010,0.2821,-0.1837,0.0116,359.5350,imu,
1786713388.702013,0.0014,26.389225006103516,32.095001220703125,0.1715,0.0970,0.2823,-0.1837,0.0181,359.1648,imu,
1786713388.896371,0.1944,26.82799530029297,31.689441680908203,0.1716,0.0826,0.3157,-0.1829,0.0245,358.7937,imu,
1786713388.896452,0.0001,28.282827377319336,31.037647247314453,0.1739,0.0468,0.3157,-0.1829,0.0259,358.7170,imu,
1786713389.082497,0.1860,28.00279998779297,31.457691192626953,0.1743,0.0587,0.3481,-0.1819,0.0303,358.4656,imu,
1786713389.091728,0.0092,28.282827377319336,29.201101303100586,0.1686,0.0156,0.3497,-0.1818,0.0322,358.3530,imu,
1786713389.191503,0.0998,27.72480010986328,27.901391983032227,0.1631,0.0030,0.3659,-0.1813,0.0345,358.2202,imu,
1786713389.293451,0.1019,27.82096290588379,28.366474151611328,0.1648,0.0093,0.3827,-0.1807,0.0359,358.1453,imu,
1786713389.401273,0.1078,27.460752487182617,27.985483169555664,0.1626,0.0089,0.4002,-0.1800,0.0367,358.0964,imu,
