t,dt,left_rpm,right_rpm,v,w,x,y,theta,imu_heading_deg,theta_src,lateral_m_s
1786711955.985019,0.0000,-0.0,-0.0,-0.0000,0.0000,0.1549,-0.2570,0.0729,356.7024,enc,
1786711956.131701,0.1467,-0.0,-0.0,-0.0000,0.0000,0.1549,-0.2570,0.0729,356.7024,enc,
1786711956.191677,0.0600,-0.0,-0.0,-0.0000,0.0000,0.1549,-0.2570,0.0729,356.6954,enc,
1786711956.283056,0.0914,-0.0,-0.0,-0.0000,0.0000,0.1549,-0.2570,0.0729,356.6883,enc,
1786711956.455628,0.1726,-0.0,-0.0,-0.0000,0.0000,0.1549,-0.2570,0.0729,356.6882,enc,
1786711956.490347,0.0347,-0.0,-0.0,-0.0000,0.0000,0.1549,-0.2570,0.0729,356.6881,enc,
1786711956.585509,0.0952,14.867287635803223,12.418557167053223,0.0800,-0.0416,0.1625,-0.2565,0.0740,356.6262,imu,
1786711956.778861,0.1934,31.08003044128418,26.841846466064453,0.1698,-0.0720,0.1952,-0.2541,0.0723,356.7220,imu,
1786711956.789477,0.0106,32.50688552856445,29.568410873413086,0.1820,-0.0499,0.1972,-0.2539,0.0728,356.6951,imu,
1786711956.917416,0.1279,32.36687469482422,29.457490921020508,0.1813,-0.0495,0.2203,-0.2522,0.0734,356.6595,imu,
1786711957.100767,0.1834,32.00320053100586,29.275653839111328,0.1797,-0.0464,0.2532,-0.2499,0.0726,356.7088,imu,
1786711957.146021,0.0453,32.13957595825195,29.017446517944336,0.1793,-0.0531,0.2613,-0.2493,0.0712,356.7867,imu,
1786711957.199989,0.0540,32.53312301635742,29.90948486328125,0.1831,-0.0446,0.2711,-0.2486,0.0713,356.7791,imu,
1786711957.295714,0.0957,32.87419509887695,30.303028106689453,0.1852,-0.0437,0.2888,-0.2473,0.0727,356.7025,imu,
1786711957.461928,0.1662,32.9498176574707,30.789175033569336,0.1869,-0.0367,0.3198,-0.2450,0.0724,356.7159,imu,
